	MCT.f.0548	MCT.f.0549	MCT.f.0550	MCT.f.0551	MCT.f.0552	MCT.f.0553	MCT.f.0554	MCT.f.0555	MCT.f.0556	MCT.f.0557	MCT.f.0558	MCT.f.0559	MCT.f.0560	MCT.f.0561
MCT.f.0548	0.0	0.339622641509	0.457142857143	0.630434782609	0.692832764505	0.69014084507	0.70036101083	0.693181818182	0.681481481481	0.650909090909	0.679180887372	0.67032967033	0.665384615385	0.681632653061
MCT.f.0549	0.339622641509	0.0	0.235294117647	0.464566929134	0.542435424354	0.647887323944	0.657039711191	0.632183908046	0.611320754717	0.56015037594	0.604895104895	0.621323529412	0.634980988593	0.670634920635
MCT.f.0550	0.457142857143	0.235294117647	0.0	0.302040816327	0.417293233083	0.530465949821	0.632302405498	0.61231884058	0.592857142857	0.549645390071	0.569023569024	0.588028169014	0.6	0.677655677656
MCT.f.0551	0.630434782609	0.464566929134	0.302040816327	0.0	0.161572052402	0.333333333333	0.486692015209	0.617328519856	0.597864768683	0.599315068493	0.592715231788	0.59298245614	0.605072463768	0.632575757576
MCT.f.0552	0.692832764505	0.542435424354	0.417293233083	0.161572052402	0.0	0.226495726496	0.394422310757	0.535849056604	0.585106382979	0.572413793103	0.576158940397	0.575438596491	0.586956521739	0.624060150376
MCT.f.0553	0.69014084507	0.647887323944	0.530465949821	0.333333333333	0.226495726496	0.0	0.234234234234	0.467479674797	0.524714828897	0.600694444444	0.612582781457	0.618881118881	0.616788321168	0.634615384615
MCT.f.0554	0.70036101083	0.657039711191	0.632302405498	0.486692015209	0.394422310757	0.234234234234	0.0	0.294392523364	0.372294372294	0.557195571956	0.647840531561	0.656140350877	0.655677655678	0.644268774704
MCT.f.0555	0.693181818182	0.632183908046	0.61231884058	0.617328519856	0.535849056604	0.467479674797	0.294392523364	0.0	0.167512690355	0.413502109705	0.569343065693	0.656934306569	0.646153846154	0.655737704918
MCT.f.0556	0.681481481481	0.611320754717	0.592857142857	0.597864768683	0.585106382979	0.524714828897	0.372294372294	0.167512690355	0.0	0.324675324675	0.496268656716	0.585820895522	0.660516605166	0.649402390438
MCT.f.0557	0.650909090909	0.56015037594	0.549645390071	0.599315068493	0.572413793103	0.600694444444	0.557195571956	0.413502109705	0.324675324675	0.0	0.258333333333	0.358333333333	0.450819672131	0.638461538462
MCT.f.0558	0.679180887372	0.604895104895	0.569023569024	0.592715231788	0.576158940397	0.612582781457	0.647840531561	0.569343065693	0.496268656716	0.258333333333	0.0	0.110599078341	0.217194570136	0.445378151261
MCT.f.0559	0.67032967033	0.621323529412	0.588028169014	0.59298245614	0.575438596491	0.618881118881	0.656140350877	0.656934306569	0.585820895522	0.358333333333	0.110599078341	0.0	0.121827411168	0.383177570093
MCT.f.0560	0.665384615385	0.634980988593	0.6	0.605072463768	0.586956521739	0.616788321168	0.655677655678	0.646153846154	0.660516605166	0.450819672131	0.217194570136	0.121827411168	0.0	0.298969072165
MCT.f.0561	0.681632653061	0.670634920635	0.677655677656	0.632575757576	0.624060150376	0.634615384615	0.644268774704	0.655737704918	0.649402390438	0.638461538462	0.445378151261	0.383177570093	0.298969072165	0.0
