	MCT.f.0548	MCT.f.0549	MCT.f.0550	MCT.f.0551	MCT.f.0552	MCT.f.0553	MCT.f.0554	MCT.f.0555	MCT.f.0556	MCT.f.0557	MCT.f.0558	MCT.f.0559	MCT.f.0560	MCT.f.0561
MCT.f.0548	0.0	2.83084855011	4.21386134059	6.5084971316	8.46607834306	7.93534100393	8.40954085359	8.33115899366	8.30408238364	7.63274592116	6.48040036673	5.37837388037	5.25241789298	5.08869344868
MCT.f.0549	2.83084855011	0.0	1.99935771033	4.44109342357	6.14186301454	7.11281377805	7.35745178671	7.34177895244	7.32920472613	6.54515257838	5.50249736347	4.82246640252	5.26035675648	5.20589085588
MCT.f.0550	4.21386134059	1.99935771033	0.0	2.73720071663	4.66377380653	5.68822703692	6.83630871721	7.2832836836	7.30516566004	6.73816351548	5.62701554603	5.33445621073	5.65661464005	5.81066964493
MCT.f.0551	6.5084971316	4.44109342357	2.73720071663	0.0	2.25412794389	3.56462553405	4.78143473137	6.91927377486	7.01751264484	6.71566975106	6.24693195221	6.48540597065	6.93586173841	6.94486411367
MCT.f.0552	8.46607834306	6.14186301454	4.66377380653	2.25412794389	0.0	2.76633148878	3.77794621562	5.85947969306	6.6425307404	6.57609588267	7.03063752376	7.46264925831	8.13366320912	8.30210506615
MCT.f.0553	7.93534100393	7.11281377805	5.68822703692	3.56462553405	2.76633148878	0.0	2.43144480171	4.91974888435	5.70346911679	6.51590835347	6.5171208199	7.28053963712	7.62639879936	7.73993765899
MCT.f.0554	8.40954085359	7.35745178671	6.83630871721	4.78143473137	3.77794621562	2.43144480171	0.0	3.37217570912	4.20059866446	5.48260009063	6.91013769044	7.60590783307	8.06425558958	8.01870169809
MCT.f.0555	8.33115899366	7.34177895244	7.2832836836	6.91927377486	5.85947969306	4.91974888435	3.37217570912	0.0	1.74148601173	3.58852798586	5.7430701167	7.65012325307	8.18044970414	8.20498287138
MCT.f.0556	8.30408238364	7.32920472613	7.30516566004	7.01751264484	6.6425307404	5.70346911679	4.20059866446	1.74148601173	0.0	2.42043645765	4.71518221166	6.73554322325	8.18103095455	8.09239197171
MCT.f.0557	7.63274592116	6.54515257838	6.73816351548	6.71566975106	6.57609588267	6.51590835347	5.48260009063	3.58852798586	2.42043645765	0.0	3.38610582821	5.5406061868	7.08529353497	7.6042497422
MCT.f.0558	6.48040036673	5.50249736347	5.62701554603	6.24693195221	7.03063752376	6.5171208199	6.91013769044	5.7430701167	4.71518221166	3.38610582821	0.0	2.59731372135	4.12948969827	4.84946406976
MCT.f.0559	5.37837388037	4.82246640252	5.33445621073	6.48540597065	7.46264925831	7.28053963712	7.60590783307	7.65012325307	6.73554322325	5.5406061868	2.59731372135	0.0	1.62636243303	2.41516919891
MCT.f.0560	5.25241789298	5.26035675648	5.65661464005	6.93586173841	8.13366320912	7.62639879936	8.06425558958	8.18044970414	8.18103095455	7.08529353497	4.12948969827	1.62636243303	0.0	0.969327935223
MCT.f.0561	5.08869344868	5.20589085588	5.81066964493	6.94486411367	8.30210506615	7.73993765899	8.01870169809	8.20498287138	8.09239197171	7.6042497422	4.84946406976	2.41516919891	0.969327935223	0.0
