	sample1	sample2	sample5	sample6	sample8	sample10	sample11	sample13	sample14
sample1	0.0	6.14623139353	6.35794076724	8.20265780731	6.17578772803	6.01230466347	6.62638764126	7.92135807176	7.85675766768
sample2	6.14623139353	0.0	6.00982304081	6.1222892913	5.00735757831	4.20612564275	5.45721251688	8.45713076272	7.67156562564
sample5	6.35794076724	6.00982304081	0.0	7.5242979243	5.66429391504	5.51436711437	6.14086057005	7.25704077343	8.35897435897
sample6	8.20265780731	6.1222892913	7.5242979243	0.0	5.76261549396	5.92592592593	6.41903399414	9.19086651054	6.78364389234
sample8	6.17578772803	5.00735757831	5.66429391504	5.76261549396	0.0	2.87151543868	4.00614950996	8.0188402251	6.43045641358
sample10	6.01230466347	4.20612564275	5.51436711437	5.92592592593	2.87151543868	0.0	3.91116561074	7.31936854888	5.68495514148
sample11	6.62638764126	5.45721251688	6.14086057005	6.41903399414	4.00614950996	3.91116561074	0.0	7.52638429607	6.40243826585
sample13	7.92135807176	8.45713076272	7.25704077343	9.19086651054	8.0188402251	7.31936854888	7.52638429607	0.0	5.44666191494
sample14	7.85675766768	7.67156562564	8.35897435897	6.78364389234	6.43045641358	5.68495514148	6.40243826585	5.44666191494	0.0
