	sample1	sample2	sample5	sample6	sample8	sample10	sample11	sample13	sample14
sample1	0.0	0.606837606838	0.635514018692	0.810810810811	0.615384615385	0.633027522936	0.645454545455	0.715447154472	0.811023622047
sample2	0.606837606838	0.0	0.707865168539	0.705128205128	0.551282051282	0.467532467532	0.578313253012	0.766990291262	0.775510204082
sample5	0.635514018692	0.707865168539	0.0	0.816901408451	0.545454545455	0.577464788732	0.597222222222	0.705882352941	0.855555555556
sample6	0.810810810811	0.705128205128	0.816901408451	0.0	0.586206896552	0.640625	0.640625	0.784810126582	0.671641791045
sample8	0.615384615385	0.551282051282	0.545454545455	0.586206896552	0.0	0.293103448276	0.293103448276	0.698795180723	0.671052631579
sample10	0.633027522936	0.467532467532	0.577464788732	0.640625	0.293103448276	0.0	0.322580645161	0.638554216867	0.641025641026
sample11	0.645454545455	0.578313253012	0.597222222222	0.640625	0.293103448276	0.322580645161	0.0	0.701149425287	0.691358024691
sample13	0.715447154472	0.766990291262	0.705882352941	0.784810126582	0.698795180723	0.638554216867	0.701149425287	0.0	0.506493506494
sample14	0.811023622047	0.775510204082	0.855555555556	0.671641791045	0.671052631579	0.641025641026	0.691358024691	0.506493506494	0.0
