	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13
sample1	0.0	0.709677419355	0.771186440678	0.780701754386	0.741935483871	0.816326530612	0.725490196078	0.752475247525	0.774509803922	0.734042553191	0.752136752137	0.778947368421	0.686746987952
sample2	0.709677419355	0.0	0.827868852459	0.776785714286	0.826530612245	0.836734693878	0.836363636364	0.76	0.757575757576	0.78125	0.736842105263	0.774193548387	0.797752808989
sample3	0.771186440678	0.827868852459	0.0	0.826086956522	0.833333333333	0.780701754386	0.596330275229	0.81746031746	0.79674796748	0.709090909091	0.7	0.758928571429	0.8
sample4	0.780701754386	0.776785714286	0.826086956522	0.0	0.864406779661	0.696078431373	0.814516129032	0.818181818182	0.775862068966	0.740740740741	0.783582089552	0.801801801802	0.727272727273
sample5	0.741935483871	0.826530612245	0.833333333333	0.864406779661	0.0	0.806451612903	0.820754716981	0.80198019802	0.787878787879	0.787234042553	0.825	0.806451612903	0.776470588235
sample6	0.816326530612	0.836734693878	0.780701754386	0.696078431373	0.806451612903	0.0	0.747474747475	0.823529411765	0.785714285714	0.758241758242	0.833333333333	0.791208791209	0.802325581395
sample7	0.725490196078	0.836363636364	0.596330275229	0.814516129032	0.820754716981	0.747474747475	0.0	0.632653061224	0.6	0.523255813953	0.716666666667	0.637362637363	0.714285714286
sample8	0.752475247525	0.76	0.81746031746	0.818181818182	0.80198019802	0.823529411765	0.632653061224	0.0	0.612903225806	0.56976744186	0.780487804878	0.762886597938	0.771739130435
sample9	0.774509803922	0.757575757576	0.79674796748	0.775862068966	0.787878787879	0.785714285714	0.6	0.612903225806	0.0	0.581395348837	0.704347826087	0.616279069767	0.697674418605
sample10	0.734042553191	0.78125	0.709090909091	0.740740740741	0.787234042553	0.758241758242	0.523255813953	0.56976744186	0.581395348837	0.0	0.57	0.604938271605	0.658227848101
sample11	0.752136752137	0.736842105263	0.7	0.783582089552	0.825	0.833333333333	0.716666666667	0.780487804878	0.704347826087	0.57	0.0	0.640776699029	0.768518518519
sample12	0.778947368421	0.774193548387	0.758928571429	0.801801801802	0.806451612903	0.791208791209	0.637362637363	0.762886597938	0.616279069767	0.604938271605	0.640776699029	0.0	0.696202531646
sample13	0.686746987952	0.797752808989	0.8	0.727272727273	0.776470588235	0.802325581395	0.714285714286	0.771739130435	0.697674418605	0.658227848101	0.768518518519	0.696202531646	0.0
