	MCT.f.0329	MCT.f.0330	MCT.f.0331	MCT.f.0334	MCT.f.0335	MCT.f.0336	MCT.f.0337	MCT.f.0338	MCT.f.0340
MCT.f.0329	0.0	0.18315018315	0.400641025641	0.592696629213	0.604904632153	0.597855227882	0.612637362637	0.647696476965	0.685333333333
MCT.f.0330	0.18315018315	0.0	0.265957446809	0.543026706231	0.613259668508	0.598360655738	0.605633802817	0.626404494382	0.669421487603
MCT.f.0331	0.400641025641	0.265957446809	0.0	0.421725239617	0.527696793003	0.590163934426	0.643051771117	0.652054794521	0.661157024793
MCT.f.0334	0.592696629213	0.543026706231	0.421725239617	0.0	0.176258992806	0.339743589744	0.489425981873	0.576368876081	0.625352112676
MCT.f.0335	0.604904632153	0.613259668508	0.527696793003	0.176258992806	0.0	0.212837837838	0.377777777778	0.492537313433	0.621546961326
MCT.f.0336	0.597855227882	0.598360655738	0.590163934426	0.339743589744	0.212837837838	0.0	0.224489795918	0.377358490566	0.521739130435
MCT.f.0337	0.612637362637	0.605633802817	0.643051771117	0.489425981873	0.377777777778	0.224489795918	0.0	0.208633093525	0.447949526814
MCT.f.0338	0.647696476965	0.626404494382	0.652054794521	0.576368876081	0.492537313433	0.377358490566	0.208633093525	0.0	0.294736842105
MCT.f.0340	0.685333333333	0.669421487603	0.661157024793	0.625352112676	0.621546961326	0.521739130435	0.447949526814	0.294736842105	0.0
