	MCT.f.0260	MCT.f.0261	MCT.f.0263	MCT.f.0264	MCT.f.0265	MCT.f.0266	MCT.f.0267	MCT.f.0269	MCT.f.0270	MCT.f.0271	MCT.f.0272
MCT.f.0260	0.0	0.205128205128	0.283653846154	0.33488372093	0.431818181818	0.480349344978	0.47577092511	0.518518518519	0.546558704453	0.53781512605	0.532786885246
MCT.f.0261	0.205128205128	0.0	0.155080213904	0.252525252525	0.399038461538	0.451612903226	0.446511627907	0.493506493506	0.478070175439	0.513274336283	0.540084388186
MCT.f.0263	0.283653846154	0.155080213904	0.0	0.112299465241	0.274111675127	0.334951456311	0.383886255924	0.422222222222	0.405405405405	0.440909090909	0.471861471861
MCT.f.0264	0.33488372093	0.252525252525	0.112299465241	0.0	0.176470588235	0.244897959184	0.298507462687	0.403587443946	0.429203539823	0.477876106195	0.493617021277
MCT.f.0265	0.431818181818	0.399038461538	0.274111675127	0.176470588235	0.0	0.119318181818	0.182320441989	0.342995169082	0.445454545455	0.481651376147	0.442922374429
MCT.f.0266	0.480349344978	0.451612903226	0.334951456311	0.244897959184	0.119318181818	0.0	0.0697674418605	0.278606965174	0.38785046729	0.474885844749	0.436363636364
MCT.f.0267	0.47577092511	0.446511627907	0.383886255924	0.298507462687	0.182320441989	0.0697674418605	0.0	0.262626262626	0.374407582938	0.462962962963	0.423963133641
MCT.f.0269	0.518518518519	0.493506493506	0.422222222222	0.403587443946	0.342995169082	0.278606965174	0.262626262626	0.0	0.140625	0.287128712871	0.288461538462
MCT.f.0270	0.546558704453	0.478070175439	0.405405405405	0.429203539823	0.445454545455	0.38785046729	0.374407582938	0.140625	0.0	0.164893617021	0.268292682927
MCT.f.0271	0.53781512605	0.513274336283	0.440909090909	0.477876106195	0.481651376147	0.474885844749	0.462962962963	0.287128712871	0.164893617021	0.0	0.140540540541
MCT.f.0272	0.532786885246	0.540084388186	0.471861471861	0.493617021277	0.442922374429	0.436363636364	0.423963133641	0.288461538462	0.268292682927	0.140540540541	0.0
