	MCT.f.0224	MCT.f.0225	MCT.f.0226	MCT.f.0227	MCT.f.0228	MCT.f.0229	MCT.f.0230	MCT.f.0231	MCT.f.0232	MCT.f.0233	MCT.f.0234	MCT.f.0235	MCT.f.0236	MCT.f.0238
MCT.f.0224	0.0	0.292307692308	0.552631578947	0.671875	0.709302325581	0.691666666667	0.66265060241	0.611336032389	0.64453125	0.665517241379	0.661971830986	0.671698113208	0.603448275862	0.686346863469
MCT.f.0225	0.292307692308	0.0	0.409090909091	0.593073593074	0.722891566265	0.705627705628	0.696721311475	0.677419354839	0.68253968254	0.703832752613	0.696428571429	0.703846153846	0.650655021834	0.71320754717
MCT.f.0226	0.552631578947	0.409090909091	0.0	0.305263157895	0.492822966507	0.696035242291	0.698347107438	0.668032786885	0.689243027888	0.714285714286	0.716312056738	0.730038022814	0.697872340426	0.719696969697
MCT.f.0227	0.671875	0.593073593074	0.305263157895	0.0	0.243243243243	0.492610837438	0.617021276596	0.670634920635	0.71102661597	0.719594594595	0.685512367491	0.666666666667	0.661016949153	0.715867158672
MCT.f.0228	0.709302325581	0.722891566265	0.492822966507	0.243243243243	0.0	0.348066298343	0.527777777778	0.703557312253	0.727969348659	0.721649484536	0.672727272727	0.635627530364	0.668103448276	0.722846441948
MCT.f.0229	0.691666666667	0.705627705628	0.696035242291	0.492610837438	0.348066298343	0.0	0.310734463277	0.58904109589	0.748	0.743772241993	0.708955223881	0.680497925311	0.663594470046	0.747081712062
MCT.f.0230	0.66265060241	0.696721311475	0.698347107438	0.617021276596	0.527777777778	0.310734463277	0.0	0.4	0.593220338983	0.703832752613	0.719298245614	0.742537313433	0.696202531646	0.737037037037
MCT.f.0231	0.611336032389	0.677419354839	0.668032786885	0.670634920635	0.703557312253	0.58904109589	0.4	0.0	0.298507462687	0.519379844961	0.684210526316	0.728937728938	0.648305084746	0.709558823529
MCT.f.0232	0.64453125	0.68253968254	0.689243027888	0.71102661597	0.727969348659	0.748	0.593220338983	0.298507462687	0.0	0.329004329004	0.53667953668	0.737410071942	0.692307692308	0.704379562044
MCT.f.0233	0.665517241379	0.703832752613	0.714285714286	0.719594594595	0.721649484536	0.743772241993	0.703832752613	0.519379844961	0.329004329004	0.0	0.275720164609	0.507633587786	0.708185053381	0.71335504886
MCT.f.0234	0.661971830986	0.696428571429	0.716312056738	0.685512367491	0.672727272727	0.708955223881	0.719298245614	0.684210526316	0.53667953668	0.275720164609	0.0	0.293333333333	0.59842519685	0.684745762712
MCT.f.0235	0.671698113208	0.703846153846	0.730038022814	0.666666666667	0.635627530364	0.680497925311	0.742537313433	0.728937728938	0.737410071942	0.507633587786	0.293333333333	0.0	0.430622009569	0.690909090909
MCT.f.0236	0.603448275862	0.650655021834	0.697872340426	0.661016949153	0.668103448276	0.663594470046	0.696202531646	0.648305084746	0.692307692308	0.708185053381	0.59842519685	0.430622009569	0.0	0.524444444444
MCT.f.0238	0.686346863469	0.71320754717	0.719696969697	0.715867158672	0.722846441948	0.747081712062	0.737037037037	0.709558823529	0.704379562044	0.71335504886	0.684745762712	0.690909090909	0.524444444444	0.0
