	MCT.f.0613	MCT.f.0614	MCT.f.0615	MCT.f.0616	MCT.f.0617	MCT.f.0618	MCT.f.0619	MCT.f.0620	MCT.f.0621	MCT.f.0622	MCT.f.0623	MCT.f.0624	MCT.f.0625	MCT.f.0627	MCT.f.0628
MCT.f.0613	0.0	6.74717792885	7.85704674632	7.91218120828	9.83415675419	8.44549883909	9.54650117261	9.4515340618	10.0503701411	10.5253392292	9.29567839484	9.38113376252	10.4447523459	9.73138849308	9.5176161153
MCT.f.0614	6.74717792885	0.0	4.26529887552	5.99552858027	8.31930778803	7.87742810418	8.60502488268	7.61852862333	7.9060882653	8.41275107698	7.81467049619	7.97098540146	9.47035270226	7.57592643651	6.87624488069
MCT.f.0615	7.85704674632	4.26529887552	0.0	4.98991159646	8.27552367834	7.46167109733	8.49768256377	7.49227270323	7.44898712755	7.34532974533	7.28717288717	7.82916666667	9.11114894422	7.28657962137	6.74381959599
MCT.f.0616	7.91218120828	5.99552858027	4.98991159646	0.0	6.93364388354	6.04452251861	7.43225184731	7.05913277627	7.33647319327	7.46894845491	7.71926957279	7.80612324493	9.34394940102	8.19422311684	7.92923195189
MCT.f.0617	9.83415675419	8.31930778803	8.27552367834	6.93364388354	0.0	3.79875176467	4.77340793404	6.57922540661	6.95158455695	7.23506975352	7.54035939292	7.29442003515	8.61921807226	8.35223107751	8.73441474091
MCT.f.0618	8.44549883909	7.87742810418	7.46167109733	6.04452251861	3.79875176467	0.0	4.1745166944	5.69186102467	6.46726366379	8.0060174343	7.50286748291	7.66506147541	8.39362190382	7.58842029788	8.01085683739
MCT.f.0619	9.54650117261	8.60502488268	8.49768256377	7.43225184731	4.77340793404	4.1745166944	0.0	5.06489625644	6.35349445289	7.9011029767	7.74729660725	7.4711213103	8.72532402132	7.92996663647	8.28503906023
MCT.f.0620	9.4515340618	7.61852862333	7.49227270323	7.05913277627	6.57922540661	5.69186102467	5.06489625644	0.0	3.42570099184	6.10478562533	6.14302880489	6.41054305284	7.93100862392	7.55774939405	7.30346861794
MCT.f.0621	10.0503701411	7.9060882653	7.44898712755	7.33647319327	6.95158455695	6.46726366379	6.35349445289	3.42570099184	0.0	4.1498202409	5.22449387225	5.80045461733	7.50567184795	6.7713378175	6.8969046244
MCT.f.0622	10.5253392292	8.41275107698	7.34532974533	7.46894845491	7.23506975352	8.0060174343	7.9011029767	6.10478562533	4.1498202409	0.0	4.00972127288	4.28204365079	6.44108122848	7.31547511468	7.794089968
MCT.f.0623	9.29567839484	7.81467049619	7.28717288717	7.71926957279	7.54035939292	7.50286748291	7.74729660725	6.14302880489	5.22449387225	4.00972127288	0.0	2.92433166249	5.92233865504	5.21225529031	6.07210054121
MCT.f.0624	9.38113376252	7.97098540146	7.82916666667	7.80612324493	7.29442003515	7.66506147541	7.4711213103	6.41054305284	5.80045461733	4.28204365079	2.92433166249	0.0	5.13523622047	6.07034045726	6.51231884058
MCT.f.0625	10.4447523459	9.47035270226	9.11114894422	9.34394940102	8.61921807226	8.39362190382	8.72532402132	7.93100862392	7.50567184795	6.44108122848	5.92233865504	5.13523622047	0.0	6.10611049364	7.64866891639
MCT.f.0627	9.73138849308	7.57592643651	7.28657962137	8.19422311684	8.35223107751	7.58842029788	7.92996663647	7.55774939405	6.7713378175	7.31547511468	5.21225529031	6.07034045726	6.10611049364	0.0	3.16618714216
MCT.f.0628	9.5176161153	6.87624488069	6.74381959599	7.92923195189	8.73441474091	8.01085683739	8.28503906023	7.30346861794	6.8969046244	7.794089968	6.07210054121	6.51231884058	7.64866891639	3.16618714216	0.0
