	MCT.f.0613	MCT.f.0614	MCT.f.0615	MCT.f.0616	MCT.f.0617	MCT.f.0618	MCT.f.0619	MCT.f.0620	MCT.f.0621	MCT.f.0622	MCT.f.0623	MCT.f.0624	MCT.f.0625	MCT.f.0627	MCT.f.0628
MCT.f.0613	0.0	0.552631578947	0.610687022901	0.673469387755	0.757062146893	0.782122905028	0.811111111111	0.828282828283	0.847533632287	0.875	0.889795918367	0.897435897436	0.918367346939	0.893333333333	0.882926829268
MCT.f.0614	0.552631578947	0.0	0.198529411765	0.302631578947	0.478494623656	0.566326530612	0.674641148325	0.694690265487	0.735177865613	0.748120300752	0.74531835206	0.74609375	0.771535580524	0.776470588235	0.793388429752
MCT.f.0615	0.610687022901	0.198529411765	0.0	0.17880794702	0.412698412698	0.502512562814	0.626168224299	0.637554585153	0.678431372549	0.689138576779	0.686567164179	0.68992248062	0.731617647059	0.72480620155	0.764
MCT.f.0616	0.673469387755	0.302631578947	0.17880794702	0.0	0.28021978022	0.380208333333	0.578703703704	0.599137931034	0.63813229572	0.650557620818	0.667883211679	0.660305343511	0.702898550725	0.723880597015	0.751937984496
MCT.f.0617	0.757062146893	0.478494623656	0.412698412698	0.28021978022	0.0	0.16393442623	0.3961352657	0.430493273543	0.505976095618	0.535849056604	0.581818181818	0.597014925373	0.646643109541	0.721254355401	0.733576642336
MCT.f.0618	0.782122905028	0.566326530612	0.502512562814	0.380208333333	0.16393442623	0.0	0.272251308901	0.342857142857	0.432773109244	0.503875968992	0.55223880597	0.593984962406	0.663157894737	0.728222996516	0.712686567164
MCT.f.0619	0.811111111111	0.674641148325	0.626168224299	0.578703703704	0.3961352657	0.272251308901	0.0	0.189473684211	0.315068493151	0.408333333333	0.464	0.582375478927	0.648745519713	0.715302491103	0.688461538462
MCT.f.0620	0.828282828283	0.694690265487	0.637554585153	0.599137931034	0.430493273543	0.342857142857	0.189473684211	0.0	0.2	0.319327731092	0.385542168675	0.507692307692	0.589285714286	0.684027777778	0.665427509294
MCT.f.0621	0.847533632287	0.735177865613	0.678431372549	0.63813229572	0.505976095618	0.432773109244	0.315068493151	0.2	0.0	0.152173913043	0.242798353909	0.411538461538	0.510638297872	0.635135135135	0.628571428571
MCT.f.0622	0.875	0.748120300752	0.689138576779	0.650557620818	0.535849056604	0.503875968992	0.408333333333	0.319327731092	0.152173913043	0.0	0.151260504202	0.342412451362	0.442446043165	0.576791808874	0.631034482759
MCT.f.0623	0.889795918367	0.74531835206	0.686567164179	0.667883211679	0.581818181818	0.55223880597	0.464	0.385542168675	0.242798353909	0.151260504202	0.0	0.216666666667	0.333333333333	0.498207885305	0.569892473118
MCT.f.0624	0.897435897436	0.74609375	0.68992248062	0.660305343511	0.597014925373	0.593984962406	0.582375478927	0.507692307692	0.411538461538	0.342412451362	0.216666666667	0.0	0.200854700855	0.424124513619	0.530534351145
MCT.f.0625	0.918367346939	0.771535580524	0.731617647059	0.702898550725	0.646643109541	0.663157894737	0.648745519713	0.589285714286	0.510638297872	0.442446043165	0.333333333333	0.200854700855	0.0	0.304526748971	0.41935483871
MCT.f.0627	0.893333333333	0.776470588235	0.72480620155	0.723880597015	0.721254355401	0.728222996516	0.715302491103	0.684027777778	0.635135135135	0.576791808874	0.498207885305	0.424124513619	0.304526748971	0.0	0.218009478673
MCT.f.0628	0.882926829268	0.793388429752	0.764	0.751937984496	0.733576642336	0.712686567164	0.688461538462	0.665427509294	0.628571428571	0.631034482759	0.569892473118	0.530534351145	0.41935483871	0.218009478673	0.0
