	MCTs01	MCTs03	MCTs04	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37
MCTs15	0.621212121212	0.690322580645	0.709459459459	0.795275590551	0.586956521739	0.6796875	0.688405797101	0.659090909091	0.698113207547	0.625954198473	0.0	0.816513761468	0.666666666667	0.705479452055	0.713333333333	0.576271186441	0.664335664336	0.708333333333	0.679104477612	0.742647058824	0.690476190476	0.706666666667	0.75	0.716535433071	0.782258064516	0.705035971223	0.699346405229	0.692307692308	0.783333333333	0.735294117647	0.697841726619
MCTs16	0.810526315789	0.824561403509	0.78	0.8	0.811320754717	0.75	0.833333333333	0.772727272727	0.830508474576	0.738636363636	0.816513761468	0.0	0.784090909091	0.846153846154	0.772277227723	0.807228915663	0.849056603774	0.80612244898	0.772727272727	0.866666666667	0.769230769231	0.774509803922	0.733333333333	0.746666666667	0.738461538462	0.84375	0.839285714286	0.770833333333	0.884057971014	0.759036144578	0.795698924731
MCTs18	0.59649122807	0.743055555556	0.648	0.752380952381	0.626984126984	0.675675675676	0.675	0.663793103448	0.62962962963	0.672268907563	0.666666666667	0.784090909091	0.0	0.608333333333	0.684615384615	0.609523809524	0.603305785124	0.677419354839	0.697478991597	0.633027522936	0.663551401869	0.624	0.705263157895	0.644230769231	0.794392523364	0.637931034483	0.70802919708	0.7109375	0.708333333333	0.660714285714	0.663865546218
MCTs19	0.679389312977	0.764331210191	0.744827586207	0.758620689655	0.671428571429	0.666666666667	0.797202797203	0.6875	0.68	0.733333333333	0.705479452055	0.846153846154	0.608333333333	0.0	0.722222222222	0.617391304348	0.641791044776	0.744680851064	0.736842105263	0.704	0.731707317073	0.659420289855	0.752293577982	0.747967479675	0.796610169492	0.733333333333	0.774193548387	0.763888888889	0.787610619469	0.696	0.612903225806
MCTs20	0.648854961832	0.662162162162	0.68085106383	0.806451612903	0.698630136986	0.738461538462	0.635658914729	0.706766917293	0.662251655629	0.653846153846	0.713333333333	0.772277227723	0.684615384615	0.722222222222	0.0	0.696	0.642335766423	0.618320610687	0.666666666667	0.723076923077	0.688524590164	0.705479452055	0.727272727273	0.725806451613	0.773109243697	0.684210526316	0.633802816901	0.631578947368	0.794871794872	0.6953125	0.635658914729
MCTs21	0.642857142857	0.764285714286	0.722222222222	0.744897959184	0.647540983607	0.637254901961	0.709401709402	0.675675675676	0.669172932331	0.598130841121	0.576271186441	0.807228915663	0.609523809524	0.617391304348	0.696	0.0	0.635593220339	0.761904761905	0.544554455446	0.706422018349	0.68932038835	0.644628099174	0.630952380952	0.696078431373	0.739583333333	0.728813559322	0.709923664122	0.691666666667	0.778947368421	0.709090909091	0.588785046729
MCTs22	0.588709677419	0.684563758389	0.626865671642	0.741379310345	0.721088435374	0.693548387097	0.691729323308	0.721804511278	0.611111111111	0.658914728682	0.664335664336	0.849056603774	0.603305785124	0.641791044776	0.642335766423	0.635593220339	0.0	0.693430656934	0.661417322835	0.633333333333	0.649572649573	0.673758865248	0.710280373832	0.666666666667	0.789915966387	0.637795275591	0.702702702703	0.714285714286	0.747747747748	0.740458015267	0.651162790698
MCTs23	0.682170542636	0.718120805369	0.693430656934	0.844262295082	0.68345323741	0.733870967742	0.65873015873	0.690476190476	0.741935483871	0.656	0.708333333333	0.80612244898	0.677419354839	0.744680851064	0.618320610687	0.761904761905	0.693430656934	0.0	0.730769230769	0.748031496063	0.703389830508	0.610687022901	0.779816513761	0.741666666667	0.791304347826	0.746268656716	0.664285714286	0.722627737226	0.844827586207	0.75	0.719696969697
MCTs24	0.691056910569	0.744827586207	0.702290076336	0.8	0.701492537313	0.756302521008	0.730158730159	0.72131147541	0.68085106383	0.652542372881	0.679104477612	0.772727272727	0.697478991597	0.736842105263	0.666666666667	0.544554455446	0.661417322835	0.730769230769	0.0	0.695652173913	0.714285714286	0.689393939394	0.694736842105	0.743362831858	0.77358490566	0.7578125	0.651515151515	0.639344262295	0.78640776699	0.782258064516	0.677685950413
MCTs25	0.708333333333	0.705882352941	0.71875	0.74	0.727272727273	0.786324786325	0.777777777778	0.760330578512	0.666666666667	0.756097560976	0.742647058824	0.866666666667	0.633027522936	0.704	0.723076923077	0.706422018349	0.633333333333	0.748031496063	0.695652173913	0.0	0.698113207547	0.715384615385	0.795918367347	0.716981132075	0.841121495327	0.692307692308	0.69696969697	0.72	0.81	0.728070175439	0.716666666667
MCTs26	0.633027522936	0.702290076336	0.704918032787	0.736842105263	0.704	0.666666666667	0.713043478261	0.747826086957	0.640625	0.721739130435	0.690476190476	0.769230769231	0.663551401869	0.731707317073	0.688524590164	0.68932038835	0.649572649573	0.703389830508	0.714285714286	0.698113207547	0.0	0.658333333333	0.741573033708	0.673469387755	0.659090909091	0.699115044248	0.703125	0.694915254237	0.730337078652	0.663461538462	0.735042735043
MCTs27	0.630769230769	0.707792207792	0.664285714286	0.77868852459	0.635714285714	0.625	0.726618705036	0.689393939394	0.637583892617	0.635658914729	0.706666666667	0.774509803922	0.624	0.659420289855	0.705479452055	0.644628099174	0.673758865248	0.610687022901	0.689393939394	0.715384615385	0.658333333333	0.0	0.805084745763	0.696721311475	0.73275862069	0.696296296296	0.645833333333	0.634328358209	0.83606557377	0.622950819672	0.648854961832
MCTs28	0.722772277228	0.760330578512	0.722222222222	0.666666666667	0.754385964912	0.739130434783	0.732673267327	0.666666666667	0.747967479675	0.648936170213	0.75	0.733333333333	0.705263157895	0.752293577982	0.727272727273	0.630952380952	0.710280373832	0.779816513761	0.694736842105	0.795918367347	0.741573033708	0.805084745763	0.0	0.735632183908	0.693333333333	0.754901960784	0.762711864407	0.824561403509	0.743243243243	0.773195876289	0.666666666667
MCTs29	0.710526315789	0.755555555556	0.7	0.808080808081	0.778625954198	0.747663551402	0.70796460177	0.806722689076	0.69696969697	0.716814159292	0.716535433071	0.746666666667	0.644230769231	0.747967479675	0.725806451613	0.696078431373	0.666666666667	0.741666666667	0.743362831858	0.716981132075	0.673469387755	0.696721311475	0.735632183908	0.0	0.80412371134	0.644859813084	0.802919708029	0.700854700855	0.78021978022	0.707547169811	0.730434782609
MCTs31	0.772727272727	0.790697674419	0.769230769231	0.738095238095	0.756302521008	0.688172043011	0.781818181818	0.725490196078	0.730158730159	0.733333333333	0.782258064516	0.738461538462	0.794392523364	0.796610169492	0.773109243697	0.739583333333	0.789915966387	0.791304347826	0.77358490566	0.841121495327	0.659090909091	0.73275862069	0.693333333333	0.80412371134	0.0	0.84347826087	0.733333333333	0.771929824561	0.807228915663	0.737373737374	0.711538461538
MCTs32	0.633333333333	0.732876712329	0.669230769231	0.761467889908	0.744680851064	0.731092436975	0.716535433071	0.728	0.65	0.693548387097	0.705035971223	0.84375	0.637931034483	0.733333333333	0.684210526316	0.728813559322	0.637795275591	0.746268656716	0.7578125	0.692307692308	0.699115044248	0.696296296296	0.754901960784	0.644859813084	0.84347826087	0.0	0.743055555556	0.719696969697	0.792452830189	0.705882352941	0.716535433071
MCTs33	0.729166666667	0.683870967742	0.684931506849	0.777777777778	0.657534246575	0.759124087591	0.727272727273	0.691176470588	0.649350649351	0.688405797101	0.699346405229	0.839285714286	0.70802919708	0.774193548387	0.633802816901	0.709923664122	0.702702702703	0.664285714286	0.651515151515	0.69696969697	0.703125	0.645833333333	0.762711864407	0.802919708029	0.733333333333	0.743055555556	0.0	0.553846153846	0.754237288136	0.727941176471	0.68115942029
MCTs34	0.751824817518	0.72	0.741258741259	0.854838709677	0.676258992806	0.746031746032	0.702290076336	0.732824427481	0.693333333333	0.748148148148	0.692307692308	0.770833333333	0.7109375	0.763888888889	0.631578947368	0.691666666667	0.714285714286	0.722627737226	0.639344262295	0.72	0.694915254237	0.634328358209	0.824561403509	0.700854700855	0.771929824561	0.719696969697	0.553846153846	0.0	0.846153846154	0.770992366412	0.712121212121
MCTs35	0.75	0.838461538462	0.780701754386	0.768292682927	0.78813559322	0.852941176471	0.794392523364	0.78640776699	0.76	0.780952380952	0.783333333333	0.884057971014	0.708333333333	0.787610619469	0.794871794872	0.778947368421	0.747747747748	0.844827586207	0.78640776699	0.81	0.730337078652	0.83606557377	0.743243243243	0.78021978022	0.807228915663	0.792452830189	0.754237288136	0.846153846154	0.0	0.811881188119	0.771428571429
MCTs36	0.710743801653	0.770833333333	0.68	0.766990291262	0.719696969697	0.675925925926	0.779527559055	0.752066115702	0.678832116788	0.694915254237	0.735294117647	0.759036144578	0.660714285714	0.696	0.6953125	0.709090909091	0.740458015267	0.75	0.782258064516	0.728070175439	0.663461538462	0.622950819672	0.773195876289	0.707547169811	0.737373737374	0.705882352941	0.727941176471	0.770992366412	0.811881188119	0.0	0.675213675214
MCTs37	0.690476190476	0.699300699301	0.651162790698	0.728971962617	0.630769230769	0.654867256637	0.748091603053	0.608695652174	0.680555555556	0.594827586207	0.697841726619	0.795698924731	0.663865546218	0.612903225806	0.635658914729	0.588785046729	0.651162790698	0.719696969697	0.677685950413	0.716666666667	0.735042735043	0.648854961832	0.666666666667	0.730434782609	0.711538461538	0.716535433071	0.68115942029	0.712121212121	0.771428571429	0.675213675214	0.0
