	MCT.f.0003	MCT.f.0004	MCT.f.0005	MCT.f.0006	MCT.f.0007	MCT.f.0008	MCT.f.0009	MCT.f.0010	MCT.f.0011	MCT.f.0012	MCT.f.0013	MCT.f.0014	MCT.f.0015	MCT.f.0016	MCT.f.0017	MCT.f.0037	MCT.f.0038	MCT.f.0039	MCT.f.0040	MCT.f.0041	MCT.f.0042	MCT.f.0043	MCT.f.0044	MCT.f.0045	MCT.f.0046	MCT.f.0047	MCT.f.0048	MCT.f.0049	MCT.f.0054	MCT.f.0055	MCT.f.0056	MCT.f.0057	MCT.f.0058	MCT.f.0059	MCT.f.0060	MCT.f.0061	MCT.f.0062	MCT.f.0063	MCT.f.0064	MCT.f.0065	MCT.f.0066	MCT.f.0067	MCT.f.0068	MCT.f.0071	MCT.f.0072	MCT.f.0073	MCT.f.0074	MCT.f.0075	MCT.f.0088	MCT.f.0089	MCT.f.0090	MCT.f.0091	MCT.f.0092	MCT.f.0093	MCT.f.0094	MCT.f.0095	MCT.f.0096	MCT.f.0097	MCT.f.0098	MCT.f.0099	MCT.f.0100	MCT.f.0101	MCT.f.0102	MCT.f.0105	MCT.f.0106	MCT.f.0107	MCT.f.0108	MCT.f.0109	MCT.f.0110	MCT.f.0111	MCT.f.0112	MCT.f.0113	MCT.f.0114	MCT.f.0115	MCT.f.0116	MCT.f.0117	MCT.f.0118	MCT.f.0119	MCT.f.0122	MCT.f.0123	MCT.f.0124	MCT.f.0125	MCT.f.0126	MCT.f.0127	MCT.f.0128	MCT.f.0129	MCT.f.0130	MCT.f.0131	MCT.f.0132	MCT.f.0133	MCT.f.0134	MCT.f.0135	MCT.f.0136	MCT.f.0139	MCT.f.0140	MCT.f.0141	MCT.f.0142	MCT.f.0143	MCT.f.0144	MCT.f.0145	MCT.f.0146	MCT.f.0147	MCT.f.0148	MCT.f.0149	MCT.f.0150	MCT.f.0151	MCT.f.0152	MCT.f.0153	MCT.f.0156	MCT.f.0157	MCT.f.0158	MCT.f.0159	MCT.f.0160	MCT.f.0161	MCT.f.0162	MCT.f.0163	MCT.f.0164	MCT.f.0165	MCT.f.0166	MCT.f.0167	MCT.f.0168	MCT.f.0169	MCT.f.0170	MCT.f.0173	MCT.f.0174	MCT.f.0175	MCT.f.0176	MCT.f.0177	MCT.f.0178	MCT.f.0179	MCT.f.0180	MCT.f.0181	MCT.f.0182	MCT.f.0183	MCT.f.0184	MCT.f.0185	MCT.f.0186	MCT.f.0187	MCT.f.0190	MCT.f.0191	MCT.f.0192	MCT.f.0193	MCT.f.0194	MCT.f.0195	MCT.f.0196	MCT.f.0197	MCT.f.0198	MCT.f.0199	MCT.f.0200	MCT.f.0201	MCT.f.0202	MCT.f.0203	MCT.f.0204	MCT.f.0207	MCT.f.0208	MCT.f.0209	MCT.f.0210	MCT.f.0211	MCT.f.0212	MCT.f.0213	MCT.f.0214	MCT.f.0215	MCT.f.0216	MCT.f.0217	MCT.f.0218	MCT.f.0219	MCT.f.0220	MCT.f.0221	MCT.f.0224	MCT.f.0225	MCT.f.0226	MCT.f.0227	MCT.f.0228	MCT.f.0229	MCT.f.0230	MCT.f.0231	MCT.f.0232	MCT.f.0233	MCT.f.0234	MCT.f.0235	MCT.f.0236	MCT.f.0237	MCT.f.0238	MCT.f.0241	MCT.f.0242	MCT.f.0243	MCT.f.0244	MCT.f.0245	MCT.f.0246	MCT.f.0247	MCT.f.0248	MCT.f.0249	MCT.f.0250	MCT.f.0251	MCT.f.0252	MCT.f.0253	MCT.f.0254	MCT.f.0255	MCT.f.0258	MCT.f.0259	MCT.f.0260	MCT.f.0261	MCT.f.0262	MCT.f.0263	MCT.f.0264	MCT.f.0265	MCT.f.0266	MCT.f.0267	MCT.f.0268	MCT.f.0269	MCT.f.0270	MCT.f.0271	MCT.f.0272	MCT.f.0292	MCT.f.0293	MCT.f.0294	MCT.f.0295	MCT.f.0296	MCT.f.0297	MCT.f.0298	MCT.f.0299	MCT.f.0300	MCT.f.0301	MCT.f.0302	MCT.f.0303	MCT.f.0304	MCT.f.0305	MCT.f.0306	MCT.f.0309	MCT.f.0310	MCT.f.0311	MCT.f.0312	MCT.f.0313	MCT.f.0314	MCT.f.0315	MCT.f.0316	MCT.f.0317	MCT.f.0318	MCT.f.0319	MCT.f.0320	MCT.f.0321	MCT.f.0322	MCT.f.0323	MCT.f.0326	MCT.f.0327	MCT.f.0328	MCT.f.0329	MCT.f.0330	MCT.f.0331	MCT.f.0332	MCT.f.0333	MCT.f.0334	MCT.f.0335	MCT.f.0336	MCT.f.0337	MCT.f.0338	MCT.f.0339	MCT.f.0340	MCT.f.0343	MCT.f.0344	MCT.f.0345	MCT.f.0346	MCT.f.0347	MCT.f.0348	MCT.f.0349	MCT.f.0350	MCT.f.0351	MCT.f.0352	MCT.f.0353	MCT.f.0354	MCT.f.0355	MCT.f.0356	MCT.f.0357	MCT.f.0360	MCT.f.0361	MCT.f.0362	MCT.f.0363	MCT.f.0364	MCT.f.0365	MCT.f.0366	MCT.f.0367	MCT.f.0368	MCT.f.0369	MCT.f.0370	MCT.f.0371	MCT.f.0372	MCT.f.0373	MCT.f.0374	MCT.f.0377	MCT.f.0378	MCT.f.0379	MCT.f.0380	MCT.f.0381	MCT.f.0382	MCT.f.0383	MCT.f.0384	MCT.f.0385	MCT.f.0386	MCT.f.0387	MCT.f.0388	MCT.f.0389	MCT.f.0390	MCT.f.0391	MCT.f.0394	MCT.f.0395	MCT.f.0396	MCT.f.0397	MCT.f.0398	MCT.f.0399	MCT.f.0400	MCT.f.0401	MCT.f.0402	MCT.f.0403	MCT.f.0404	MCT.f.0405	MCT.f.0406	MCT.f.0407	MCT.f.0408	MCT.f.0411	MCT.f.0412	MCT.f.0413	MCT.f.0414	MCT.f.0415	MCT.f.0416	MCT.f.0086	MCT.f.0418	MCT.f.0419	MCT.f.0420	MCT.f.0421	MCT.f.0422	MCT.f.0423	MCT.f.0424	MCT.f.0425	MCT.f.0428	MCT.f.0429	MCT.f.0430	MCT.f.0431	MCT.f.0432	MCT.f.0433	MCT.f.0434	MCT.f.0435	MCT.f.0436	MCT.f.0437	MCT.f.0438	MCT.f.0439	MCT.f.0440	MCT.f.0441	MCT.f.0442	MCT.f.0445	MCT.f.0446	MCT.f.0447	MCT.f.0448	MCT.f.0449	MCT.f.0450	MCT.f.0451	MCT.f.0452	MCT.f.0453	MCT.f.0454	MCT.f.0455	MCT.f.0456	MCT.f.0457	MCT.f.0458	MCT.f.0459	MCT.f.0462	MCT.f.0463	MCT.f.0464	MCT.f.0465	MCT.f.0466	MCT.f.0467	MCT.f.0468	MCT.f.0469	MCT.f.0470	MCT.f.0471	MCT.f.0472	MCT.f.0473	MCT.f.0479	MCT.f.0480	MCT.f.0481	MCT.f.0482	MCT.f.0483	MCT.f.0484	MCT.f.0485	MCT.f.0486	MCT.f.0487	MCT.f.0488	MCT.f.0489	MCT.f.0490	MCT.f.0491	MCT.f.0492	MCT.f.0493	MCT.f.0513	MCT.f.0514	MCT.f.0515	MCT.f.0516	MCT.f.0517	MCT.f.0518	MCT.f.0519	MCT.f.0520	MCT.f.0521	MCT.f.0522	MCT.f.0523	MCT.f.0524	MCT.f.0525	MCT.f.0526	MCT.f.0527	MCT.f.0530	MCT.f.0531	MCT.f.0532	MCT.f.0533	MCT.f.0534	MCT.f.0535	MCT.f.0536	MCT.f.0537	MCT.f.0538	MCT.f.0539	MCT.f.0540	MCT.f.0541	MCT.f.0542	MCT.f.0543	MCT.f.0544	MCT.f.0547	MCT.f.0548	MCT.f.0549	MCT.f.0550	MCT.f.0551	MCT.f.0552	MCT.f.0553	MCT.f.0554	MCT.f.0555	MCT.f.0556	MCT.f.0557	MCT.f.0558	MCT.f.0559	MCT.f.0560	MCT.f.0561	MCT.f.0564	MCT.f.0565	MCT.f.0566	MCT.f.0567	MCT.f.0568	MCT.f.0569	MCT.f.0570	MCT.f.0571	MCT.f.0572	MCT.f.0573	MCT.f.0574	MCT.f.0575	MCT.f.0576	MCT.f.0577	MCT.f.0578	MCT.f.0581	MCT.f.0582	MCT.f.0583	MCT.f.0584	MCT.f.0585	MCT.f.0586	MCT.f.0587	MCT.f.0588	MCT.f.0589	MCT.f.0590	MCT.f.0591	MCT.f.0592	MCT.f.0593	MCT.f.0594	MCT.f.0595	MCT.f.0598	MCT.f.0599	MCT.f.0600	MCT.f.0601	MCT.f.0602	MCT.f.0603	MCT.f.0604	MCT.f.0605	MCT.f.0606	MCT.f.0607	MCT.f.0608	MCT.f.0609	MCT.f.0610	MCT.f.0611	MCT.f.0612	MCT.f.0615	MCT.f.0616	MCT.f.0617	MCT.f.0618	MCT.f.0619	MCT.f.0620	MCT.f.0621	MCT.f.0622	MCT.f.0623	MCT.f.0624	MCT.f.0625	MCT.f.0626	MCT.f.0627	MCT.f.0628	MCT.f.0629
MCT.f.0003	0.0	2.40685857479	4.09569366664	6.95225316091	6.73759357838	6.09962543844	4.43182038708	4.21860340069	5.003844444	4.4443501469	5.22546933456	6.52638513958	6.81918842017	5.74756913176	5.43631687863	8.40412545981	8.54530461762	8.95634943572	8.94684169528	8.6161084152	8.71770120016	8.0198277228	8.31408375448	8.52562563031	9.0540619393	8.8426113175	8.63407695945	8.26706894397	9.00785492619	8.65217207316	8.26934870031	8.77621261671	8.63393477128	8.87868095809	8.90644238818	8.91383595692	8.88864003778	9.72972213993	9.33523607094	8.0460643371	8.12276382141	7.98873428688	8.44886414765	8.07722500402	7.96801894785	8.83583856078	8.85032501123	8.91193461868	8.10032953137	8.96575020613	9.52584177281	8.95562169237	8.92846519531	8.64318109994	8.78756805539	8.40548799918	8.46171506895	8.45025198314	8.03567650245	7.89825263155	7.41241838511	7.25702192298	8.17852777856	9.11511621945	8.70891844651	8.18572600958	7.99584280076	8.19094313782	8.54661770067	9.56147668782	9.68325540488	9.54763346535	8.70635193621	8.67829328915	7.90555095278	8.0684905135	8.14386220694	9.19706872324	8.88625872884	8.7571848999	8.26563337121	8.23892207736	7.92771322696	8.26335579143	8.29165092516	8.71996213245	8.74816961917	8.47104055174	9.10150183461	8.26583629394	8.23281289585	7.78604397544	8.45128523711	7.93913218258	7.66844579513	7.81250223072	7.70369172748	7.98623886776	7.5828793752	7.58626454165	7.40993922133	8.09562337814	7.94646954428	8.22712722965	8.50805971017	8.07109188865	7.52029826015	7.46301787332	6.81709119133	6.84931169394	6.95911347532	7.9489961889	7.77549974771	8.02061347678	7.98249397598	8.38251482252	8.15445341825	7.90459577241	8.0087414782	7.68750229433	8.03749305382	7.38798345149	7.52047038998	11.8873239437	11.8873239437	11.8873239437	11.8873239437	11.8873239437	11.8873239437	11.8873239437	11.8873239437	11.8766743164	11.8766743164	11.8766743164	11.8873239437	11.8873239437	11.8873239437	11.8873239437	11.4319099309	11.8873239437	11.8873239437	11.8873239437	11.8873239437	11.8873239437	11.8873239437	11.8873239437	11.8873239437	11.8873239437	11.8873239437	11.8873239437	11.8873239437	11.8873239437	11.8873239437	7.93500086043	7.55446852477	7.3071703407	7.84525421956	8.9813030052	8.70596553841	8.45443702942	8.02771012822	8.46794839626	7.76796967186	8.40271653761	8.15372244553	8.59912225538	8.49490749688	7.80976963476	9.56148939797	9.16800147289	8.35254992217	8.25027697794	8.59315498692	8.69239457375	8.87185726846	8.39077811562	8.59739825127	8.48108947804	8.35631505404	8.89288262432	9.07232808616	9.11717679812	9.16882972651	9.22190308106	8.87298630272	8.81135501758	8.84509623252	9.20525826055	9.52180061909	9.47743619447	9.0337121437	9.39104240658	8.48942796176	8.64036177851	8.96179858861	9.31452809997	9.00104517445	8.77828979664	8.51304209054	8.60598247674	8.66859004886	8.81819270402	9.27376415355	9.17320572055	9.00962335097	8.66331523679	8.90450162333	8.92936584088	8.63217008178	8.29135230433	8.30147209586	8.38313002608	8.31630807001	9.21168808517	9.76534531264	8.6485411227	8.81627658105	8.56596490132	9.15724210888	8.71916654819	8.90481251931	8.44937548903	8.14031926689	7.96613177042	8.56058233749	8.89183511339	9.2048633502	9.59150605754	7.91242049648	7.68392040416	8.98772109115	8.11302410217	8.0981469881	8.43415268682	7.86746904647	8.08950951544	8.49077819264	8.12718915012	7.90106024039	7.82461446486	7.79065232603	8.14944872857	8.29003957613	8.49093691405	9.31175691656	8.64175212956	8.45103362159	8.02910237483	7.87200668421	8.20237787611	8.60673632316	8.01901582089	8.22543869037	8.19964121139	9.07525663738	8.80661749902	8.82435991823	8.67194022791	9.18262272239	9.29942964007	8.85405218674	9.47734266562	9.09565037283	9.51589700007	9.42514216807	9.37943694462	8.94558995102	8.96403073519	8.83942061005	9.50653805184	9.24772596156	9.40267612613	9.48111134125	6.77408743116	7.06855205575	7.30519588117	7.8661172148	8.30476644353	7.85707742987	7.19684579167	7.007332751	7.61951237285	7.76808426646	8.46427967441	8.43323236387	8.51410197776	8.26629013496	8.14526578877	7.39972417949	7.91248503414	7.28906762575	7.35234082909	7.59399614384	8.26189243303	8.51416984507	8.02585801478	7.85663060026	7.44560962088	7.26942574565	7.5179004666	7.98920769197	8.05269138515	7.9903942767	8.50239440609	9.1390122889	8.65450282683	8.30572830365	8.21745760246	8.30232663017	8.28249433157	8.17279060943	8.56102031081	8.26982607996	8.41295925284	8.06141451103	9.04796860337	7.79852721323	7.89807997371	7.82858175793	8.1480145198	7.96403007836	8.72284290967	8.58989852427	8.86984912571	8.5051038505	8.21545457524	7.86280009315	7.55019839012	8.11809108212	8.41230516135	8.94654683787	9.30800442278	9.42716712287	8.02621395968	7.79453189727	8.85682655772	9.21038064929	8.88018745694	9.0554418059	8.95880530928	9.08479118499	9.48809434145	8.92284248318	9.11183598007	8.99850585326	9.08398337176	9.24633395403	9.50121199708	8.1954073216	8.02252656605	8.38056414878	7.52422894692	8.14596536438	7.7178390718	7.92192134049	7.58350975079	7.3984510739	7.62699102147	7.6589114225	8.25690128041	8.96154826628	9.46260008005	9.06669142645	8.79550689477	8.85423185687	9.2327494378	8.82177901005	8.77419926701	8.68729466046	8.82367191384	8.75088363443	8.2116283133	7.98177299089	8.00752115549	8.25276938115	8.32770377924	8.703743703	8.88248245616	9.31906322431	8.94413990618	9.0837788507	8.75630163377	9.21985635835	8.84921292461	8.52659834741	8.36389147899	7.5104979294	7.6377354322	7.72172237877	8.43745505172	8.86206072357	8.44964748791	8.38431516129	9.03321416252	9.40773112305	9.80320156232	9.33189622708	9.44684423491	9.18271482729	9.05644347368	9.28640506138	9.79161286922	10.1675074412	10.2359479927	9.75461569032	10.5608947804	9.4737083326	8.78720285514	8.22460619007	7.37348754954	8.23015850441	8.76464061997	10.2963789296	9.90783620761	9.52499879533	9.48688160267	9.31527732406	8.7781282501	7.89630821288	7.59059923476	8.68688787714	8.97553981527	9.13281988001	9.04511144924	8.963755693	8.60600828268	8.28206055505	8.23740841214	7.78959296576	8.6129838551	8.58622082504	9.19481963992	9.63067283179	9.77696904045	9.83109348608	8.6913447069	8.709957185	9.03580223923	9.3196170487	9.39010886786	9.02882777295	9.23321649353	9.35262060986	8.72149586494	8.42219160162	8.23615752918	8.76906769336	8.21297206557	8.53240349254	9.30154241388	8.87378073459	8.85523810678	8.81195551204	8.77216238608	8.55760570359	8.67156557954	9.09340631715	8.80458278262	8.84304977349	8.77440624137	8.84584661863	8.14349673983	8.21599994918	8.1477652595	9.05409285529	8.07043940036	8.08812840948	8.30303354655	9.00449839904	9.16115483752	9.09973243511	8.97669423035	9.31287569939	9.16030393945	9.11718741623	8.83355845764	8.59413925665	9.31202128995	8.78068435172	9.11412853867	9.12392454273	9.25964422452	9.30639762675	9.04014395645	8.91393313884	8.44959101889	8.93536371592	9.53485417686	9.92594119739	9.62331568403	9.27272727273	9.01152612156	9.43689026871	9.17490473873	9.54034616171
MCT.f.0004	2.40685857479	0.0	2.20552499818	5.25530056396	6.06963165392	5.63971832621	4.61855660513	4.63155893348	5.07997308161	4.68677612951	5.22740733588	6.29930574474	6.69889609543	5.5590020426	5.72998017713	7.70284618093	7.85852691594	8.46621626643	8.58223853663	8.44556151225	8.34568065052	8.17360761938	8.3418095743	8.55214056625	8.4396224775	8.20159902759	8.3780877754	8.42911363976	8.79202589065	8.45370687776	7.99001205398	8.23315350568	8.05713518029	8.28948665029	8.67658362956	8.57039881918	8.49482624815	9.23443483025	8.92333427904	7.87158823821	7.87497120271	7.53563141379	8.1483715825	8.33222500632	8.00356930699	8.80658851908	8.74205260053	8.99412277708	8.20943858528	9.01322904162	9.5166661559	8.83221944335	8.91404571938	8.39450863719	8.6331196069	8.1514607144	8.32016089117	8.46233329625	8.10473010956	8.03478345449	7.55277231472	7.46465941006	7.94075287722	9.08271186605	8.63891357356	7.79173356273	7.68755454414	8.01276004809	8.66174803911	9.55073602377	9.63290947184	9.5230950638	8.80461668511	8.5464776067	7.84853749945	7.92292863751	8.12122799039	9.17384868791	8.83110144836	8.91290736081	8.3604542848	8.30949987709	7.9653008169	8.27076949052	8.3051961223	8.8668909122	8.78498144098	8.33336356491	8.59318116572	7.79626891139	7.8725487024	7.85930406835	8.47660409825	7.90107620825	7.78121155225	7.99538902457	7.91409456294	8.16999687693	7.76763145592	7.70263735003	7.57541088344	8.19680082767	8.02621388144	8.29970490454	8.53711591784	8.06477584398	7.7358474486	7.62796813062	6.95644828963	7.12152807193	7.12059328585	7.68241133482	7.54140805033	7.76660731407	7.86043391177	8.16521185548	7.81314413038	7.76600857417	7.93624161074	7.58243779251	7.79715775308	7.09431353658	7.1402451265	11.8642803878	11.8642803878	11.8642803878	11.8642803878	11.8642803878	11.8642803878	11.8642803878	11.8642803878	11.8536307605	11.8536307605	11.8536307605	11.8642803878	11.8642803878	11.8642803878	11.8642803878	11.408866375	11.8642803878	11.8642803878	11.8642803878	11.8642803878	11.8642803878	11.8642803878	11.8642803878	11.8642803878	11.8642803878	11.8642803878	11.8642803878	11.8642803878	11.8642803878	11.8642803878	7.44828797583	7.26692823338	7.09541782429	7.49762415598	8.5614304115	8.64431341648	8.19232934957	7.61909897109	7.89043570896	7.32335316987	8.34629630991	8.03120923945	8.47947045453	8.27282731683	7.74638677182	9.17093934756	8.95820878687	8.03902657452	7.96037676243	8.16572739535	8.52528026478	8.40025289369	7.93189412766	7.98167243176	7.95625191911	7.87056475541	8.68737190655	8.54857631996	8.73909645482	8.68817736354	9.05632783485	8.76167445939	8.65755652776	8.59571947284	8.83681997034	9.3447888406	9.28442319495	8.9316820772	9.25207714076	8.45125176537	8.48791507655	8.71609095512	8.80259601044	8.61452807297	8.37976308358	8.7415633672	8.87960923531	9.0249813572	9.00686579512	9.36575426591	9.11113856064	8.83320527767	8.45113491904	8.55856518779	8.8895536158	8.80860470703	8.64223295376	8.52511496744	8.53805050827	8.33579113174	8.97822436404	9.49502213399	8.46329139968	8.79380126771	8.18766927617	8.70271242925	8.31955089596	8.70530650848	8.25774652049	7.74036489978	7.60645102005	8.24603761423	8.77603658047	9.17535540071	9.45720064176	8.02613413241	7.92222923319	8.95157791935	8.12925336847	7.92127440816	8.41274692809	7.60642120399	8.06747001603	8.03096007113	7.87699416878	7.63051583828	7.94570177446	7.82242970794	8.09929781584	8.12104742616	8.48298476196	9.17073366604	8.48954601268	8.31454848905	7.93566971119	7.99773513647	8.09732814452	8.80324002709	7.99133611971	8.09000280319	8.03552609684	9.0684622174	8.58266768443	8.58150381072	8.4858857323	9.17040785732	9.30125092615	8.99657183211	9.43688563487	8.97102250296	9.26475772902	9.29319371728	9.39537968102	8.43869399119	8.45511551593	8.32532503323	9.25889634601	8.92666057603	9.00396546572	9.15593151877	6.52084510604	6.278092467	6.5268625571	7.10964562461	7.74666772254	7.36517994028	6.84427907263	6.7302988418	7.25432634246	7.48027980218	8.19634216656	8.25754243019	8.42328774495	8.01546250099	7.94202399284	7.41952854161	7.86688042273	7.51470518507	7.24859374586	7.56818734267	7.90879008203	8.15100469597	7.63861103166	7.42667489083	7.1866692662	7.19000978747	7.16560032258	7.75575733649	7.86186394524	7.79601294195	8.32522506024	8.91852570155	8.48857960274	8.08597595078	8.20770489043	8.24307432883	8.18917079292	7.91924483003	8.48364417966	8.22315161814	8.46323639075	8.3001646781	9.21415898866	7.84114248101	7.96834900249	7.75666463291	8.05827183611	7.36371458519	8.07239075572	7.89191098552	8.50150824489	8.07216443837	7.86532312087	7.60152702121	7.43382817172	7.89736036424	8.05289745255	8.48671540918	8.79940564801	9.05543756313	7.83240003108	7.56967157156	8.18653860989	8.6743676371	8.21004435127	8.63378257944	8.64254086719	9.04035837257	9.56018022421	8.99961850936	9.16688770111	9.00286615321	8.99300111673	9.26055994861	9.62170969044	8.08404109996	7.86545018319	8.12985585123	7.21940877936	7.88945543644	7.19731287586	7.50023506144	7.2287579774	7.05879969702	7.35615445159	7.27766559673	7.75821063655	8.12851400306	8.73538059243	8.30524518501	8.76651191135	8.97301754581	9.37701836887	9.01172122509	8.9036500819	8.7789252745	8.91764653244	8.77207495748	8.61737357135	8.06589574734	8.14959072041	8.05069826698	8.08696825831	8.42167121048	8.56865001184	9.0559736978	8.7301133417	8.92871506081	8.70566282854	9.16235878842	8.68145205509	8.35603258997	8.1645738876	7.70391525325	7.78234329078	7.78270182838	8.42698401716	8.82279365287	8.38764706245	8.42700168588	8.9349605527	9.43824731929	9.72334235708	9.30204615	9.41780349448	8.86241610738	8.6612321398	8.81764916664	9.56591904243	10.0139448173	10.1126427026	9.69390789545	10.2737640918	9.0908228873	8.58849373416	8.07161613711	7.38202695976	8.32614584474	8.87795509598	10.4167715931	10.0472701707	9.72206482519	9.52714936326	9.01196828879	8.33491003855	7.54639560392	7.42953020134	8.56996954035	8.90832750175	8.77687976912	8.68767925773	8.61783140811	8.31845828323	7.99116686197	8.00534829965	7.64265473527	8.37416469838	8.28359363566	8.84158930461	9.53931398316	9.77982972209	9.72411163897	8.5114794016	8.80743341679	9.01029972156	9.29217294673	9.24201891754	8.95293646896	9.36611362494	9.58569575424	8.86425270265	8.49272106441	8.32205261678	8.8084835724	8.42691105521	8.78038456158	9.49031626615	8.93015709123	8.86329473898	8.82419935637	8.67367325379	8.46425831254	8.62391345731	9.00304384355	8.80487068806	8.75693952321	8.7736324955	8.82655413192	8.16751981193	8.29494263407	8.23082472996	9.06410928871	7.72600486136	7.80660782093	8.01205737815	8.70531265308	8.96454760129	8.94933953224	8.96139945844	9.04240211296	8.67937790034	8.54102156775	8.40042131286	8.62928775518	9.31906447021	8.68771941296	8.53381873203	8.86450815053	8.95923025528	9.26770777706	8.98702294211	8.84985209453	8.07004244218	8.53721905187	9.03096258231	9.37479815635	9.12211787328	8.84043096625	8.77104226996	9.24090055684	9.09614119598	9.42706314544
