	MCT.f.0564	MCT.f.0565	MCT.f.0566	MCT.f.0567	MCT.f.0568	MCT.f.0570	MCT.f.0573	MCT.f.0574	MCT.f.0575	MCT.f.0577	MCT.f.0578
MCT.f.0564	0.0	2.85954858765	3.69579666729	7.44821928772	7.8954887218	7.83832302152	7.14541353383	7.86266333872	8.722420733	7.6256454389	7.74468400263
MCT.f.0565	2.85954858765	0.0	3.03784656824	6.58949054235	8.06795631463	7.98076573472	7.20611130475	7.75680912224	8.5527700757	7.55079352414	7.31394199957
MCT.f.0566	3.69579666729	3.03784656824	0.0	4.39338110372	5.87733784001	8.16616090332	7.31765330758	7.73808895217	8.5303323704	7.42460405186	7.31738310151
MCT.f.0567	7.44821928772	6.58949054235	4.39338110372	0.0	3.54193326453	8.24357298475	8.00114665749	7.61531055268	8.27406125849	7.82829169151	7.92954968726
MCT.f.0568	7.8954887218	8.06795631463	5.87733784001	3.54193326453	0.0	5.4999920616	7.9101754386	7.99714393898	8.08535178777	7.77215327475	8.29865591398
MCT.f.0570	7.83832302152	7.98076573472	8.16616090332	8.24357298475	5.4999920616	0.0	6.47259823768	7.38531295197	7.93337769497	7.08464264297	7.46145453219
MCT.f.0573	7.14541353383	7.20611130475	7.31765330758	8.00114665749	7.9101754386	6.47259823768	0.0	2.71571807216	4.98588235294	6.15254642631	6.84004244482
MCT.f.0574	7.86266333872	7.75680912224	7.73808895217	7.61531055268	7.99714393898	7.38531295197	2.71571807216	0.0	3.11853789336	6.87260862566	7.73570268209
MCT.f.0575	8.722420733	8.5527700757	8.5303323704	8.27406125849	8.08535178777	7.93337769497	4.98588235294	3.11853789336	0.0	4.83851371874	7.84444413439
MCT.f.0577	7.6256454389	7.55079352414	7.42460405186	7.82829169151	7.77215327475	7.08464264297	6.15254642631	6.87260862566	4.83851371874	0.0	3.46382766087
MCT.f.0578	7.74468400263	7.31394199957	7.31738310151	7.92954968726	8.29865591398	7.46145453219	6.84004244482	7.73570268209	7.84444413439	3.46382766087	0.0
