	MCT.f.0514	MCT.f.0515	MCT.f.0516	MCT.f.0517	MCT.f.0519	MCT.f.0520	MCT.f.0522	MCT.f.0523	MCT.f.0524	MCT.f.0525	MCT.f.0526	MCT.f.0527
MCT.f.0514	0.0	0.0677290836653	0.285223367698	0.537671232877	0.635451505017	0.584459459459	0.655688622754	0.658753709199	0.680597014925	0.665615141956	0.666666666667	0.652597402597
MCT.f.0515	0.0677290836653	0.0	0.232394366197	0.496503496503	0.661237785016	0.611842105263	0.670588235294	0.657817109145	0.679525222552	0.672897196262	0.674193548387	0.673015873016
MCT.f.0516	0.285223367698	0.232394366197	0.0	0.298850574713	0.492907801418	0.575163398693	0.687323943662	0.722070844687	0.710674157303	0.709677419355	0.719879518072	0.670769230769
MCT.f.0517	0.537671232877	0.496503496503	0.298850574713	0.0	0.334905660377	0.470588235294	0.668918918919	0.702614379085	0.726973684211	0.690391459075	0.69741697417	0.661710037175
MCT.f.0519	0.635451505017	0.661237785016	0.492907801418	0.334905660377	0.0	0.230769230769	0.557692307692	0.673684210526	0.695035460993	0.673003802281	0.669322709163	0.641434262948
MCT.f.0520	0.584459459459	0.611842105263	0.575163398693	0.470588235294	0.230769230769	0.0	0.424489795918	0.559259259259	0.670175438596	0.636363636364	0.630952380952	0.640926640927
MCT.f.0522	0.655688622754	0.670588235294	0.687323943662	0.668918918919	0.557692307692	0.424489795918	0.0	0.209401709402	0.364	0.560885608856	0.665480427046	0.722408026756
MCT.f.0523	0.658753709199	0.657817109145	0.722070844687	0.702614379085	0.673684210526	0.559259259259	0.209401709402	0.0	0.208695652174	0.434262948207	0.551724137931	0.741830065359
MCT.f.0524	0.680597014925	0.679525222552	0.710674157303	0.726973684211	0.695035460993	0.670175438596	0.364	0.208695652174	0.0	0.327510917031	0.466666666667	0.684210526316
MCT.f.0525	0.665615141956	0.672897196262	0.709677419355	0.690391459075	0.673003802281	0.636363636364	0.560885608856	0.434262948207	0.327510917031	0.0	0.19170984456	0.564516129032
MCT.f.0526	0.666666666667	0.674193548387	0.719879518072	0.69741697417	0.669322709163	0.630952380952	0.665480427046	0.551724137931	0.466666666667	0.19170984456	0.0	0.484444444444
MCT.f.0527	0.652597402597	0.673015873016	0.670769230769	0.661710037175	0.641434262948	0.640926640927	0.722408026756	0.741830065359	0.684210526316	0.564516129032	0.484444444444	0.0
