	MCT.f.0462	MCT.f.0463	MCT.f.0464	MCT.f.0467	MCT.f.0468	MCT.f.0470	MCT.f.0472	MCT.f.0473	MCT.f.0475
MCT.f.0462	0.0	3.0050890133	3.88165947383	6.42460243892	5.59733333333	5.17471289591	6.24548863613	7.09112927642	5.94225498305
MCT.f.0463	3.0050890133	0.0	2.1129476584	6.12535622685	5.23395041322	4.77576881992	5.9014809153	6.9398202986	5.76706555477
MCT.f.0464	3.88165947383	2.1129476584	0.0	6.63362068966	5.86351020408	5.32993197279	6.07384687979	7.1111512725	5.81471049958
MCT.f.0467	6.42460243892	6.12535622685	6.63362068966	0.0	1.86882758621	4.72519352569	6.5954753837	6.86165789721	5.42214073958
MCT.f.0468	5.59733333333	5.23395041322	5.86351020408	1.86882758621	0.0	3.20859863946	6.33132947977	6.99249046322	5.27469683258
MCT.f.0470	5.17471289591	4.77576881992	5.32993197279	4.72519352569	3.20859863946	0.0	4.47400810035	6.09768485051	4.44390063718
MCT.f.0472	6.24548863613	5.9014809153	6.07384687979	6.5954753837	6.33132947977	4.47400810035	0.0	2.38026649446	3.89539141579
MCT.f.0473	7.09112927642	6.9398202986	7.1111512725	6.86165789721	6.99249046322	6.09768485051	2.38026649446	0.0	3.53492916764
MCT.f.0475	5.94225498305	5.76706555477	5.81471049958	5.42214073958	5.27469683258	4.44390063718	3.89539141579	3.53492916764	0.0
