#taxonomy	MCT.f.0002	MCT.f.0003	MCT.f.0004	MCT.f.0005	MCT.f.0006	MCT.f.0007	MCT.f.0008	MCT.f.0009	MCT.f.0010	MCT.f.0011	MCT.f.0012	MCT.f.0013	MCT.f.0014	MCT.f.0016	MCT.f.0017	MCT.f.0035	MCT.f.0036	MCT.f.0037	MCT.f.0038	MCT.f.0039	MCT.f.0042	MCT.f.0043	MCT.f.0044	MCT.f.0045	MCT.f.0048	MCT.f.0049	MCT.f.0050	MCT.f.0051	MCT.f.0052	MCT.f.0053	MCT.f.0054	MCT.f.0055	MCT.f.0056	MCT.f.0057	MCT.f.0058	MCT.f.0059	MCT.f.0060	MCT.f.0061	MCT.f.0063	MCT.f.0065	MCT.f.0066	MCT.f.0067	MCT.f.0068	MCT.f.0069	MCT.f.0070	MCT.f.0071	MCT.f.0072	MCT.f.0074	MCT.f.0075	MCT.f.0076	MCT.f.0077	MCT.f.0078	MCT.f.0080	MCT.f.0081	MCT.f.0083	MCT.f.0085	MCT.f.0086	MCT.f.0089	MCT.f.0091	MCT.f.0094	MCT.f.0095	MCT.f.0098	MCT.f.0099	MCT.f.0103	MCT.f.0104	MCT.f.0106	MCT.f.0107	MCT.f.0108	MCT.f.0109	MCT.f.0110	MCT.f.0111	MCT.f.0112	MCT.f.0113	MCT.f.0114	MCT.f.0115	MCT.f.0116	MCT.f.0117	MCT.f.0118	MCT.f.0119	MCT.f.0120	MCT.f.0121	MCT.f.0122	MCT.f.0123	MCT.f.0124	MCT.f.0125	MCT.f.0126	MCT.f.0127	MCT.f.0128	MCT.f.0129	MCT.f.0130	MCT.f.0131	MCT.f.0132	MCT.f.0133	MCT.f.0134	MCT.f.0135	MCT.f.0136	MCT.f.0137	MCT.f.0138	MCT.f.0139	MCT.f.0141	MCT.f.0142	MCT.f.0143	MCT.f.0144	MCT.f.0145	MCT.f.0146	MCT.f.0147	MCT.f.0148	MCT.f.0149	MCT.f.0150	MCT.f.0151	MCT.f.0152	MCT.f.0153	MCT.f.0154	MCT.f.0155	MCT.f.0157	MCT.f.0158	MCT.f.0159	MCT.f.0160	MCT.f.0161	MCT.f.0162	MCT.f.0163	MCT.f.0166	MCT.f.0167	MCT.f.0168	MCT.f.0169	MCT.f.0170	MCT.f.0171	MCT.f.0172	MCT.f.0173	MCT.f.0174	MCT.f.0176	MCT.f.0177	MCT.f.0178	MCT.f.0179	MCT.f.0180	MCT.f.0181	MCT.f.0182	MCT.f.0183	MCT.f.0184	MCT.f.0185	MCT.f.0186	MCT.f.0187	MCT.f.0188	MCT.f.0189	MCT.f.0190	MCT.f.0191	MCT.f.0192	MCT.f.0193	MCT.f.0194	MCT.f.0195	MCT.f.0196	MCT.f.0197	MCT.f.0198	MCT.f.0200	MCT.f.0201	MCT.f.0202	MCT.f.0203	MCT.f.0204	MCT.f.0206	MCT.f.0209	MCT.f.0211	MCT.f.0213	MCT.f.0214	MCT.f.0215	MCT.f.0216	MCT.f.0218	MCT.f.0219	MCT.f.0220	MCT.f.0221	MCT.f.0222	MCT.f.0223	MCT.f.0224	MCT.f.0225	MCT.f.0226	MCT.f.0227	MCT.f.0228	MCT.f.0229	MCT.f.0230	MCT.f.0231	MCT.f.0232	MCT.f.0233	MCT.f.0234	MCT.f.0235	MCT.f.0236	MCT.f.0238	MCT.f.0241	MCT.f.0242	MCT.f.0243	MCT.f.0244	MCT.f.0245	MCT.f.0247	MCT.f.0249	MCT.f.0250	MCT.f.0252	MCT.f.0254	MCT.f.0255	MCT.f.0256	MCT.f.0258	MCT.f.0259	MCT.f.0260	MCT.f.0261	MCT.f.0263	MCT.f.0264	MCT.f.0265	MCT.f.0266	MCT.f.0267	MCT.f.0269	MCT.f.0270	MCT.f.0271	MCT.f.0272	MCT.f.0290	MCT.f.0291	MCT.f.0292	MCT.f.0293	MCT.f.0294	MCT.f.0295	MCT.f.0296	MCT.f.0297	MCT.f.0298	MCT.f.0299	MCT.f.0300	MCT.f.0301	MCT.f.0302	MCT.f.0303	MCT.f.0304	MCT.f.0305	MCT.f.0306	MCT.f.0307	MCT.f.0308	MCT.f.0310	MCT.f.0311	MCT.f.0312	MCT.f.0313	MCT.f.0314	MCT.f.0315	MCT.f.0316	MCT.f.0318	MCT.f.0319	MCT.f.0320	MCT.f.0321	MCT.f.0322	MCT.f.0323	MCT.f.0325	MCT.f.0326	MCT.f.0327	MCT.f.0329	MCT.f.0330	MCT.f.0331	MCT.f.0334	MCT.f.0335	MCT.f.0336	MCT.f.0337	MCT.f.0338	MCT.f.0340	MCT.f.0341	MCT.f.0344	MCT.f.0345	MCT.f.0346	MCT.f.0347	MCT.f.0348	MCT.f.0349	MCT.f.0350	MCT.f.0351	MCT.f.0352	MCT.f.0353	MCT.f.0354	MCT.f.0355	MCT.f.0356	MCT.f.0357	MCT.f.0358	MCT.f.0359	MCT.f.0360	MCT.f.0361	MCT.f.0362	MCT.f.0363	MCT.f.0364	MCT.f.0365	MCT.f.0366	MCT.f.0368	MCT.f.0369	MCT.f.0370	MCT.f.0371	MCT.f.0372	MCT.f.0374	MCT.f.0375	MCT.f.0376	MCT.f.0377	MCT.f.0378	MCT.f.0379	MCT.f.0380	MCT.f.0381	MCT.f.0382	MCT.f.0383	MCT.f.0384	MCT.f.0385	MCT.f.0386	MCT.f.0387	MCT.f.0388	MCT.f.0389	MCT.f.0390	MCT.f.0391	MCT.f.0392	MCT.f.0393	MCT.f.0394	MCT.f.0395	MCT.f.0396	MCT.f.0397	MCT.f.0398	MCT.f.0399	MCT.f.0400	MCT.f.0402	MCT.f.0403	MCT.f.0404	MCT.f.0405	MCT.f.0406	MCT.f.0407	MCT.f.0408	MCT.f.0410	MCT.f.0411	MCT.f.0412	MCT.f.0414	MCT.f.0415	MCT.f.0416	MCT.f.0417	MCT.f.0418	MCT.f.0419	MCT.f.0420	MCT.f.0421	MCT.f.0422	MCT.f.0423	MCT.f.0424	MCT.f.0425	MCT.f.0426	MCT.f.0427	MCT.f.0428	MCT.f.0429	MCT.f.0430	MCT.f.0431	MCT.f.0432	MCT.f.0433	MCT.f.0434	MCT.f.0435	MCT.f.0436	MCT.f.0437	MCT.f.0438	MCT.f.0439	MCT.f.0440	MCT.f.0441	MCT.f.0442	MCT.f.0443	MCT.f.0444	MCT.f.0445	MCT.f.0446	MCT.f.0447	MCT.f.0450	MCT.f.0451	MCT.f.0453	MCT.f.0454	MCT.f.0455	MCT.f.0456	MCT.f.0457	MCT.f.0458	MCT.f.0459	MCT.f.0460	MCT.f.0461	MCT.f.0462	MCT.f.0463	MCT.f.0464	MCT.f.0467	MCT.f.0468	MCT.f.0470	MCT.f.0472	MCT.f.0473	MCT.f.0475	MCT.f.0476	MCT.f.0477	MCT.f.0481	MCT.f.0482	MCT.f.0486	MCT.f.0489	MCT.f.0492	MCT.f.0511	MCT.f.0512	MCT.f.0513	MCT.f.0514	MCT.f.0515	MCT.f.0516	MCT.f.0517	MCT.f.0519	MCT.f.0520	MCT.f.0522	MCT.f.0523	MCT.f.0524	MCT.f.0525	MCT.f.0526	MCT.f.0527	MCT.f.0528	MCT.f.0529	MCT.f.0530	MCT.f.0532	MCT.f.0533	MCT.f.0534	MCT.f.0535	MCT.f.0536	MCT.f.0538	MCT.f.0539	MCT.f.0540	MCT.f.0541	MCT.f.0543	MCT.f.0544	MCT.f.0545	MCT.f.0546	MCT.f.0547	MCT.f.0548	MCT.f.0549	MCT.f.0550	MCT.f.0551	MCT.f.0552	MCT.f.0553	MCT.f.0554	MCT.f.0555	MCT.f.0556	MCT.f.0557	MCT.f.0558	MCT.f.0559	MCT.f.0560	MCT.f.0561	MCT.f.0562	MCT.f.0564	MCT.f.0565	MCT.f.0566	MCT.f.0567	MCT.f.0568	MCT.f.0570	MCT.f.0573	MCT.f.0574	MCT.f.0575	MCT.f.0577	MCT.f.0578	MCT.f.0579	MCT.f.0580	MCT.f.0581	MCT.f.0582	MCT.f.0583	MCT.f.0585	MCT.f.0586	MCT.f.0587	MCT.f.0590	MCT.f.0592	MCT.f.0593	MCT.f.0595	MCT.f.0596	MCT.f.0597	MCT.f.0598	MCT.f.0599	MCT.f.0600	MCT.f.0601	MCT.f.0602	MCT.f.0603	MCT.f.0604	MCT.f.0605	MCT.f.0606	MCT.f.0607	MCT.f.0608	MCT.f.0609	MCT.f.0610	MCT.f.0611	MCT.f.0612	MCT.f.0613	MCT.f.0614	MCT.f.0615	MCT.f.0616	MCT.f.0617	MCT.f.0618	MCT.f.0619	MCT.f.0620	MCT.f.0621	MCT.f.0622	MCT.f.0623	MCT.f.0624	MCT.f.0625	MCT.f.0627	MCT.f.0628
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.629914901380036	0.220236256948734	0.498694796302636	0.608567948993481	0.496402289080504	0.444599052898534	0.56643404684074	0.531621955129762	0.43087870312746	0.569573053676366	0.492632096155896	0.447734004814073	0.297795541295569	0.451491031328152	0.502752772341813	0.508615715689179	0.562497685270916	0.575610999035542	0.613819830517623	0.509395041052245	0.69388696127068	0.553782890864717	0.518370923601655	0.40508866615266	0.610696675886994	0.556305501333407	0.548426852254603	0.531778480841513	0.692028757864881	0.763717184293204	0.826053303864239	0.784223964199198	0.72516124793307	0.611151141116211	0.431562081720657	0.63745996797438	0.615224022923061	0.675259444088887	0.65057638257655	0.696345590665132	0.744177637087655	0.664188012159299	0.646341742018907	0.764056872321377	0.60107500575639	0.688528425310032	0.835507250742546	0.53244847679669	0.768924134773336	0.542971983922251	0.5281799828207	0.785692629755288	0.745446061135851	0.69617318086189	0.652549412224196	0.478645918508548	0.630829291218487	0.331107491856678	0.443017489124042	0.517753933079335	0.35305633118854	0.0436204109905334	0.476266496381439	0.389823214461483	0.407265631981888	0.588956422978575	0.366598658933473	0.502353756636871	0.299488846673586	0.518023690886857	0.343224378094155	0.564018176602908	0.402805319024845	0.37450084774814	0.624819033524727	0.59409835551707	0.444341825327079	0.491952504731148	0.467847093079129	0.831606019751479	0.783628720384564	0.743888906904968	0.749678852897268	0.826272330435776	0.844932926295974	0.725007251000638	0.780024447578749	0.757925767467341	0.698215930982494	0.652775338189256	0.82491115002435	0.708152541887987	0.612844665499643	0.806859429057384	0.777256580120424	0.796495521677799	0.578393225795164	0.599871255817755	0.623471044148243	0.608326116781645	0.520180795743137	0.596661768584454	0.629298640846226	0.5651689718418	0.606657218934041	0.563204387664867	0.459721533665521	0.481180722561685	0.564865402567987	0.58683203588864	0.547156694193136	0.530237145290716	0.495204009804005	0.551359520479112	0.536382962374818	0.37032543165108	0.414560218324982	0.270433273926847	0.304806395684839	0.521379503715127	0.447053738028469	0.502895456575128	0.529979709328855	0.450373259587256	0.480635100515965	0.214687272647104	0.557155014611901	0.489180819830889	0.582404967633704	0.638449249332685	0.502352313657803	0.483879523753389	0.465157442399527	0.52929502866146	0.611791066923876	0.518519085435345	0.511145128736635	0.413197189635581	0.556845068897371	0.510189947932734	0.455729431937795	0.406173133380941	0.729460573056816	0.541728636852258	0.661482931173899	0.62200857406436	0.450128796644145	0.485935069094903	0.54513372167184	0.586557847435382	0.730779591069187	0.366672107828277	0.424211602868125	0.591170608503393	0.560613132970954	0.729663599601477	0.624850007408047	0.600630471239792	0.396150797709143	0.581224047909443	0.389619329524334	0.555336464345893	0.346783088801661	0.40438838778358	0.347672554652955	0.592488058076878	0.573917556101318	0.486438979439037	0.550990707457176	0.115110505055703	0.198100100164787	0.177775506031486	0.0822795814497518	0.145966271649954	0.146370093908018	0.246011111902557	0.240697280241988	0.100582592832343	0.228069364731688	0.331063488096105	0.132661752015026	0.125904001714255	0.290350568856814	0.230459864842591	0.119438706927642	0.165141488079191	0.35733649379487	0.387750538115338	0.353790193994154	0.360826512787297	0.443635003739716	0.467313969731404	0.481267570216388	0.401252242071508	0.318462995030684	0.424508950360785	0.575250537503839	0.615453046723981	0.53120508373228	0.478425739729963	0.499253552291328	0.447831519029184	0.442940607531703	0.406137766403579	0.379341974677453	0.515114312022213	0.426414305470685	0.37010982014961	0.439875538994901	0.331043235261816	0.848639109482115	0.873551424139122	0.802133660285248	0.870607542968111	0.76983540831399	0.880665134387166	0.817209489876187	0.822854806363052	0.767260029854476	0.670129674792381	0.671415765342111	0.470301382279628	0.805915459928475	0.644067338319354	0.733198757059584	0.780352557575587	0.741792054644457	0.74954841899112	0.650674327140383	0.652514909090909	0.614299490975822	0.740104588876703	0.723179370445241	0.790264555378362	0.803632543972855	0.802050423080255	0.6682465809143	0.666125970530116	0.6978199136248	0.739980680963618	0.648835250252478	0.693214930409987	0.520582525687157	0.492051674706793	0.400674967109654	0.341800501854775	0.429914394210032	0.444852105956654	0.527888851654869	0.561042077067218	0.348705760286657	0.30395013591039	0.484587124970969	0.514101774956862	0.816345349161578	0.636525702077184	0.785637540575941	0.653415131168611	0.785585959093422	0.721653010136383	0.692438593900527	0.751080302484696	0.685258319078091	0.747441562249934	0.794211404568732	0.783567892648202	0.564202762275763	0.660383990158605	0.771357660544316	0.611688648471586	0.409805044876135	0.556491735767154	0.402698816794397	0.48124886243188	0.34210073461084	0.602029160513369	0.528337629971193	0.531048027318523	0.476511818975404	0.644697020646984	0.625407136653156	0.442105477665471	0.488747480336746	0.512235716211514	0.442655136661446	0.501921229586936	0.484488278806168	0.543889392242897	0.503437079223549	0.340092627362624	0.5091015940376	0.453466798981749	0.551318591469921	0.548772250114103	0.472891743191119	0.496971110981493	0.449846870664607	0.605804127261649	0.662858478471814	0.533202992494095	0.516789756123479	0.217496878035244	0.167566836080092	0.293405358372911	0.267548329660857	0.294472260734015	0.486581653238131	0.366135508331118	0.153096348721248	0.170551552262706	0.349207200717313	0.428599233541615	0.286653588289823	0.419267791695195	0.511968970786047	0.363441943494437	0.20260113704178	0.665582845553687	0.698880595980788	0.606526820320128	0.645823822154475	0.472435393017693	0.693948615463808	0.232630530422512	0.653907799181762	0.607844962244146	0.724048511825978	0.666146143211005	0.629674746219184	0.513169652522724	0.627476907993188	0.61208795406221	0.666190198744093	0.487269655796663	0.674317322524365	0.640861554892973	0.644337356196741	0.627907056668488	0.684286274090699	0.573554563425957	0.727087237444739	0.736699464395631	0.6853202952555	0.310537157620935	0.654320304729705	0.576383146130563	0.673303261020312	0.676089449541284	0.594855770948135	0.435123616029226	0.443007750055647	0.595459810053278	0.388323700185181	0.476973814601352	0.381737221138965	0.478064065921432	0.364544368090828	0.461757408788566	0.380863819996588	0.438647800274226	0.564770598944349	0.37763785651257	0.395243752937814	0.440663817946934	0.224538177339901	0.402587835509666	0.0308283707667039	0.398265989246914	0.266274803588236	0.322994853227926	0.321301791951836	0.333950079627272	0.462621299594644	0.247578335276422	0.199443200050835	0.502901810507609	0.372881614147557	0.351096334531338	0.373001963319446	0.0183483935742972	0.206783747328042	0.349238836265223	0.149491889523184	0.134445696454884	0.254353370233226	0.136322708445885	0.142776965799474	0.10171331415119	0.224922516623288	0.287402306495946	0.154470242433465	0.178268685199226	0.20222342114041	0.249907321729333	0.132160356347439	0.1889797308806	0.352453263051523	0.345728979208604	0.370221007342396	0.30504364281087	0.325113065588462	0.406636009834075	0.361254969037551	0.493808224600291	0.229485327088835	0.336796489759134	0.381409381136296	0.269873803675786	0.390014026137091	0.256426067194024	0.576596461037746	0.571147466452607	0.430816610371548	0.457607468420614	0.57196546151758	0.534620819594913	0.375126793509243	0.598958696760688	0.559376396024123	0.455713492745894	0.413440887068578	0.544431151845259	0.570090368686758	0.627869963976647	0.549198763472303	0.540302023521721	0.603541756209509	0.432756007793895	0.230625953398846	0.343649123107855	0.255481778403354	0.236512644251647	0.196262642384483	0.294799250785348	0.24048149038648	0.231265696308498	0.296266701969721	0.223644237605843	0.167977819353966	0.0406253632453795	0.0379650002760231	0.123368326541888	0.0592486637054882	0.079231512647049	0.049139134481154	0.0494560542427769	0.0513766031533188	0.0864907366455354	0.0566238915530313	0.0716323535894901	0.0405196455185461	0.721137333791276	0.637989263886845	0.584055603985264	0.744495929297991	0.629868690493783	0.560704885464994	0.430536838083723	0.409675254272291	0.503363159518667	0.561105910608081	0.593534447823843	0.604580883456095	0.622441173839134	0.618299900192586	0.270542952957481	0.562985646730413	0.572078151408895	0.916241836584245	0.933783650109517	0.93588287604187	0.91349189211422	0.787844137567068	0.930277486715066	0.908256880733945	0.919751586780477	0.874667962638723	0.898022838981485	0.909635017073928	0.883411372804774	0.917910275364997	0.820914515211931	0.920632621399193
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	0.175219453565986	0.00585816862260655	0.0992511126326601	0.119547906781949	0.101717719464912	0.123184909217407	0.0977175014455252	0.1236044850805	0.322388596879288	0.138041227606904	0.163312984105352	0.139843601505113	0.155556784864745	0.0904625965931395	0.128871493803001	0.276810079997505	0.086848635235732	0.0733198842650112	0.078987423759918	0.102385523467179	0.103234583323795	0.188657997787003	0.0911765102390229	0.285831208113398	0.122461841133621	0.10710554532208	0.188922720023198	0.158110921824721	0.000215414718210622	0.000389070995729946	0.000259495058408758	0.000183038324116046	0.000208061849122308	0.000160555129148979	0.000112090621971081	0.000650520416333066	0.00031477546788133	0.00115848570525855	0.000311866521128957	0.000100276900987955	0.00019562250192288	0.000707403609403533	0.0647488588647589	0.00107658923074335	0.000431729219433571	0.000508378116346606	0.000498846267388829	0.000348953559746735	0.00053618549206566	0.000428939948407223	0.000395431448663112	0.000714646646935682	0.00061866423423937	0.000479326392939026	0.000434574529531815	0.00060382675204106	0.103956247616852	0.0461169209669124	0.0675581545699878	0.0255941735997719	0.0166322690299866	0.0010251673978296	0.0383274797786292	0.0611870703685645	0.06139096587129	0.132547399698995	0.419457307283523	0.290601657003393	0.412643700671746	0.0551570570735002	0.310614679745395	0.139998087732806	0.163740814184066	0.258753115358602	0.120446206180714	0.154495977932504	0.157919041369902	0.079251014394403	0.0682341992079161	0.049460055389152	0.103789759774443	0.0849102493785628	0.0609195801363284	0.0711709610711835	0.0317355867543491	0.0852485643018737	0.0851640808650682	0.119794689849931	0.172418125471145	0.0685771447720345	0.0561749437887909	0.0929021675900937	0.103429751683385	0.0438392701830341	0.110151010163354	0.0758085623481024	0.101364638370832	0.131319065889433	0.0904956103248817	0.101899331536493	0.121870842907244	0.0306569709757231	0.0760315494750872	0.123425506030371	0.13631950335656	0.0968926978870722	0.169211292143171	0.192222217151827	0.0825184028893684	0.134463649557989	0.198087239179655	0.137501681086654	0.162207088397181	0.146206307520387	0.152729042337935	0.195472704898537	0.25824311023622	0.406092508881466	0.371753194631734	0.189528341564189	0.139455169073101	0.209048476222371	0.248206362921468	0.270697124222709	0.228515657825551	0.308251945589629	0.102459937698706	0.0716557766728294	0.0787162514044601	0.0762455719062881	0.125005244011339	0.109365790404338	0.072972775515897	0.115544232509805	0.103758717910669	0.0925627263834175	0.0831367281256819	0.250733799593489	0.0728687836703755	0.196483098600417	0.250309836677872	0.234415086355101	0.0488307643518617	0.0678407869354577	0.136700026953862	0.0798320847793561	0.1475471500469	0.0868834080717489	0.173661011664328	0.103126165280794	0.0476611590269554	0.144159690320174	0.106138596057452	0.0866138936632049	0.150979476909641	0.117220008204888	0.0788948822609033	0.0655463411729224	0.317140519533647	0.174548793356265	0.380980243684174	0.180098949557237	0.2333701003802	0.317066591860515	0.349084535582178	0.116032312909871	0.121834642832352	0.206095720785579	0.178440477843431	0.287261687292562	0.278619664609519	0.285354051659511	0.107293016786268	0.168679732604072	0.244491933542018	0.251691715934183	0.242044555703321	0.41241687753781	0.328709223266575	0.224691061598745	0.440248627977416	0.34933304762415	0.27146283187022	0.16129882973463	0.106980099013147	0.598680495856838	0.37617665890174	0.211304615212591	0.35830786606431	0.369958193487605	0.216004321449348	0.181647763873106	0.262476465581719	0.344838892889974	0.364957738740551	0.327034442729563	0.156183258451846	0.179867589265501	0.192361402557465	0.179074978454467	0.1841770858326	0.207783112684815	0.248494839894872	0.197251553796856	0.278111936483113	0.182570896294763	0.283874183899913	0.227630113003342	0.172019322186903	0.159896030361087	0.0018881546065419	0.00200843249867482	0.0017363090443198	0.00174141561258252	0.00209256523879862	0.00207795862845349	0.00416454583314053	0.00176210596000701	0.00182480551847492	0.00159004716423683	0.00227045614860099	0.00123272150464537	0.00117253913349358	0.00168183563436569	0.001559345868584	0.000866062295626854	0.00147404710506814	0.000392954702463572	0.000748437087258959	0.000901818181818182	0.00171027130270866	0.00335701683276906	0.000411096199908268	0.000397343170261548	0.000521748444688618	0.000567957566831278	0.000374809443853377	0.000632757109441047	0.000776489380583328	0.000531597645411405	0.000459486236951309	0.000968404713480401	0.295011747212618	0.327272470487593	0.380120883939978	0.423136635833475	0.296338930126093	0.313008314780317	0.236570568632006	0.217479760246	0.355359437302818	0.448532237664997	0.294834575512531	0.253771404930324	0.0214409695316617	0.111357748081145	0.0349057499193227	0.0176027796786502	0.0520516629813894	0.0157996251863809	0.0766477508455864	0.0515544352418677	0.0903324815385807	0.0506170569143675	0.0388591595220285	0.0273953688172483	0.0392787798116963	0.109864461139669	0.0596368080295261	0.207717820047952	0.189336203554213	0.229680746470774	0.382319188508264	0.254218370252995	0.434200513195079	0.162571493843982	0.186666633033494	0.266246913143374	0.260261369666056	0.188033268321116	0.193905616676317	0.263531137919791	0.297529741907434	0.236380451170854	0.330193465840154	0.236872829380034	0.236742354543113	0.201247087031007	0.215675915963896	0.354550006258606	0.234814352379889	0.32974500582474	0.210618945773532	0.188169785486079	0.280030544514714	0.275149777937022	0.294760882653195	0.138800586328998	0.120563507971697	0.231916236480222	0.27892602235092	0.325326071874566	0.100303368226675	0.115201392161839	0.109271963358483	0.0907368163957272	0.0650193786602438	0.0433414009709145	0.0731542544635676	0.0647011062620522	0.102278387885383	0.14015494719133	0.0618707827624119	0.0518958370909193	0.178269973315224	0.0688644979983563	0.0161721575548292	0.0617669772578003	0.0496539797182505	0.0371194414035918	0.0735853968661216	0.146439896223696	0.0704531346989447	0.0487154478293351	0.0377409028266796	0.030844063873354	0.0304805179118018	0.0433114156590049	0.0468779780401906	0.170213477882621	0.0546983848495794	0.104556855655008	0.115999223150126	0.189532075142914	0.0840556484135925	0.10915402073784	0.1143694423618	0.107769449399085	0.0319065939938014	0.0864707580906688	0.0572032212084597	0.0343319644645334	0.114561032919564	0.0305457116421975	0.0889539907266759	0.034704101868281	0.049501785298729	0.0631252730449978	0.13131865755964	0.252231177196328	0.181387725368785	0.0764897498262682	0.142569492353448	0.14832644939313	0.213599311681854	0.136668796671845	0.154645951598446	0.158274859586904	0.222000324525382	0.168661650786138	0.090758470746945	0.0883691279182807	0.139283681225626	0.256504024644738	0.51865763546798	0.249503938785452	0.00651431335207521	0.235495270726926	0.216108645959392	0.246544344568928	0.364524465396303	0.341580382313984	0.275224173934406	0.261050419563309	0.248423326820124	0.0420276574475175	0.190878676896264	0.0705685369053078	0.108308193267251	0.00447414658634538	0.0116356189306792	0.00885487144790257	0.0142204249218246	0.0427407471613071	0.0227248291552161	0.0561138123536827	0.0647179187372113	0.0694088412241695	0.0716617770134182	0.0322327428521123	0.0975260093385339	0.0293067754879493	0.032872247307471	0.053125811847056	0.0290478841870824	0.0351444955430648	0.0877275396359366	0.170392710563566	0.242115198391782	0.0338317024105834	0.00840436839582335	0.0464132501219306	0.0472830648865238	0.128387452466108	0.127490266696086	0.33832726668435	0.0948907007893471	0.0880212303435815	0.107222467249169	0.102773030778175	0.115228261818363	0.227092227802601	0.276673951917346	0.309049852616902	0.191211130242536	0.24207923246647	0.329989642408849	0.112424966229212	0.083328679919589	0.238215479053973	0.288780114213409	0.17395011632622	0.203507113665669	0.165251956440727	0.205861809674994	0.217196247526154	0.143582686324689	0.240604026845638	0.395972319517097	0.148233569257546	0.316737553930418	0.278044183274663	0.502635339787302	0.416332781090687	0.37656767468375	0.434197024114931	0.331925939234617	0.482623402925904	0.421175303744111	0.0104905265605021	0.0225392544222837	0.0194016621774064	0.00431629400988732	0.007548238744293	0.00609585853885528	0.00418627401372936	0.00181131993857733	0.00513655754699541	0.00118412945053179	0.00307022792112506	0.00391269899442589	0.0576517344585643	0.0640003253367623	0.121505128539126	0.0656909129956592	0.170047921636513	0.198684261170013	0.149707587608264	0.0995198513087924	0.0468337659037697	0.087920649779215	0.163581839975771	0.130718067055789	0.0326451641764337	0.025022140377019	0.0440121501971176	0.0840034303411592	0.020212658611034	9.19332876557879e-05	9.60927011940931e-05	0.0002083179334861	4.11306824608487e-05	0.000381153428914886	0.000140333807349749	0.000774203538110169	6.23768877216021e-05	0.00010651825123661	0.00035478029491112	7.80522417845581e-05	0.000117156837858842	0.000132831269635927	0.013889748591088	7.62378162439915e-05
