	MCT.f.0530	MCT.f.0532	MCT.f.0533	MCT.f.0534	MCT.f.0535	MCT.f.0536	MCT.f.0538	MCT.f.0539	MCT.f.0540	MCT.f.0541	MCT.f.0543	MCT.f.0544
MCT.f.0530	0.0	0.780701754386	0.881944444444	0.895348837209	0.908045977011	0.937888198758	0.884615384615	0.8828125	0.862903225806	0.89847715736	0.941176470588	0.945945945946
MCT.f.0532	0.780701754386	0.0	0.304	0.590643274854	0.751295336788	0.773480662983	0.759493670886	0.75641025641	0.736842105263	0.787330316742	0.821011673152	0.811594202899
MCT.f.0533	0.881944444444	0.304	0.0	0.386503067485	0.578378378378	0.695187165775	0.768361581921	0.765714285714	0.797752808989	0.811475409836	0.80073800738	0.787330316742
MCT.f.0534	0.895348837209	0.590643274854	0.386503067485	0.0	0.302325581395	0.44	0.580459770115	0.607954545455	0.65	0.713709677419	0.749116607774	0.719827586207
MCT.f.0535	0.908045977011	0.751295336788	0.578378378378	0.302325581395	0.0	0.167785234899	0.547058823529	0.575581395349	0.664835164835	0.734126984127	0.8	0.767634854772
MCT.f.0536	0.937888198758	0.773480662983	0.695187165775	0.44	0.167785234899	0.0	0.459459459459	0.513157894737	0.625766871166	0.712446351931	0.781818181818	0.736363636364
MCT.f.0538	0.884615384615	0.759493670886	0.768361581921	0.580459770115	0.547058823529	0.459459459459	0.0	0.0952380952381	0.293103448276	0.550264550265	0.802325581395	0.74
MCT.f.0539	0.8828125	0.75641025641	0.765714285714	0.607954545455	0.575581395349	0.513157894737	0.0952380952381	0.0	0.218181818182	0.545454545455	0.81007751938	0.75
MCT.f.0540	0.862903225806	0.736842105263	0.797752808989	0.65	0.664835164835	0.625766871166	0.293103448276	0.218181818182	0.0	0.483146067416	0.794466403162	0.790243902439
MCT.f.0541	0.89847715736	0.787330316742	0.811475409836	0.713709677419	0.734126984127	0.712446351931	0.550264550265	0.545454545455	0.483146067416	0.0	0.463709677419	0.698795180723
MCT.f.0543	0.941176470588	0.821011673152	0.80073800738	0.749116607774	0.8	0.781818181818	0.802325581395	0.81007751938	0.794466403162	0.463709677419	0.0	0.322429906542
MCT.f.0544	0.945945945946	0.811594202899	0.787330316742	0.719827586207	0.767634854772	0.736363636364	0.74	0.75	0.790243902439	0.698795180723	0.322429906542	0.0
