	MCT.f.0598	MCT.f.0599	MCT.f.0600	MCT.f.0601	MCT.f.0602	MCT.f.0603	MCT.f.0604	MCT.f.0605	MCT.f.0606	MCT.f.0607	MCT.f.0608	MCT.f.0609	MCT.f.0610	MCT.f.0611	MCT.f.0612
MCT.f.0598	0.0	3.25549628967	5.09579441468	7.80159059695	6.84031311846	6.39728348238	6.2905374979	6.8547152257	7.2218968264	7.76856858703	7.85534796685	8.02702490896	8.14858200324	7.84344504826	7.9368153726
MCT.f.0599	3.25549628967	0.0	3.69661027227	6.2649930265	7.48752518209	6.97574488068	7.10024890491	7.60384986391	7.33433012973	7.82182735802	7.89938893683	8.04042616882	8.11126156967	7.76360560559	7.59553695955
MCT.f.0600	5.09579441468	3.69661027227	0.0	3.01412198862	4.21138141247	6.34428579261	6.83745248911	7.41848031302	7.58892268986	7.7239363555	7.42205331464	7.4078037291	7.97882928666	7.48579468095	7.8163991991
MCT.f.0601	7.80159059695	6.2649930265	3.01412198862	0.0	3.63151828607	5.84421920536	7.62203031466	7.80030904589	8.12075088374	8.14163607111	7.77888304598	7.55605043472	8.52228730823	7.84050337319	8.12095412071
MCT.f.0602	6.84031311846	7.48752518209	4.21138141247	3.63151828607	0.0	2.84258675447	5.04830016584	6.46391132322	6.989922554	6.786711485	6.79323389537	6.52182253235	7.87364478114	7.2341780716	7.69462595461
MCT.f.0603	6.39728348238	6.97574488068	6.34428579261	5.84421920536	2.84258675447	0.0	2.96841230705	4.60349089778	6.2357974045	6.16340346453	6.32683107541	6.10028072875	7.15098628148	6.56785231949	7.15555642364
MCT.f.0604	6.2905374979	7.10024890491	6.83745248911	7.62203031466	5.04830016584	2.96841230705	0.0	1.9997557837	3.83630671237	5.59822359913	6.19693776808	6.43119409142	6.38660463914	5.92057903148	6.99488107795
MCT.f.0605	6.8547152257	7.60384986391	7.41848031302	7.80030904589	6.46391132322	4.60349089778	1.9997557837	0.0	2.33810250977	4.47379253724	5.48284166681	6.35315005533	6.38967561073	5.78476175586	7.07457855525
MCT.f.0606	7.2218968264	7.33433012973	7.58892268986	8.12075088374	6.989922554	6.2357974045	3.83630671237	2.33810250977	0.0	3.12651926879	4.42768404821	6.42349911391	6.15019208639	5.60249261586	6.84271616971
MCT.f.0607	7.76856858703	7.82182735802	7.7239363555	8.14163607111	6.786711485	6.16340346453	5.59822359913	4.47379253724	3.12651926879	0.0	2.11259538781	3.91887899113	6.68155306299	6.04556155782	6.89828748788
MCT.f.0608	7.85534796685	7.89938893683	7.42205331464	7.77888304598	6.79323389537	6.32683107541	6.19693776808	5.48284166681	4.42768404821	2.11259538781	0.0	2.28508031143	5.60121212121	6.33002038943	6.80799944252
MCT.f.0609	8.02702490896	8.04042616882	7.4078037291	7.55605043472	6.52182253235	6.10028072875	6.43119409142	6.35315005533	6.42349911391	3.91887899113	2.28508031143	0.0	3.6341003879	4.28135291482	6.82788853308
MCT.f.0610	8.14858200324	8.11126156967	7.97882928666	8.52228730823	7.87364478114	7.15098628148	6.38660463914	6.38967561073	6.15019208639	6.68155306299	5.60121212121	3.6341003879	0.0	3.14728664516	7.06935375048
MCT.f.0611	7.84344504826	7.76360560559	7.48579468095	7.84050337319	7.2341780716	6.56785231949	5.92057903148	5.78476175586	5.60249261586	6.04556155782	6.33002038943	4.28135291482	3.14728664516	0.0	4.49859035947
MCT.f.0612	7.9368153726	7.59553695955	7.8163991991	8.12095412071	7.69462595461	7.15555642364	6.99488107795	7.07457855525	6.84271616971	6.89828748788	6.80799944252	6.82788853308	7.06935375048	4.49859035947	0.0
