	MCT.f.0004	MCT.f.0005	MCT.f.0006	MCT.f.0007	MCT.f.0008	MCT.f.0009	MCT.f.0010	MCT.f.0011	MCT.f.0012	MCT.f.0013	MCT.f.0014	MCT.f.0016	MCT.f.0017
MCT.f.0004	0.0	1.59384094167	4.0198170895	4.99817833716	5.31377253275	4.80830463237	4.1163759612	4.30236029031	4.54691208564	4.90729835467	5.28431328154	5.80455213219	5.3845564441
MCT.f.0005	1.59384094167	0.0	2.9032264759	3.96983052399	4.42441050442	4.86733335171	4.39152285329	4.57426317353	4.53092727813	4.87960899174	5.10453283996	5.66647863033	5.34904904066
MCT.f.0006	4.0198170895	2.9032264759	0.0	1.77450048486	2.66413837448	3.22856005829	5.63665152037	5.94616312548	6.02674299216	6.00502106039	5.80054673064	5.84814061393	5.92733416773
MCT.f.0007	4.99817833716	3.96983052399	1.77450048486	0.0	1.49388272191	2.27162304968	4.60710054632	6.03721764882	6.06303419361	5.95504469679	5.81389621171	5.94180796107	6.01385265598
MCT.f.0008	5.31377253275	4.42441050442	2.66413837448	1.49388272191	0.0	1.26574087928	3.70863579826	5.13961122665	5.88776907271	5.57282690003	5.59177079746	5.64964052775	5.87640743163
MCT.f.0009	4.80830463237	4.86733335171	3.22856005829	2.27162304968	1.26574087928	0.0	2.75682019056	4.25008353513	4.88173338721	5.07075345041	5.05992518071	5.53703860994	5.82811649532
MCT.f.0010	4.1163759612	4.39152285329	5.63665152037	4.60710054632	3.70863579826	2.75682019056	0.0	2.42888137113	3.1066924505	3.81769077867	4.69925776727	5.25530301773	5.24295616505
MCT.f.0011	4.30236029031	4.57426317353	5.94616312548	6.03721764882	5.13961122665	4.25008353513	2.42888137113	0.0	1.50921290107	3.26314950697	4.62158611982	5.86182462845	5.22081240366
MCT.f.0012	4.54691208564	4.53092727813	6.02674299216	6.06303419361	5.88776907271	4.88173338721	3.1066924505	1.50921290107	0.0	2.6699591931	4.24927564328	5.95874163608	5.18721797154
MCT.f.0013	4.90729835467	4.87960899174	6.00502106039	5.95504469679	5.57282690003	5.07075345041	3.81769077867	3.26314950697	2.6699591931	0.0	1.98485807488	3.70695475649	5.59923712671
MCT.f.0014	5.28431328154	5.10453283996	5.80054673064	5.81389621171	5.59177079746	5.05992518071	4.69925776727	4.62158611982	4.24927564328	1.98485807488	0.0	2.23923220578	4.62825138748
MCT.f.0016	5.80455213219	5.66647863033	5.84814061393	5.94180796107	5.64964052775	5.53703860994	5.25530301773	5.86182462845	5.95874163608	3.70695475649	2.23923220578	0.0	3.09207789396
MCT.f.0017	5.3845564441	5.34904904066	5.92733416773	6.01385265598	5.87640743163	5.82811649532	5.24295616505	5.22081240366	5.18721797154	5.59923712671	4.62825138748	3.09207789396	0.0
