	MCT.f.0004	MCT.f.0005	MCT.f.0006	MCT.f.0007	MCT.f.0008	MCT.f.0009	MCT.f.0010	MCT.f.0011	MCT.f.0012	MCT.f.0013	MCT.f.0014	MCT.f.0016	MCT.f.0017
MCT.f.0004	0.0	0.251879699248	0.437106918239	0.584045584046	0.625	0.566265060241	0.533333333333	0.541218637993	0.592057761733	0.585616438356	0.598101265823	0.624242424242	0.636075949367
MCT.f.0005	0.251879699248	0.0	0.237942122186	0.406976744186	0.470588235294	0.598404255319	0.605113636364	0.607902735562	0.626168224299	0.614925373134	0.612359550562	0.656914893617	0.642253521127
MCT.f.0006	0.437106918239	0.237942122186	0.0	0.22629969419	0.3	0.442896935933	0.590296495957	0.6	0.640804597701	0.610644257703	0.601063829787	0.619537275064	0.640211640212
MCT.f.0007	0.584045584046	0.406976744186	0.22629969419	0.0	0.182389937107	0.365497076023	0.522598870056	0.646408839779	0.675070028011	0.637362637363	0.633766233766	0.650753768844	0.647368421053
MCT.f.0008	0.625	0.470588235294	0.3	0.182389937107	0.0	0.220447284345	0.401840490798	0.538922155689	0.64265129683	0.604519774011	0.606382978723	0.635204081633	0.623655913978
MCT.f.0009	0.566265060241	0.598404255319	0.442896935933	0.365497076023	0.220447284345	0.0	0.219858156028	0.393835616438	0.522875816993	0.547400611621	0.565340909091	0.597826086957	0.641873278237
MCT.f.0010	0.533333333333	0.605113636364	0.590296495957	0.522598870056	0.401840490798	0.219858156028	0.0	0.225409836066	0.387596899225	0.454225352113	0.534375	0.579881656805	0.627627627628
MCT.f.0011	0.541218637993	0.607902735562	0.6	0.646408839779	0.538922155689	0.393835616438	0.225409836066	0.0	0.243119266055	0.362903225806	0.464788732394	0.611801242236	0.645367412141
MCT.f.0012	0.592057761733	0.626168224299	0.640804597701	0.675070028011	0.64265129683	0.522875816993	0.387596899225	0.243119266055	0.0	0.231818181818	0.436567164179	0.634920634921	0.661184210526
MCT.f.0013	0.585616438356	0.614925373134	0.610644257703	0.637362637363	0.604519774011	0.547400611621	0.454225352113	0.362903225806	0.231818181818	0.0	0.259842519685	0.495016611296	0.652037617555
MCT.f.0014	0.598101265823	0.612359550562	0.601063829787	0.633766233766	0.606382978723	0.565340909091	0.534375	0.464788732394	0.436567164179	0.259842519685	0.0	0.305263157895	0.481848184818
MCT.f.0016	0.624242424242	0.656914893617	0.619537275064	0.650753768844	0.635204081633	0.597826086957	0.579881656805	0.611801242236	0.634920634921	0.495016611296	0.305263157895	0.0	0.261992619926
MCT.f.0017	0.636075949367	0.642253521127	0.640211640212	0.647368421053	0.623655913978	0.641873278237	0.627627627628	0.645367412141	0.661184210526	0.652037617555	0.481848184818	0.261992619926	0.0
