	MCT.f.0580	MCT.f.0581	MCT.f.0582	MCT.f.0583	MCT.f.0585	MCT.f.0586	MCT.f.0587	MCT.f.0590	MCT.f.0592	MCT.f.0593	MCT.f.0595
MCT.f.0580	0.0	0.319587628866	0.613445378151	0.646464646465	0.504504504505	0.707547169811	0.561224489796	0.633027522936	0.689655172414	0.603305785124	0.635514018692
MCT.f.0581	0.319587628866	0.0	0.365217391304	0.702479338843	0.620437956204	0.796992481203	0.655737704918	0.676923076923	0.722627737226	0.647887323944	0.65873015873
MCT.f.0582	0.613445378151	0.365217391304	0.0	0.441176470588	0.635714285714	0.714285714286	0.616666666667	0.671755725191	0.584	0.541353383459	0.632
MCT.f.0583	0.646464646465	0.702479338843	0.441176470588	0.0	0.608695652174	0.663265306122	0.622448979592	0.638095238095	0.54	0.557522123894	0.703703703704
MCT.f.0585	0.504504504505	0.620437956204	0.635714285714	0.608695652174	0.0	0.462264150943	0.642276422764	0.713235294118	0.671641791045	0.645833333333	0.744525547445
MCT.f.0586	0.707547169811	0.796992481203	0.714285714286	0.663265306122	0.462264150943	0.0	0.531914893617	0.773109243697	0.737288135593	0.742424242424	0.818181818182
MCT.f.0587	0.561224489796	0.655737704918	0.616666666667	0.622448979592	0.642276422764	0.531914893617	0.0	0.636363636364	0.570093457944	0.617886178862	0.558823529412
MCT.f.0590	0.633027522936	0.676923076923	0.671755725191	0.638095238095	0.713235294118	0.773109243697	0.636363636364	0.0	0.647058823529	0.552845528455	0.652173913043
MCT.f.0592	0.689655172414	0.722627737226	0.584	0.54	0.671641791045	0.737288135593	0.570093457944	0.647058823529	0.0	0.439655172414	0.523364485981
MCT.f.0593	0.603305785124	0.647887323944	0.541353383459	0.557522123894	0.645833333333	0.742424242424	0.617886178862	0.552845528455	0.439655172414	0.0	0.565573770492
MCT.f.0595	0.635514018692	0.65873015873	0.632	0.703703703704	0.744525547445	0.818181818182	0.558823529412	0.652173913043	0.523364485981	0.565573770492	0.0
