	MCT.f.0361	MCT.f.0362	MCT.f.0363	MCT.f.0364	MCT.f.0365	MCT.f.0366	MCT.f.0368	MCT.f.0369	MCT.f.0370	MCT.f.0371	MCT.f.0372	MCT.f.0374
MCT.f.0361	0.0	0.127192982456	0.323651452282	0.428	0.488549618321	0.503759398496	0.573476702509	0.578571428571	0.632996632997	0.660194174757	0.673267326733	0.696078431373
MCT.f.0362	0.127192982456	0.0	0.21875	0.362869198312	0.429718875502	0.516981132075	0.591397849462	0.591397849462	0.621993127148	0.659016393443	0.676666666667	0.724919093851
MCT.f.0363	0.323651452282	0.21875	0.0	0.20197044335	0.304147465438	0.412017167382	0.537549407115	0.537549407115	0.605166051661	0.664359861592	0.696864111498	0.720689655172
MCT.f.0364	0.428	0.362869198312	0.20197044335	0.0	0.223880597015	0.397321428571	0.586614173228	0.564	0.630597014925	0.688811188811	0.735191637631	0.727915194346
MCT.f.0365	0.488549618321	0.429718875502	0.304147465438	0.223880597015	0.0	0.251207729469	0.510288065844	0.596899224806	0.644688644689	0.701030927835	0.746575342466	0.752577319588
MCT.f.0366	0.503759398496	0.516981132075	0.412017167382	0.397321428571	0.251207729469	0.0	0.330275229358	0.437768240343	0.596226415094	0.657243816254	0.681003584229	0.691756272401
MCT.f.0368	0.573476702509	0.591397849462	0.537549407115	0.586614173228	0.510288065844	0.330275229358	0.0	0.206896551724	0.417021276596	0.527131782946	0.616541353383	0.682310469314
MCT.f.0369	0.578571428571	0.591397849462	0.537549407115	0.564	0.596899224806	0.437768240343	0.206896551724	0.0	0.261682242991	0.396624472574	0.522088353414	0.663003663004
MCT.f.0370	0.632996632997	0.621993127148	0.605166051661	0.630597014925	0.644688644689	0.596226415094	0.417021276596	0.261682242991	0.0	0.178403755869	0.365217391304	0.653429602888
MCT.f.0371	0.660194174757	0.659016393443	0.664359861592	0.688811188811	0.701030927835	0.657243816254	0.527131782946	0.396624472574	0.178403755869	0.0	0.213953488372	0.573033707865
MCT.f.0372	0.673267326733	0.676666666667	0.696864111498	0.735191637631	0.746575342466	0.681003584229	0.616541353383	0.522088353414	0.365217391304	0.213953488372	0.0	0.456066945607
MCT.f.0374	0.696078431373	0.724919093851	0.720689655172	0.727915194346	0.752577319588	0.691756272401	0.682310469314	0.663003663004	0.653429602888	0.573033707865	0.456066945607	0.0
