	sample1	sample2	sample3	sample5	sample7	sample8	sample10	sample12	sample13
sample1	0.0	8.79243970315	5.91878980892	7.96163402514	8.79105771613	7.45495569413	7.6163856305	9.03273524721	9.78462027103
sample2	8.79243970315	0.0	7.7011243988	8.71317015552	10.1522132014	9.28860605614	9.1995631097	9.44840673111	10.0290594499
sample3	5.91878980892	7.7011243988	0.0	7.77303541074	8.332239944	7.63857527191	7.52535006942	7.67437702537	8.22092547903
sample5	7.96163402514	8.71317015552	7.77303541074	0.0	9.714273198	8.36449324991	6.87216527897	8.28000225644	9.90789079507
sample7	8.79105771613	10.1522132014	8.332239944	9.714273198	0.0	10.0707463186	8.70857471613	10.5297002725	9.58053378916
sample8	7.45495569413	9.28860605614	7.63857527191	8.36449324991	10.0707463186	0.0	8.1974231661	8.66719868263	9.73545305738
sample10	7.6163856305	9.1995631097	7.52535006942	6.87216527897	8.70857471613	8.1974231661	0.0	8.55334670988	9.61927833737
sample12	9.03273524721	9.44840673111	7.67437702537	8.28000225644	10.5297002725	8.66719868263	8.55334670988	0.0	8.18175874469
sample13	9.78462027103	10.0290594499	8.22092547903	9.90789079507	9.58053378916	9.73545305738	9.61927833737	8.18175874469	0.0
