	sample1	sample2	sample3	sample5	sample7	sample8	sample10	sample12	sample13
sample1	0.0	0.762886597938	0.613636363636	0.769230769231	0.80701754386	0.714285714286	0.680412371134	0.69	0.774193548387
sample2	0.762886597938	0.0	0.666666666667	0.781818181818	0.864	0.85046728972	0.747663551402	0.754545454545	0.834951456311
sample3	0.613636363636	0.666666666667	0.0	0.763636363636	0.789915966387	0.75	0.740740740741	0.724770642202	0.838095238095
sample5	0.769230769231	0.781818181818	0.763636363636	0.0	0.880597014925	0.775700934579	0.709090909091	0.632075471698	0.886956521739
sample7	0.80701754386	0.864	0.789915966387	0.880597014925	0.0	0.822033898305	0.780487804878	0.832061068702	0.827586206897
sample8	0.714285714286	0.85046728972	0.75	0.775700934579	0.822033898305	0.0	0.71568627451	0.735849056604	0.896226415094
sample10	0.680412371134	0.747663551402	0.740740740741	0.709090909091	0.780487804878	0.71568627451	0.0	0.644859813084	0.792452830189
sample12	0.69	0.754545454545	0.724770642202	0.632075471698	0.832061068702	0.735849056604	0.644859813084	0.0	0.798165137615
sample13	0.774193548387	0.834951456311	0.838095238095	0.886956521739	0.827586206897	0.896226415094	0.792452830189	0.798165137615	0.0
