	MCT.f.0052	MCT.f.0053	MCT.f.0054	MCT.f.0055	MCT.f.0056	MCT.f.0057	MCT.f.0058	MCT.f.0059	MCT.f.0060	MCT.f.0061	MCT.f.0063	MCT.f.0065	MCT.f.0066	MCT.f.0067	MCT.f.0068
MCT.f.0052	0.0	8.52335279399	8.2508797654	8.61400199435	9.2734006734	9.91773009599	9.70426814565	10.1642191142	8.98381231672	10.8684251845	7.48636363636	9.85593952484	8.35330196606	8.92911956695	9.21184458695
MCT.f.0053	8.52335279399	0.0	8.72650105322	9.0646830921	8.97549439348	9.63234372329	10.7226583603	10.6528816749	10.2689789879	11.1081744862	10.2120576671	11.0189153308	8.04904271736	10.347319205	10.2714758841
MCT.f.0054	8.2508797654	8.72650105322	0.0	8.49350433102	8.90539039989	8.64796633941	9.06261356258	8.70903517735	6.62861480076	11.0399530696	9.73856058552	8.38725251126	8.11008498564	8.92341742075	6.20717755714
MCT.f.0055	8.61400199435	9.0646830921	8.49350433102	0.0	8.03878935608	9.25768638272	10.0000242461	8.93513336146	10.0928041517	10.3785193535	9.48435622878	10.3130130577	8.30692028777	10.1811761015	9.6631039165
MCT.f.0056	9.2734006734	8.97549439348	8.90539039989	8.03878935608	0.0	10.3734253508	9.40934079969	9.31236467236	8.08783751493	10.0098560737	10.3586772487	8.83568354532	8.78493325118	9.05627294545	9.53802981405
MCT.f.0057	9.91773009599	9.63234372329	8.64796633941	9.25768638272	10.3734253508	0.0	8.87469452087	11.1903487817	10.3604033928	10.6763642605	8.39368530021	10.3171592235	7.81147556668	10.264575243	9.44711046966
MCT.f.0058	9.70426814565	10.7226583603	9.06261356258	10.0000242461	9.40934079969	8.87469452087	0.0	10.0597701149	9.33202361598	9.47842021596	9.70905646078	7.70069492584	9.33558544203	9.13328099523	8.83282520884
MCT.f.0059	10.1642191142	10.6528816749	8.70903517735	8.93513336146	9.31236467236	11.1903487817	10.0597701149	0.0	9.28191894127	11.361418892	10.0023809524	8.25413966883	10.5490212806	10.0387803673	9.24115331418
MCT.f.0060	8.98381231672	10.2689789879	6.62861480076	10.0928041517	8.08783751493	10.3604033928	9.33202361598	9.28191894127	0.0	10.7557323528	9.80714285714	8.6568215704	9.8770162781	7.61705214395	7.24478115379
MCT.f.0061	10.8684251845	11.1081744862	11.0399530696	10.3785193535	10.0098560737	10.6763642605	9.47842021596	11.361418892	10.7557323528	0.0	10.4361460646	10.11869724	9.71167702617	10.0374702443	11.1603637693
MCT.f.0063	7.48636363636	10.2120576671	9.73856058552	9.48435622878	10.3586772487	8.39368530021	9.70905646078	10.0023809524	9.80714285714	10.4361460646	0.0	10.1887226165	9.0654607869	10.3350012509	9.65112625963
MCT.f.0065	9.85593952484	11.0189153308	8.38725251126	10.3130130577	8.83568354532	10.3171592235	7.70069492584	8.25413966883	8.6568215704	10.11869724	10.1887226165	0.0	10.5747455915	8.96829857815	8.77585295251
MCT.f.0066	8.35330196606	8.04904271736	8.11008498564	8.30692028777	8.78493325118	7.81147556668	9.33558544203	10.5490212806	9.8770162781	9.71167702617	9.0654607869	10.5747455915	0.0	10.309331814	8.71097782652
MCT.f.0067	8.92911956695	10.347319205	8.92341742075	10.1811761015	9.05627294545	10.264575243	9.13328099523	10.0387803673	7.61705214395	10.0374702443	10.3350012509	8.96829857815	10.309331814	0.0	8.23421819477
MCT.f.0068	9.21184458695	10.2714758841	6.20717755714	9.6631039165	9.53802981405	9.44711046966	8.83282520884	9.24115331418	7.24478115379	11.1603637693	9.65112625963	8.77585295251	8.71097782652	8.23421819477	0.0
