	MCT.f.0376	MCT.f.0377	MCT.f.0378	MCT.f.0379	MCT.f.0380	MCT.f.0381	MCT.f.0382	MCT.f.0383	MCT.f.0384	MCT.f.0385	MCT.f.0386	MCT.f.0387	MCT.f.0388	MCT.f.0389	MCT.f.0390	MCT.f.0391
MCT.f.0376	0.0	0.441340782123	0.678571428571	0.637209302326	0.631818181818	0.640186915888	0.745098039216	0.771428571429	0.702222222222	0.650485436893	0.609523809524	0.663414634146	0.6866359447	0.671171171171	0.612565445026	0.611764705882
MCT.f.0377	0.441340782123	0.0	0.380952380952	0.542857142857	0.675105485232	0.666666666667	0.725118483412	0.762557077626	0.668122270742	0.614285714286	0.638392857143	0.695454545455	0.726495726496	0.660869565217	0.616915422886	0.624309392265
MCT.f.0378	0.678571428571	0.380952380952	0.0	0.375	0.663636363636	0.660377358491	0.624309392265	0.751243781095	0.710407239819	0.671568627451	0.668224299065	0.609375	0.712962962963	0.666666666667	0.605405405405	0.668604651163
MCT.f.0379	0.637209302326	0.542857142857	0.375	0.0	0.392156862745	0.547945205479	0.683720930233	0.766233766234	0.69262295082	0.662280701754	0.630901287554	0.593457943925	0.607142857143	0.635593220339	0.589371980676	0.586021505376
MCT.f.0380	0.631818181818	0.675105485232	0.663636363636	0.392156862745	0.0	0.328205128205	0.671232876712	0.662100456621	0.63179916318	0.59009009009	0.559471365639	0.644736842105	0.614718614719	0.583690987124	0.536585365854	0.573684210526
MCT.f.0381	0.640186915888	0.666666666667	0.660377358491	0.547945205479	0.328205128205	0.0	0.489247311828	0.645933014354	0.615720524017	0.610091743119	0.572072072072	0.602803738318	0.571428571429	0.571428571429	0.564356435644	0.565934065934
MCT.f.0382	0.745098039216	0.725118483412	0.624309392265	0.683720930233	0.671232876712	0.489247311828	0.0	0.478527607362	0.694444444444	0.729857819905	0.741071428571	0.724637681159	0.777777777778	0.771551724138	0.725	0.737430167598
MCT.f.0383	0.771428571429	0.762557077626	0.751243781095	0.766233766234	0.662100456621	0.645933014354	0.478527607362	0.0	0.47311827957	0.669950738916	0.685185185185	0.733333333333	0.729357798165	0.735682819383	0.715	0.733333333333
MCT.f.0384	0.702222222222	0.668122270742	0.710407239819	0.69262295082	0.63179916318	0.615720524017	0.694444444444	0.47311827957	0.0	0.272727272727	0.623376623377	0.706896551724	0.659482758621	0.645569620253	0.607655502392	0.591397849462
MCT.f.0385	0.650485436893	0.614285714286	0.671568627451	0.662280701754	0.59009009009	0.610091743119	0.729857819905	0.669950738916	0.272727272727	0.0	0.49504950495	0.694063926941	0.662162162162	0.635555555556	0.564766839378	0.541176470588
MCT.f.0386	0.609523809524	0.638392857143	0.668224299065	0.630901287554	0.559471365639	0.572072072072	0.741071428571	0.685185185185	0.623376623377	0.49504950495	0.0	0.295454545455	0.579908675799	0.622317596567	0.627358490566	0.649484536082
MCT.f.0387	0.663414634146	0.695454545455	0.609375	0.593457943925	0.644736842105	0.602803738318	0.724637681159	0.733333333333	0.706896551724	0.694063926941	0.295454545455	0.0	0.51269035533	0.688311688312	0.6875	0.673913043478
MCT.f.0388	0.6866359447	0.726495726496	0.712962962963	0.607142857143	0.614718614719	0.571428571429	0.777777777778	0.729357798165	0.659482758621	0.662162162162	0.579908675799	0.51269035533	0.0	0.356020942408	0.621359223301	0.583333333333
MCT.f.0389	0.671171171171	0.660869565217	0.666666666667	0.635593220339	0.583690987124	0.571428571429	0.771551724138	0.735682819383	0.645569620253	0.635555555556	0.622317596567	0.688311688312	0.356020942408	0.0	0.357541899441	0.605263157895
MCT.f.0390	0.612565445026	0.616915422886	0.605405405405	0.589371980676	0.536585365854	0.564356435644	0.725	0.715	0.607655502392	0.564766839378	0.627358490566	0.6875	0.621359223301	0.357541899441	0.0	0.356643356643
MCT.f.0391	0.611764705882	0.624309392265	0.668604651163	0.586021505376	0.573684210526	0.565934065934	0.737430167598	0.733333333333	0.591397849462	0.541176470588	0.649484536082	0.673913043478	0.583333333333	0.605263157895	0.356643356643	0.0
