	MCT.f.0038	MCT.f.0039	MCT.f.0042	MCT.f.0043	MCT.f.0044	MCT.f.0045	MCT.f.0048	MCT.f.0049	MCT.f.0050
MCT.f.0038	0.0	1.67520726583	5.5118134059	6.57705648516	5.70388560189	5.67932552492	5.34931202509	5.94403342745	6.14007051661
MCT.f.0039	1.67520726583	0.0	5.11726395652	6.83099091134	5.9920456814	5.75194976748	5.75589859463	6.16415098	6.24441811089
MCT.f.0042	5.5118134059	5.11726395652	0.0	2.08608559825	3.16445728263	4.96057856673	5.68258209116	5.67162850942	5.46474839683
MCT.f.0043	6.57705648516	6.83099091134	2.08608559825	0.0	2.51025583262	4.36058525432	6.19137389007	6.03528995921	5.85960432777
MCT.f.0044	5.70388560189	5.9920456814	3.16445728263	2.51025583262	0.0	2.11762213487	5.6246459343	5.44870237231	5.53440421477
MCT.f.0045	5.67932552492	5.75194976748	4.96057856673	4.36058525432	2.11762213487	0.0	5.01649526152	5.58552676325	5.8833967607
MCT.f.0048	5.34931202509	5.75589859463	5.68258209116	6.19137389007	5.6246459343	5.01649526152	0.0	1.96162537173	3.62231220829
MCT.f.0049	5.94403342745	6.16415098	5.67162850942	6.03528995921	5.44870237231	5.58552676325	1.96162537173	0.0	2.16628328032
MCT.f.0050	6.14007051661	6.24441811089	5.46474839683	5.85960432777	5.53440421477	5.8833967607	3.62231220829	2.16628328032	0.0
