	MCT.f.0038	MCT.f.0039	MCT.f.0042	MCT.f.0043	MCT.f.0044	MCT.f.0045	MCT.f.0048	MCT.f.0049	MCT.f.0050
MCT.f.0038	0.0	0.129692832765	0.675257731959	0.691542288557	0.690176322418	0.687344913151	0.70189701897	0.734375	0.746153846154
MCT.f.0039	0.129692832765	0.0	0.620689655172	0.70243902439	0.69801980198	0.698296836983	0.710106382979	0.731958762887	0.740458015267
MCT.f.0042	0.675257731959	0.620689655172	0.0	0.264808362369	0.412903225806	0.556195965418	0.704022988506	0.713483146067	0.682857142857
MCT.f.0043	0.691542288557	0.70243902439	0.264808362369	0.0	0.2	0.38679245283	0.677142857143	0.683473389356	0.65625
MCT.f.0044	0.690176322418	0.69801980198	0.412903225806	0.2	0.0	0.281355932203	0.690544412607	0.670487106017	0.665714285714
MCT.f.0045	0.687344913151	0.698296836983	0.556195965418	0.38679245283	0.281355932203	0.0	0.552795031056	0.678770949721	0.685082872928
MCT.f.0048	0.70189701897	0.710106382979	0.704022988506	0.677142857143	0.690544412607	0.552795031056	0.0	0.354085603113	0.565656565657
MCT.f.0049	0.734375	0.731958762887	0.713483146067	0.683473389356	0.670487106017	0.678770949721	0.354085603113	0.0	0.347328244275
MCT.f.0050	0.746153846154	0.740458015267	0.682857142857	0.65625	0.665714285714	0.685082872928	0.565656565657	0.347328244275	0.0
