	MCT.f.0256	MCT.f.0258	MCT.f.0259	MCT.f.0260	MCT.f.0261	MCT.f.0263	MCT.f.0264	MCT.f.0265	MCT.f.0266	MCT.f.0267	MCT.f.0269	MCT.f.0270	MCT.f.0271	MCT.f.0272
MCT.f.0256	0.0	4.617096655	6.98692340245	8.0870632835	5.28595006348	7.1743984123	5.99219992427	7.25092750911	6.98563420557	8.29771927139	7.37191299592	7.96090300174	7.92008221994	8.19849466961
MCT.f.0258	4.617096655	0.0	5.07366269771	6.79991678275	4.68612049049	7.10488592562	5.64038797901	5.68367360763	5.63595642685	6.4977019991	6.54606809067	6.64146265236	5.5329305136	6.04620462046
MCT.f.0259	6.98692340245	5.07366269771	0.0	8.01497005988	6.2	7.91987829615	7.59318885449	5.09541018201	7.81516051215	6.45050062578	7.79673202614	8.38356997972	5.43445378151	7.54960201903
MCT.f.0260	8.0870632835	6.79991678275	8.01497005988	0.0	8.47055301162	8.61015899236	7.38558672129	8.35412582906	7.711970381	8.51411007772	7.36582974402	7.74020235391	8.18747647562	8.27169423529
MCT.f.0261	5.28595006348	4.68612049049	6.2	8.47055301162	0.0	4.43367139959	5.98173374613	5.54476391453	5.9113750232	6.69974968711	7.52442380461	5.35598377282	7.36016806723	7.03115899825
MCT.f.0263	7.1743984123	7.10488592562	7.91987829615	8.61015899236	4.43367139959	0.0	5.29582577132	5.73570434514	5.42060263244	5.59977989729	7.08090340795	4.82068965517	7.4963546798	6.51205189484
MCT.f.0264	5.99219992427	5.64038797901	7.59318885449	7.38558672129	5.98173374613	5.29582577132	0.0	6.47983636221	5.63610603797	6.63228816723	7.5134502924	6.14676346038	7.05032581454	6.40208441897
MCT.f.0265	7.25092750911	5.68367360763	5.09541018201	8.35412582906	5.54476391453	5.73570434514	6.47983636221	0.0	5.70468659377	4.52957733041	6.81871345029	6.15413638472	4.10354900705	5.56181088961
MCT.f.0266	6.98563420557	5.63595642685	7.81516051215	7.711970381	5.9113750232	5.42060263244	5.63610603797	5.70468659377	0.0	5.8482616283	6.92984300921	5.53756118786	6.72553402434	5.82894503961
MCT.f.0267	8.29771927139	6.4977019991	6.45050062578	8.51411007772	6.69974968711	5.59977989729	6.63228816723	4.52957733041	5.8482616283	0.0	7.43557919622	5.26181217902	5.15525835866	6.61164946282
MCT.f.0269	7.37191299592	6.54606809067	7.79673202614	7.36582974402	7.52442380461	7.08090340795	7.5134502924	6.81871345029	6.92984300921	7.43557919622	0.0	7.02698124622	6.60126984127	4.97573967923
MCT.f.0270	7.96090300174	6.64146265236	8.38356997972	7.74020235391	5.35598377282	4.82068965517	6.14676346038	6.15413638472	5.53756118786	5.26181217902	7.02698124622	0.0	6.46995073892	6.15199726869
MCT.f.0271	7.92008221994	5.5329305136	5.43445378151	8.18747647562	7.36016806723	7.4963546798	7.05032581454	4.10354900705	6.72553402434	5.15525835866	6.60126984127	6.46995073892	0.0	5.26874115983
MCT.f.0272	8.19849466961	6.04620462046	7.54960201903	8.27169423529	7.03115899825	6.51205189484	6.40208441897	5.56181088961	5.82894503961	6.61164946282	4.97573967923	6.15199726869	5.26874115983	0.0
