	MCT.f.0325	MCT.f.0326	MCT.f.0327	MCT.f.0329	MCT.f.0330	MCT.f.0331	MCT.f.0334	MCT.f.0335	MCT.f.0336	MCT.f.0337	MCT.f.0338	MCT.f.0340
MCT.f.0325	0.0	0.438144329897	0.699074074074	0.663793103448	0.686956521739	0.727659574468	0.744292237443	0.711627906977	0.743801652893	0.764940239044	0.784232365145	0.782222222222
MCT.f.0326	0.438144329897	0.0	0.437158469945	0.6875	0.704641350211	0.754098360656	0.666666666667	0.694444444444	0.7125	0.719512195122	0.77366255144	0.822784810127
MCT.f.0327	0.699074074074	0.437158469945	0.0	0.686098654709	0.674418604651	0.682242990654	0.508670520231	0.638743455497	0.71875	0.703539823009	0.762331838565	0.815668202765
MCT.f.0329	0.663793103448	0.6875	0.686098654709	0.0	0.356020942408	0.709543568465	0.695454545455	0.770212765957	0.741035856574	0.7421875	0.784860557769	0.777777777778
MCT.f.0330	0.686956521739	0.704641350211	0.674418604651	0.356020942408	0.0	0.543269230769	0.702325581395	0.722727272727	0.71129707113	0.723577235772	0.782786885246	0.712962962963
MCT.f.0331	0.727659574468	0.754098360656	0.682242990654	0.709543568465	0.543269230769	0.0	0.745454545455	0.706976744186	0.744855967078	0.745967741935	0.748936170213	0.63184079602
MCT.f.0334	0.744292237443	0.666666666667	0.508670520231	0.695454545455	0.702325581395	0.745454545455	0.0	0.523255813953	0.739910313901	0.71875	0.767123287671	0.837962962963
MCT.f.0335	0.711627906977	0.694444444444	0.638743455497	0.770212765957	0.722727272727	0.706976744186	0.523255813953	0.0	0.436464088398	0.662037037037	0.73488372093	0.789473684211
MCT.f.0336	0.743801652893	0.7125	0.71875	0.741035856574	0.71129707113	0.744855967078	0.739910313901	0.436464088398	0.0	0.336842105263	0.615740740741	0.709677419355
MCT.f.0337	0.764940239044	0.719512195122	0.703539823009	0.7421875	0.723577235772	0.745967741935	0.71875	0.662037037037	0.336842105263	0.0	0.427835051546	0.705882352941
MCT.f.0338	0.784232365145	0.77366255144	0.762331838565	0.784860557769	0.782786885246	0.748936170213	0.767123287671	0.73488372093	0.615740740741	0.427835051546	0.0	0.712918660287
MCT.f.0340	0.782222222222	0.822784810127	0.815668202765	0.777777777778	0.712962962963	0.63184079602	0.837962962963	0.789473684211	0.709677419355	0.705882352941	0.712918660287	0.0
