	MCT.f.0241	MCT.f.0242	MCT.f.0243	MCT.f.0244	MCT.f.0245	MCT.f.0247	MCT.f.0249	MCT.f.0250	MCT.f.0252	MCT.f.0254	MCT.f.0255
MCT.f.0241	0.0	0.403361344538	0.66875	0.751445086705	0.80790960452	0.78	0.745341614907	0.744047619048	0.811428571429	0.737931034483	0.709459459459
MCT.f.0242	0.403361344538	0.0	0.482014388489	0.804469273743	0.798850574713	0.777027027027	0.765432098765	0.763313609467	0.802325581395	0.751724137931	0.714285714286
MCT.f.0243	0.66875	0.482014388489	0.0	0.509433962264	0.80412371134	0.8	0.747191011236	0.718232044199	0.794736842105	0.763636363636	0.738095238095
MCT.f.0244	0.751445086705	0.804469273743	0.509433962264	0.0	0.567073170732	0.767857142857	0.791443850267	0.687150837989	0.752688172043	0.753012048193	0.778409090909
MCT.f.0245	0.80790960452	0.798850574713	0.80412371134	0.567073170732	0.0	0.768292682927	0.798913043478	0.707865168539	0.624242424242	0.811764705882	0.806818181818
MCT.f.0247	0.78	0.777027027027	0.8	0.767857142857	0.768292682927	0.0	0.738562091503	0.721518987342	0.808383233533	0.748201438849	0.802631578947
MCT.f.0249	0.745341614907	0.765432098765	0.747191011236	0.791443850267	0.798913043478	0.738562091503	0.0	0.421428571429	0.754285714286	0.746753246753	0.694805194805
MCT.f.0250	0.744047619048	0.763313609467	0.718232044199	0.687150837989	0.707865168539	0.721518987342	0.421428571429	0.0	0.786096256684	0.753086419753	0.757396449704
MCT.f.0252	0.811428571429	0.802325581395	0.794736842105	0.752688172043	0.624242424242	0.808383233533	0.754285714286	0.786096256684	0.0	0.801204819277	0.737804878049
MCT.f.0254	0.737931034483	0.751724137931	0.763636363636	0.753012048193	0.811764705882	0.748201438849	0.746753246753	0.753086419753	0.801204819277	0.0	0.483333333333
MCT.f.0255	0.709459459459	0.714285714286	0.738095238095	0.778409090909	0.806818181818	0.802631578947	0.694805194805	0.757396449704	0.737804878049	0.483333333333	0.0
