	MCT.f.0241	MCT.f.0242	MCT.f.0243	MCT.f.0244	MCT.f.0245	MCT.f.0247	MCT.f.0249	MCT.f.0250	MCT.f.0252	MCT.f.0254	MCT.f.0255
MCT.f.0241	0.0	3.60684965433	6.84821434889	7.11381909968	8.13806228374	7.40226634991	8.20167526992	7.26726295402	8.25605536332	7.12734418386	7.28526746168
MCT.f.0242	3.60684965433	0.0	4.16687116564	7.10433794691	7.17623601588	7.504614962	7.64593089702	7.20226061023	7.87658734371	7.01925320003	6.93617259857
MCT.f.0243	6.84821434889	4.16687116564	0.0	4.5038034834	7.62313244316	7.69068766596	7.53463377616	7.798941871	8.51668188026	7.23820343861	7.31683504588
MCT.f.0244	7.11381909968	7.10433794691	4.5038034834	0.0	5.16187837454	6.80034609561	8.06278033363	7.16255153962	7.53983139149	6.97517444981	7.12647269414
MCT.f.0245	8.13806228374	7.17623601588	7.62313244316	5.16187837454	0.0	7.93331870061	8.59395984922	8.12791342952	7.20196078431	8.24451706609	8.02974258245
MCT.f.0247	7.40226634991	7.504614962	7.69068766596	6.80034609561	7.93331870061	0.0	7.43127321663	7.52092616827	8.27607636558	7.7493090105	8.26413844661
MCT.f.0249	8.20167526992	7.64593089702	7.53463377616	8.06278033363	8.59395984922	7.43127321663	0.0	5.46578979144	8.98025120454	7.93192857537	7.85340977844
MCT.f.0250	7.26726295402	7.20226061023	7.798941871	7.16255153962	8.12791342952	7.52092616827	5.46578979144	0.0	8.074905878	7.00546032529	7.32281452555
MCT.f.0252	8.25605536332	7.87658734371	8.51668188026	7.53983139149	7.20196078431	8.27607636558	8.98025120454	8.074905878	0.0	6.7136144218	6.76638226882
MCT.f.0254	7.12734418386	7.01925320003	7.23820343861	6.97517444981	8.24451706609	7.7493090105	7.93192857537	7.00546032529	6.7136144218	0.0	3.17507431274
MCT.f.0255	7.28526746168	6.93617259857	7.31683504588	7.12647269414	8.02974258245	8.26413844661	7.85340977844	7.32281452555	6.76638226882	3.17507431274	0.0
