	MCT.f.0599	MCT.f.0600	MCT.f.0601	MCT.f.0602	MCT.f.0603	MCT.f.0604	MCT.f.0605	MCT.f.0606	MCT.f.0607	MCT.f.0608	MCT.f.0609	MCT.f.0610	MCT.f.0611	MCT.f.0612
MCT.f.0599	0.0	2.60676282344	4.37494593115	5.58587669979	6.55863928099	6.57848732211	6.77796015672	6.97388628455	7.95481793331	7.58506933755	7.65772145878	7.9612140626	7.45039894722	7.58168857515
MCT.f.0600	2.60676282344	0.0	2.24327384308	3.7660936292	4.90747720344	6.46019247594	6.68872176745	6.79223888538	7.45549675277	7.31964300738	7.25026371344	7.53543248947	7.11870603617	7.28707279049
MCT.f.0601	4.37494593115	2.24327384308	0.0	1.8853910105	3.61718759711	5.60882263604	6.89843826534	7.58013729849	7.44560497656	7.24317518482	6.85173053735	6.98370451829	7.07279522102	7.43349184431
MCT.f.0602	5.58587669979	3.7660936292	1.8853910105	0.0	2.10917450323	4.01874199153	5.48629727846	6.75848600294	6.93927382572	6.75390865132	6.67737754155	6.76703151142	7.00954797533	7.31064106006
MCT.f.0603	6.55863928099	4.90747720344	3.61718759711	2.10917450323	0.0	2.44517954107	4.0105024062	5.54661672754	6.44437803885	6.3467200045	6.39202085956	6.39492908026	6.77631042724	7.13828120437
MCT.f.0604	6.57848732211	6.46019247594	5.60882263604	4.01874199153	2.44517954107	0.0	1.83997467569	3.51421628723	4.5674211148	5.52939104088	5.4508362486	5.37736324307	5.97726971245	6.39717931298
MCT.f.0605	6.77796015672	6.68872176745	6.89843826534	5.48629727846	4.0105024062	1.83997467569	0.0	2.17128206155	3.51591935662	4.7001331799	5.20951513141	5.56414728777	6.00855283606	6.54821479409
MCT.f.0606	6.97388628455	6.79223888538	7.58013729849	6.75848600294	5.54661672754	3.51421628723	2.17128206155	0.0	2.55690860863	3.77095532974	4.69157261535	5.77693500458	5.87521532836	6.47377323939
MCT.f.0607	7.95481793331	7.45549675277	7.44560497656	6.93927382572	6.44437803885	4.5674211148	3.51591935662	2.55690860863	0.0	1.74726786495	3.06288698303	4.04865728874	5.92897593204	6.54925170425
MCT.f.0608	7.58506933755	7.31964300738	7.24317518482	6.75390865132	6.3467200045	5.52939104088	4.7001331799	3.77095532974	1.74726786495	0.0	1.93554310227	3.06056141962	5.20132594287	6.43859371556
MCT.f.0609	7.65772145878	7.25026371344	6.85173053735	6.67737754155	6.39202085956	5.4508362486	5.20951513141	4.69157261535	3.06288698303	1.93554310227	0.0	1.37922794238	3.46509824553	4.98165268671
MCT.f.0610	7.9612140626	7.53543248947	6.98370451829	6.76703151142	6.39492908026	5.37736324307	5.56414728777	5.77693500458	4.04865728874	3.06056141962	1.37922794238	0.0	2.4841539017	4.64182718863
MCT.f.0611	7.45039894722	7.11870603617	7.07279522102	7.00954797533	6.77631042724	5.97726971245	6.00855283606	5.87521532836	5.92897593204	5.20132594287	3.46509824553	2.4841539017	0.0	2.99474145486
MCT.f.0612	7.58168857515	7.28707279049	7.43349184431	7.31064106006	7.13828120437	6.39717931298	6.54821479409	6.47377323939	6.54925170425	6.43859371556	4.98165268671	4.64182718863	2.99474145486	0.0
