	MCT.f.0307	MCT.f.0308	MCT.f.0310	MCT.f.0311	MCT.f.0312	MCT.f.0313	MCT.f.0314	MCT.f.0315	MCT.f.0316	MCT.f.0318	MCT.f.0319	MCT.f.0320	MCT.f.0321	MCT.f.0322	MCT.f.0323
MCT.f.0307	0.0	7.15642135642	9.71868289191	9.37699443414	6.13173386977	9.13900650772	9.13692181744	9.0979779714	8.92019543974	6.657135682	8.42399533495	10.4843115541	5.8363584207	9.48571428571	7.77687665032
MCT.f.0308	7.15642135642	0.0	10.2521872266	8.55975056689	7.4386864085	9.47396061269	8.67747532633	9.4678119349	10.1497647485	8.57381829343	7.59756468798	10.5312661499	6.75829986613	9.88333333333	9.1735131397
MCT.f.0310	9.71868289191	10.2521872266	0.0	8.24277679576	9.7592237189	9.93797274247	9.57427671111	5.85500230193	7.17841784435	8.87259465495	8.58965232086	8.03336792203	9.66024728837	7.3597590074	9.38447631805
MCT.f.0311	9.37699443414	8.55975056689	8.24277679576	0.0	8.03811073404	7.15985352566	9.10828606514	7.78801343322	8.94845443063	9.77629947006	6.89861149939	8.29766387175	7.8214080813	9.49777365492	8.47047167415
MCT.f.0312	6.13173386977	7.4386864085	9.7592237189	8.03811073404	0.0	6.63331721687	6.21763450405	8.88737760898	10.2902658544	6.88636907084	6.67380201995	7.09058054187	5.22099331266	10.3618140402	9.11377234189
MCT.f.0313	9.13900650772	9.47396061269	9.93797274247	7.15985352566	6.63331721687	0.0	6.70539772905	10.1880176163	10.1176772465	10.1996566607	9.14568241693	7.86654905885	6.93243872646	10.7139645912	9.44963091423
MCT.f.0314	9.13692181744	8.67747532633	9.57427671111	9.10828606514	6.21763450405	6.70539772905	0.0	9.50332906729	9.8284722287	8.69712992132	9.53561600223	6.97812132116	8.50402181793	11.0055873926	10.1470948412
MCT.f.0315	9.0979779714	9.4678119349	5.85500230193	7.78801343322	8.88737760898	10.1880176163	9.50332906729	0.0	7.17596055863	8.56136792783	8.13568166993	8.59321249842	9.34671053109	5.90136445833	8.84410195614
MCT.f.0316	8.92019543974	10.1497647485	7.17841784435	8.94845443063	10.2902658544	10.1176772465	9.8284722287	7.17596055863	0.0	7.23218816924	9.5336813767	9.69365957124	9.9898486454	7.44880071069	7.85616392069
MCT.f.0318	6.657135682	8.57381829343	8.87259465495	9.77629947006	6.88636907084	10.1996566607	8.69712992132	8.56136792783	7.23218816924	0.0	8.03884221768	9.0371179351	7.57547316337	10.1025866399	9.13392631989
MCT.f.0319	8.42399533495	7.59756468798	8.58965232086	6.89861149939	6.67380201995	9.14568241693	9.53561600223	8.13568166993	9.5336813767	8.03884221768	0.0	8.59587271247	7.01001265335	9.42359900374	8.23198620664
MCT.f.0320	10.4843115541	10.5312661499	8.03336792203	8.29766387175	7.09058054187	7.86654905885	6.97812132116	8.59321249842	9.69365957124	9.0371179351	8.59587271247	0.0	10.3518259083	10.01954428	9.54961561967
MCT.f.0321	5.8363584207	6.75829986613	9.66024728837	7.8214080813	5.22099331266	6.93243872646	8.50402181793	9.34671053109	9.9898486454	7.57547316337	7.01001265335	10.3518259083	0.0	9.98817086528	8.96295555667
MCT.f.0322	9.48571428571	9.88333333333	7.3597590074	9.49777365492	10.3618140402	10.7139645912	11.0055873926	5.90136445833	7.44880071069	10.1025866399	9.42359900374	10.01954428	9.98817086528	0.0	7.72133157299
MCT.f.0323	7.77687665032	9.1735131397	9.38447631805	8.47047167415	9.11377234189	9.44963091423	10.1470948412	8.84410195614	7.85616392069	9.13392631989	8.23198620664	9.54961561967	8.96295555667	7.72133157299	0.0
