	MCT.f.0396	MCT.f.0397	MCT.f.0398	MCT.f.0399	MCT.f.0400	MCT.f.0402	MCT.f.0403	MCT.f.0404	MCT.f.0405	MCT.f.0406	MCT.f.0407	MCT.f.0408
MCT.f.0396	0.0	0.202312138728	0.344660194175	0.504132231405	0.552845528455	0.675471698113	0.651821862348	0.689497716895	0.710317460317	0.736220472441	0.744444444444	0.751851851852
MCT.f.0397	0.202312138728	0.0	0.201005025126	0.387234042553	0.439330543933	0.661818181818	0.679245283019	0.72268907563	0.658823529412	0.674509803922	0.676579925651	0.688888888889
MCT.f.0398	0.344660194175	0.201005025126	0.0	0.221739130435	0.277777777778	0.547445255474	0.680555555556	0.72030651341	0.652173913043	0.652014652015	0.655052264808	0.652631578947
MCT.f.0399	0.504132231405	0.387234042553	0.221739130435	0.0	0.0814479638009	0.412878787879	0.557553956835	0.763066202091	0.698675496689	0.694630872483	0.687096774194	0.676470588235
MCT.f.0400	0.552845528455	0.439330543933	0.277777777778	0.0814479638009	0.0	0.361111111111	0.515037593985	0.730909090909	0.670103092784	0.670138888889	0.654362416107	0.656565656566
MCT.f.0402	0.675471698113	0.661818181818	0.547445255474	0.412878787879	0.361111111111	0.0	0.227272727273	0.497816593886	0.530769230769	0.630434782609	0.666666666667	0.646048109966
MCT.f.0403	0.651821862348	0.679245283019	0.680555555556	0.557553956835	0.515037593985	0.227272727273	0.0	0.328205128205	0.464135021097	0.620689655172	0.659574468085	0.694444444444
MCT.f.0404	0.689497716895	0.72268907563	0.72030651341	0.763066202091	0.730909090909	0.497816593886	0.328205128205	0.0	0.262295081967	0.48309178744	0.562770562771	0.619246861925
MCT.f.0405	0.710317460317	0.658823529412	0.652173913043	0.698675496689	0.670103092784	0.530769230769	0.464135021097	0.262295081967	0.0	0.257425742574	0.370044052863	0.434042553191
MCT.f.0406	0.736220472441	0.674509803922	0.652014652015	0.694630872483	0.670138888889	0.630434782609	0.620689655172	0.48309178744	0.257425742574	0.0	0.197044334975	0.306976744186
MCT.f.0407	0.744444444444	0.676579925651	0.655052264808	0.687096774194	0.654362416107	0.666666666667	0.659574468085	0.562770562771	0.370044052863	0.197044334975	0.0	0.127450980392
MCT.f.0408	0.751851851852	0.688888888889	0.652631578947	0.676470588235	0.656565656566	0.646048109966	0.694444444444	0.619246861925	0.434042553191	0.306976744186	0.127450980392	0.0
