	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample10	sample12	sample13	sample14	sample15
sample1	0.0	8.52335279399	8.2508797654	8.61400199435	9.2734006734	9.91773009599	9.70426814565	10.1642191142	10.8684251845	7.48636363636	10.7539978094	9.85593952484	8.35330196606
sample2	8.52335279399	0.0	8.72650105322	9.0646830921	8.97549439348	9.63234372329	10.7226583603	10.6528816749	11.1081744862	10.2120576671	10.3057367083	11.0189153308	8.04904271736
sample3	8.2508797654	8.72650105322	0.0	8.49350433102	8.90539039989	8.64796633941	9.06261356258	8.70903517735	11.0399530696	9.73856058552	9.69526988409	8.38725251126	8.11008498564
sample4	8.61400199435	9.0646830921	8.49350433102	0.0	8.03878935608	9.25768638272	10.0000242461	8.93513336146	10.3785193535	9.48435622878	9.71124865091	10.3130130577	8.30692028777
sample5	9.2734006734	8.97549439348	8.90539039989	8.03878935608	0.0	10.3734253508	9.40934079969	9.31236467236	10.0098560737	10.3586772487	9.36842481035	8.83568354532	8.78493325118
sample6	9.91773009599	9.63234372329	8.64796633941	9.25768638272	10.3734253508	0.0	8.87469452087	11.1903487817	10.6763642605	8.39368530021	10.2036768191	10.3171592235	7.81147556668
sample7	9.70426814565	10.7226583603	9.06261356258	10.0000242461	9.40934079969	8.87469452087	0.0	10.0597701149	9.47842021596	9.70905646078	9.82980409702	7.70069492584	9.33558544203
sample8	10.1642191142	10.6528816749	8.70903517735	8.93513336146	9.31236467236	11.1903487817	10.0597701149	0.0	11.361418892	10.0023809524	10.365832561	8.25413966883	10.5490212806
sample10	10.8684251845	11.1081744862	11.0399530696	10.3785193535	10.0098560737	10.6763642605	9.47842021596	11.361418892	0.0	10.4361460646	9.68172794806	10.11869724	9.71167702617
sample12	7.48636363636	10.2120576671	9.73856058552	9.48435622878	10.3586772487	8.39368530021	9.70905646078	10.0023809524	10.4361460646	0.0	10.6273666093	10.1887226165	9.0654607869
sample13	10.7539978094	10.3057367083	9.69526988409	9.71124865091	9.36842481035	10.2036768191	9.82980409702	10.365832561	9.68172794806	10.6273666093	0.0	9.40181633662	8.96589537447
sample14	9.85593952484	11.0189153308	8.38725251126	10.3130130577	8.83568354532	10.3171592235	7.70069492584	8.25413966883	10.11869724	10.1887226165	9.40181633662	0.0	10.5747455915
sample15	8.35330196606	8.04904271736	8.11008498564	8.30692028777	8.78493325118	7.81147556668	9.33558544203	10.5490212806	9.71167702617	9.0654607869	8.96589537447	10.5747455915	0.0
