	MCT.f.0121	MCT.f.0122	MCT.f.0123	MCT.f.0124	MCT.f.0125	MCT.f.0126	MCT.f.0127	MCT.f.0128	MCT.f.0129	MCT.f.0130	MCT.f.0131	MCT.f.0132	MCT.f.0133	MCT.f.0134	MCT.f.0135	MCT.f.0136
MCT.f.0121	0.0	0.179856115108	0.221428571429	0.452127659574	0.524752475248	0.502564102564	0.594202898551	0.453038674033	0.373417721519	0.426035502959	0.510526315789	0.622549019608	0.700421940928	0.606965174129	0.595505617978	0.648044692737
MCT.f.0122	0.179856115108	0.0	0.05	0.376470588235	0.461956521739	0.45251396648	0.55497382199	0.393939393939	0.295774647887	0.38064516129	0.494382022472	0.614583333333	0.686098654709	0.567567567568	0.549382716049	0.60736196319
MCT.f.0123	0.221428571429	0.05	0.0	0.351515151515	0.45	0.431034482759	0.537634408602	0.36875	0.262773722628	0.353333333333	0.473988439306	0.606382978723	0.680365296804	0.55	0.528662420382	0.59748427673
MCT.f.0124	0.452127659574	0.376470588235	0.351515151515	0.0	0.186440677966	0.507109004739	0.628820960699	0.477386934673	0.409090909091	0.532994923858	0.56338028169	0.666666666667	0.712062256809	0.610091743119	0.607142857143	0.605263157895
MCT.f.0125	0.524752475248	0.461956521739	0.45	0.186440677966	0.0	0.405940594059	0.592105263158	0.480392156863	0.440217391304	0.52736318408	0.52358490566	0.635964912281	0.684824902724	0.590909090909	0.592964824121	0.619289340102
MCT.f.0126	0.502564102564	0.45251396648	0.431034482759	0.507109004739	0.405940594059	0.0	0.288043478261	0.464646464646	0.421348314607	0.465608465608	0.551886792453	0.668122270742	0.698039215686	0.592592592593	0.580310880829	0.635897435897
MCT.f.0127	0.594202898551	0.55497382199	0.537634408602	0.628820960699	0.592105263158	0.288043478261	0.0	0.370967741935	0.502673796791	0.454545454545	0.570093457944	0.706382978723	0.70703125	0.635135135135	0.563157894737	0.654822335025
MCT.f.0128	0.453038674033	0.393939393939	0.36875	0.477386934673	0.480392156863	0.464646464646	0.370967741935	0.0	0.170068027211	0.2625	0.439153439153	0.611374407583	0.64406779661	0.554455445545	0.458823529412	0.505882352941
MCT.f.0129	0.373417721519	0.295774647887	0.262773722628	0.409090909091	0.440217391304	0.421348314607	0.502673796791	0.170068027211	0.0	0.277027027027	0.47191011236	0.563829787234	0.637614678899	0.538043478261	0.417218543046	0.470198675497
MCT.f.0130	0.426035502959	0.38064516129	0.353333333333	0.532994923858	0.52736318408	0.465608465608	0.454545454545	0.2625	0.277027027027	0.0	0.29696969697	0.583756345178	0.646017699115	0.513368983957	0.420382165605	0.5
MCT.f.0131	0.510526315789	0.494382022472	0.473988439306	0.56338028169	0.52358490566	0.551886792453	0.570093457944	0.439153439153	0.47191011236	0.29696969697	0.0	0.408602150538	0.613733905579	0.553921568627	0.543956043956	0.580110497238
MCT.f.0132	0.622549019608	0.614583333333	0.606382978723	0.666666666667	0.635964912281	0.668122270742	0.706382978723	0.611374407583	0.563829787234	0.583756345178	0.408602150538	0.0	0.410891089109	0.604761904762	0.601063829787	0.621621621622
MCT.f.0133	0.700421940928	0.686098654709	0.680365296804	0.712062256809	0.684824902724	0.698039215686	0.70703125	0.64406779661	0.637614678899	0.646017699115	0.613733905579	0.410891089109	0.0	0.315789473684	0.578431372549	0.617647058824
MCT.f.0134	0.606965174129	0.567567567568	0.55	0.610091743119	0.590909090909	0.592592592593	0.635135135135	0.554455445545	0.538043478261	0.513368983957	0.553921568627	0.604761904762	0.315789473684	0.0	0.412121212121	0.523255813953
MCT.f.0135	0.595505617978	0.549382716049	0.528662420382	0.607142857143	0.592964824121	0.580310880829	0.563157894737	0.458823529412	0.417218543046	0.420382165605	0.543956043956	0.601063829787	0.578431372549	0.412121212121	0.0	0.328358208955
MCT.f.0136	0.648044692737	0.60736196319	0.59748427673	0.605263157895	0.619289340102	0.635897435897	0.654822335025	0.505882352941	0.470198675497	0.5	0.580110497238	0.621621621622	0.617647058824	0.523255813953	0.328358208955	0.0
