	MCT.f.0310	MCT.f.0311	MCT.f.0312	MCT.f.0313	MCT.f.0314	MCT.f.0315	MCT.f.0316	MCT.f.0318	MCT.f.0319	MCT.f.0320	MCT.f.0321	MCT.f.0322	MCT.f.0323
MCT.f.0310	0.0	0.395833333333	0.519047619048	0.584745762712	0.657370517928	0.676	0.678431372549	0.705882352941	0.7	0.725099601594	0.69262295082	0.715355805243	0.704545454545
MCT.f.0311	0.395833333333	0.0	0.207446808511	0.325581395349	0.46186440678	0.657894736842	0.67032967033	0.666666666667	0.669291338583	0.669230769231	0.657587548638	0.667870036101	0.681003584229
MCT.f.0312	0.519047619048	0.207446808511	0.0	0.157360406091	0.343891402715	0.565737051793	0.634328358209	0.65037593985	0.66796875	0.642023346304	0.596774193548	0.611940298507	0.615671641791
MCT.f.0313	0.584745762712	0.325581395349	0.157360406091	0.0	0.207373271889	0.449392712551	0.526515151515	0.645390070922	0.685920577617	0.661870503597	0.620817843866	0.63321799308	0.622377622378
MCT.f.0314	0.657370517928	0.46186440678	0.343891402715	0.207373271889	0.0	0.299559471366	0.4	0.610108303249	0.675090252708	0.651079136691	0.630036630037	0.659932659933	0.635738831615
MCT.f.0315	0.676	0.657894736842	0.565737051793	0.449392712551	0.299559471366	0.0	0.153110047847	0.484	0.662962962963	0.653284671533	0.611320754717	0.624561403509	0.62323943662
MCT.f.0316	0.678431372549	0.67032967033	0.634328358209	0.526515151515	0.4	0.153110047847	0.0	0.389121338912	0.593869731801	0.636363636364	0.609665427509	0.655405405405	0.645051194539
MCT.f.0318	0.705882352941	0.666666666667	0.65037593985	0.645390070922	0.610108303249	0.484	0.389121338912	0.0	0.317757009346	0.440677966102	0.577519379845	0.679054054054	0.673469387755
MCT.f.0319	0.7	0.669291338583	0.66796875	0.685920577617	0.675090252708	0.662962962963	0.593869731801	0.317757009346	0.0	0.186528497409	0.469298245614	0.623616236162	0.699300699301
MCT.f.0320	0.725099601594	0.669230769231	0.642023346304	0.661870503597	0.651079136691	0.653284671533	0.636363636364	0.440677966102	0.186528497409	0.0	0.331775700935	0.545801526718	0.637992831541
MCT.f.0321	0.69262295082	0.657587548638	0.596774193548	0.620817843866	0.630036630037	0.611320754717	0.609665427509	0.577519379845	0.469298245614	0.331775700935	0.0	0.318584070796	0.440329218107
MCT.f.0322	0.715355805243	0.667870036101	0.611940298507	0.63321799308	0.659932659933	0.624561403509	0.655405405405	0.679054054054	0.623616236162	0.545801526718	0.318584070796	0.0	0.184684684685
MCT.f.0323	0.704545454545	0.681003584229	0.615671641791	0.622377622378	0.635738831615	0.62323943662	0.645051194539	0.673469387755	0.699300699301	0.637992831541	0.440329218107	0.184684684685	0.0
