	MCT.f.0225	MCT.f.0226	MCT.f.0227	MCT.f.0228	MCT.f.0229	MCT.f.0230	MCT.f.0231	MCT.f.0232	MCT.f.0233	MCT.f.0234	MCT.f.0235	MCT.f.0236	MCT.f.0238
MCT.f.0225	0.0	0.276315789474	0.49609375	0.613138686131	0.707903780069	0.671428571429	0.64406779661	0.639175257732	0.673846153846	0.668693009119	0.662420382166	0.635135135135	0.677631578947
MCT.f.0226	0.276315789474	0.0	0.320346320346	0.461847389558	0.575187969925	0.720136518771	0.7	0.696078431373	0.688821752266	0.6875	0.686335403727	0.674267100977	0.693548387097
MCT.f.0227	0.49609375	0.320346320346	0.0	0.205741626794	0.36563876652	0.571984435798	0.623693379791	0.692307692308	0.689230769231	0.683890577508	0.665594855305	0.652027027027	0.667785234899
MCT.f.0228	0.613138686131	0.461847389558	0.205741626794	0.0	0.197044334975	0.459574468085	0.550185873606	0.709030100334	0.7125382263	0.699088145897	0.664495114007	0.659863945578	0.671186440678
MCT.f.0229	0.707903780069	0.575187969925	0.36563876652	0.197044334975	0.0	0.342592592593	0.474308300395	0.650176678445	0.732522796353	0.715151515152	0.668852459016	0.664383561644	0.680272108844
MCT.f.0230	0.671428571429	0.720136518771	0.571984435798	0.459574468085	0.342592592593	0.0	0.255707762557	0.488	0.632450331126	0.683385579937	0.664451827243	0.678082191781	0.698305084746
MCT.f.0231	0.64406779661	0.7	0.623693379791	0.550185873606	0.474308300395	0.255707762557	0.0	0.279661016949	0.494880546075	0.573248407643	0.676923076923	0.668810289389	0.683706070288
MCT.f.0232	0.639175257732	0.696078431373	0.692307692308	0.709030100334	0.650176678445	0.488	0.279661016949	0.0	0.344696969697	0.447552447552	0.58940397351	0.70253164557	0.716981132075
MCT.f.0233	0.673846153846	0.688821752266	0.689230769231	0.7125382263	0.732522796353	0.632450331126	0.494880546075	0.344696969697	0.0	0.150579150579	0.341726618705	0.501683501684	0.693215339233
MCT.f.0234	0.668693009119	0.6875	0.683890577508	0.699088145897	0.715151515152	0.683385579937	0.573248407643	0.447552447552	0.150579150579	0.0	0.213740458015	0.41958041958	0.680351906158
MCT.f.0235	0.662420382166	0.686335403727	0.665594855305	0.664495114007	0.668852459016	0.664451827243	0.676923076923	0.58940397351	0.341726618705	0.213740458015	0.0	0.291338582677	0.624203821656
MCT.f.0236	0.635135135135	0.674267100977	0.652027027027	0.659863945578	0.664383561644	0.678082191781	0.668810289389	0.70253164557	0.501683501684	0.41958041958	0.291338582677	0.0	0.487272727273
MCT.f.0238	0.677631578947	0.693548387097	0.667785234899	0.671186440678	0.680272108844	0.698305084746	0.683706070288	0.716981132075	0.693215339233	0.680351906158	0.624203821656	0.487272727273	0.0
