	sample2	sample3	sample4	sample7	sample8	sample9	sample10	sample11	sample13
sample2	0.0	9.66694009823	9.60094785222	8.89298220135	9.97773403735	8.91183319463	9.90746749758	8.64260833931	9.41697904981
sample3	9.66694009823	0.0	10.0262417528	10.2486547935	9.98242439064	9.67668678659	6.5839641155	9.29840951617	8.02133219105
sample4	9.60094785222	10.0262417528	0.0	7.66185318893	9.06719239402	10.4674495867	9.85187989786	7.41207707161	9.64532741365
sample7	8.89298220135	10.2486547935	7.66185318893	0.0	8.87701660042	9.65270662324	10.4519074422	6.01132975552	9.72941551202
sample8	9.97773403735	9.98242439064	9.06719239402	8.87701660042	0.0	8.05962199524	10.1129793	9.36732365716	9.02204014507
sample9	8.91183319463	9.67668678659	10.4674495867	9.65270662324	8.05962199524	0.0	10.2942807626	9.9467171819	9.75661216186
sample10	9.90746749758	6.5839641155	9.85187989786	10.4519074422	10.1129793	10.2942807626	0.0	10.0085649461	8.68321971418
sample11	8.64260833931	9.29840951617	7.41207707161	6.01132975552	9.36732365716	9.9467171819	10.0085649461	0.0	8.88711541239
sample13	9.41697904981	8.02133219105	9.64532741365	9.72941551202	9.02204014507	9.75661216186	8.68321971418	8.88711541239	0.0
