	MCT.f.0120	MCT.f.0121	MCT.f.0122	MCT.f.0123	MCT.f.0124	MCT.f.0125	MCT.f.0126	MCT.f.0127	MCT.f.0128	MCT.f.0129	MCT.f.0130	MCT.f.0131	MCT.f.0132	MCT.f.0133	MCT.f.0134	MCT.f.0135	MCT.f.0136
MCT.f.0120	0.0	2.8590292975	3.20470347311	3.44726002253	4.60910383887	5.11158156112	5.89540828413	5.42526865113	4.73042773776	4.65468100582	4.46663602716	5.0766013752	6.09001326471	6.64589648633	6.29427302823	6.17022347976	5.40177738356
MCT.f.0121	2.8590292975	0.0	0.788232644051	1.16618667772	2.89254484402	3.48397419053	4.34750273166	4.37606921923	2.95884526399	2.58367346939	3.49803188451	3.94068463895	5.43916630482	5.94762923133	5.22369337979	4.89466248038	3.64314868805
MCT.f.0122	3.20470347311	0.788232644051	0.0	0.75096200177	2.49454898573	3.1268055595	4.16862825836	4.28975677424	2.74879483645	2.38280905077	3.34839348003	3.89419251131	5.39368371612	5.93458447344	5.10592180662	4.81909492274	3.60049942399
MCT.f.0123	3.44726002253	1.16618667772	0.75096200177	0.0	2.38380308204	2.83217359099	4.09882608734	4.26241558933	2.74923857868	2.45167089679	3.48394289478	3.7003619997	5.39072470029	5.91099273534	5.07334052601	4.77805544709	3.51963416258
MCT.f.0124	4.60910383887	2.89254484402	2.49454898573	2.38380308204	0.0	2.10296477613	3.79353237127	4.09851054569	3.07023078488	3.31548913043	3.99741363522	3.83011438407	5.25099562859	5.45744061749	4.88744426721	4.50873991737	3.63298114277
MCT.f.0125	5.11158156112	3.48397419053	3.1268055595	2.83217359099	2.10296477613	0.0	3.44192369558	3.7353595339	2.73025860003	2.96300965665	3.7778742962	3.56421539296	4.85046479774	5.39740433296	4.81314172063	4.6359772202	3.95935551412
MCT.f.0126	5.89540828413	4.34750273166	4.16862825836	4.09882608734	3.79353237127	3.44192369558	0.0	3.06852631634	3.29990268536	4.19825129534	4.73140807959	5.41600275784	6.05218094293	5.93406709896	5.59951676867	5.59660887472	4.73528301032
MCT.f.0127	5.42526865113	4.37606921923	4.28975677424	4.26241558933	4.09851054569	3.7353595339	3.06852631634	0.0	2.29447758676	3.10246097684	3.25175025616	4.26853975825	5.34836108076	5.39700508349	5.09850311062	4.38151096134	4.08921341519
MCT.f.0128	4.73042773776	2.95884526399	2.74879483645	2.74923857868	3.07023078488	2.73025860003	3.29990268536	2.29447758676	0.0	1.49277707276	2.46719771491	3.3468079365	4.77844259639	5.20878142193	4.58058331417	3.90880515424	3.2514342938
MCT.f.0129	4.65468100582	2.58367346939	2.38280905077	2.45167089679	3.31548913043	2.96300965665	4.19825129534	3.10246097684	1.49277707276	0.0	2.5241889313	3.26248955199	4.77119680851	5.35746007984	4.70994483159	3.50592948718	2.83069727891
MCT.f.0130	4.46663602716	3.49803188451	3.34839348003	3.48394289478	3.99741363522	3.7778742962	4.73140807959	3.25175025616	2.46719771491	2.5241889313	0.0	3.08994595564	4.90373697766	5.16839929737	4.09156315663	3.85273466991	3.37937225054
MCT.f.0131	5.0766013752	3.94068463895	3.89419251131	3.7003619997	3.83011438407	3.56421539296	5.41600275784	4.26853975825	3.3468079365	3.26248955199	3.08994595564	0.0	3.48638767366	4.69061225593	4.24476915066	4.12917598951	3.56819340431
MCT.f.0132	6.09001326471	5.43916630482	5.39368371612	5.39072470029	5.25099562859	4.85046479774	6.05218094293	5.34836108076	4.77844259639	4.77119680851	4.90373697766	3.48638767366	0.0	3.99279653459	4.18075024094	4.59626841244	4.68062279015
MCT.f.0133	6.64589648633	5.94762923133	5.93458447344	5.91099273534	5.45744061749	5.39740433296	5.93406709896	5.39700508349	5.20878142193	5.35746007984	5.16839929737	4.69061225593	3.99279653459	0.0	2.10886936928	3.64835329341	4.36822710265
MCT.f.0134	6.29427302823	5.22369337979	5.10592180662	5.07334052601	4.88744426721	4.81314172063	5.59951676867	5.09850311062	4.58058331417	4.70994483159	4.09156315663	4.24476915066	4.18075024094	2.10886936928	0.0	2.33743634414	3.30359809429
MCT.f.0135	6.17022347976	4.89466248038	4.81909492274	4.77805544709	4.50873991737	4.6359772202	5.59660887472	4.38151096134	3.90880515424	3.50592948718	3.85273466991	4.12917598951	4.59626841244	3.64835329341	2.33743634414	0.0	2.29858525828
MCT.f.0136	5.40177738356	3.64314868805	3.60049942399	3.51963416258	3.63298114277	3.95935551412	4.73528301032	4.08921341519	3.2514342938	2.83069727891	3.37937225054	3.56819340431	4.68062279015	4.36822710265	3.30359809429	2.29858525828	0.0
