	MCT.f.0120	MCT.f.0121	MCT.f.0122	MCT.f.0123	MCT.f.0124	MCT.f.0125	MCT.f.0126	MCT.f.0127	MCT.f.0128	MCT.f.0129	MCT.f.0130	MCT.f.0131	MCT.f.0132	MCT.f.0133	MCT.f.0134	MCT.f.0135	MCT.f.0136
MCT.f.0120	0.0	0.261194029851	0.287769784173	0.307142857143	0.486486486486	0.551020408163	0.635964912281	0.658436213992	0.654166666667	0.627802690583	0.615384615385	0.617117117117	0.642857142857	0.690763052209	0.689516129032	0.685950413223	0.702702702703
MCT.f.0121	0.261194029851	0.0	0.0373134328358	0.0592592592593	0.351351351351	0.431472081218	0.526315789474	0.567346938776	0.55601659751	0.560869565217	0.548245614035	0.568965517241	0.594017094017	0.644787644788	0.643410852713	0.638888888889	0.650862068966
MCT.f.0122	0.287769784173	0.0373134328358	0.0	0.0222222222222	0.324324324324	0.406091370558	0.504385964912	0.570281124498	0.559183673469	0.564102564103	0.551724137931	0.572033898305	0.596638655462	0.6463878327	0.645038167939	0.640625	0.652542372881
MCT.f.0123	0.307142857143	0.0592592592593	0.0222222222222	0.0	0.311475409836	0.40306122449	0.495575221239	0.562753036437	0.551440329218	0.556034482759	0.54347826087	0.564102564103	0.594936708861	0.645038167939	0.638461538462	0.633858267717	0.645299145299
MCT.f.0124	0.486486486486	0.351351351351	0.324324324324	0.311475409836	0.0	0.13612565445	0.297777777778	0.408	0.438735177866	0.488	0.529182879377	0.558935361217	0.586466165414	0.627586206897	0.621527777778	0.612099644128	0.641509433962
MCT.f.0125	0.551020408163	0.431472081218	0.406091370558	0.40306122449	0.13612565445	0.0	0.208333333333	0.325	0.371428571429	0.414937759336	0.478087649402	0.543726235741	0.566037735849	0.623287671233	0.61724137931	0.60777385159	0.641791044776
MCT.f.0126	0.635964912281	0.526315789474	0.504385964912	0.495575221239	0.297777777778	0.208333333333	0.0	0.158798283262	0.20253164557	0.252136752137	0.350806451613	0.487084870849	0.606164383562	0.646687697161	0.636942675159	0.615131578947	0.651724137931
MCT.f.0127	0.658436213992	0.567346938776	0.570281124498	0.562753036437	0.408	0.325	0.158798283262	0.0	0.057268722467	0.132158590308	0.233333333333	0.37786259542	0.549828178694	0.616822429907	0.606918238994	0.588996763754	0.623728813559
MCT.f.0128	0.654166666667	0.55601659751	0.559183673469	0.551440329218	0.438735177866	0.371428571429	0.20253164557	0.057268722467	0.0	0.0863636363636	0.19313304721	0.357976653696	0.545138888889	0.608832807571	0.603174603175	0.580327868852	0.615120274914
MCT.f.0129	0.627802690583	0.560869565217	0.564102564103	0.556034482759	0.488	0.414937759336	0.252136752137	0.132158590308	0.0863636363636	0.0	0.155251141553	0.333333333333	0.532846715328	0.596026490066	0.59	0.565517241379	0.591240875912
MCT.f.0130	0.615384615385	0.548245614035	0.551724137931	0.54347826087	0.529182879377	0.478087649402	0.350806451613	0.233333333333	0.19313304721	0.155251141553	0.0	0.254310344828	0.471482889734	0.572390572391	0.566101694915	0.545454545455	0.580882352941
MCT.f.0131	0.617117117117	0.568965517241	0.572033898305	0.564102564103	0.558935361217	0.543726235741	0.487084870849	0.37786259542	0.357976653696	0.333333333333	0.254310344828	0.0	0.277777777778	0.425925925926	0.417910447761	0.449814126394	0.511538461538
MCT.f.0132	0.642857142857	0.594017094017	0.596638655462	0.594936708861	0.586466165414	0.566037735849	0.606164383562	0.549828178694	0.545138888889	0.532846715328	0.471482889734	0.277777777778	0.0	0.270491803279	0.267489711934	0.33734939759	0.406639004149
MCT.f.0133	0.690763052209	0.644787644788	0.6463878327	0.645038167939	0.627586206897	0.623287671233	0.646687697161	0.616822429907	0.608832807571	0.596026490066	0.572390572391	0.425925925926	0.270491803279	0.0	0.0570175438596	0.168067226891	0.315352697095
MCT.f.0134	0.689516129032	0.643410852713	0.645038167939	0.638461538462	0.621527777778	0.61724137931	0.636942675159	0.606918238994	0.603174603175	0.59	0.566101694915	0.417910447761	0.267489711934	0.0570175438596	0.0	0.116883116883	0.269230769231
MCT.f.0135	0.685950413223	0.638888888889	0.640625	0.633858267717	0.612099644128	0.60777385159	0.615131578947	0.588996763754	0.580327868852	0.565517241379	0.545454545455	0.449814126394	0.33734939759	0.168067226891	0.116883116883	0.0	0.165898617512
MCT.f.0136	0.702702702703	0.650862068966	0.652542372881	0.645299145299	0.641509433962	0.641791044776	0.651724137931	0.623728813559	0.615120274914	0.591240875912	0.580882352941	0.511538461538	0.406639004149	0.315352697095	0.269230769231	0.165898617512	0.0
