	MCT.f.0564	MCT.f.0565	MCT.f.0566	MCT.f.0567	MCT.f.0568	MCT.f.0570	MCT.f.0573	MCT.f.0574	MCT.f.0575	MCT.f.0577	MCT.f.0578
MCT.f.0564	0.0	0.238709677419	0.687179487179	0.703703703704	0.700892857143	0.642045454545	0.657004830918	0.733333333333	0.781512605042	0.695431472081	0.740740740741
MCT.f.0565	0.238709677419	0.0	0.611428571429	0.728571428571	0.724770642202	0.638554216867	0.641025641026	0.734782608696	0.785087719298	0.748717948718	0.743016759777
MCT.f.0566	0.687179487179	0.611428571429	0.0	0.407643312102	0.751196172249	0.717791411043	0.778325123153	0.782222222222	0.767772511848	0.717514124294	0.739393939394
MCT.f.0567	0.703703703704	0.728571428571	0.407643312102	0.0	0.492063492063	0.705555555556	0.752293577982	0.687224669604	0.709090909091	0.725888324873	0.765957446809
MCT.f.0568	0.700892857143	0.724770642202	0.751196172249	0.492063492063	0.0	0.715789473684	0.665094339623	0.644736842105	0.688888888889	0.709359605911	0.727748691099
MCT.f.0570	0.642045454545	0.638554216867	0.717791411043	0.705555555556	0.715789473684	0.0	0.656976744186	0.764423076923	0.740932642487	0.6875	0.751633986928
MCT.f.0573	0.657004830918	0.641025641026	0.778325123153	0.752293577982	0.665094339623	0.656976744186	0.0	0.4	0.682242990654	0.723076923077	0.783068783069
MCT.f.0574	0.733333333333	0.734782608696	0.782222222222	0.687224669604	0.644736842105	0.764423076923	0.4	0.0	0.395833333333	0.75	0.820276497696
MCT.f.0575	0.781512605042	0.785087719298	0.767772511848	0.709090909091	0.688888888889	0.740932642487	0.682242990654	0.395833333333	0.0	0.745192307692	0.836538461538
MCT.f.0577	0.695431472081	0.748717948718	0.717514124294	0.725888324873	0.709359605911	0.6875	0.723076923077	0.75	0.745192307692	0.0	0.538461538462
MCT.f.0578	0.740740740741	0.743016759777	0.739393939394	0.765957446809	0.727748691099	0.751633986928	0.783068783069	0.820276497696	0.836538461538	0.538461538462	0.0
