	MCT.f.0528	MCT.f.0529	MCT.f.0530	MCT.f.0532	MCT.f.0533	MCT.f.0534	MCT.f.0535	MCT.f.0536	MCT.f.0538	MCT.f.0539	MCT.f.0540	MCT.f.0541	MCT.f.0543	MCT.f.0544
MCT.f.0528	0.0	0.540540540541	0.677419354839	0.907894736842	0.914285714286	0.957264957265	0.980392156863	0.978723404255	0.918367346939	0.913978494624	0.963414634146	0.948148148148	0.97619047619	0.963636363636
MCT.f.0529	0.540540540541	0.0	0.566666666667	0.9375	0.901408450704	0.912280701754	0.970873786408	0.968421052632	0.897959183673	0.948979591837	0.898734177215	0.909090909091	0.964705882353	0.925925925926
MCT.f.0530	0.677419354839	0.566666666667	0.0	0.941176470588	0.916666666667	0.952830188679	0.978021978022	0.975903614458	0.920454545455	0.915662650602	0.986301369863	0.960317460317	0.986486486486	0.990196078431
MCT.f.0532	0.907894736842	0.9375	0.941176470588	0.0	0.797752808989	0.776	0.805309734513	0.790476190476	0.743119266055	0.730769230769	0.752688172043	0.876623376623	0.936363636364	0.669724770642
MCT.f.0533	0.914285714286	0.901408450704	0.916666666667	0.797752808989	0.0	0.730434782609	0.780952380952	0.775510204082	0.869565217391	0.873873873874	0.852631578947	0.885906040268	0.888888888889	0.896
MCT.f.0534	0.957264957265	0.912280701754	0.952830188679	0.776	0.730434782609	0.0	0.596774193548	0.490909090909	0.569105691057	0.653543307087	0.564814814815	0.847826086957	0.809160305344	0.789473684211
MCT.f.0535	0.980392156863	0.970873786408	0.978021978022	0.805309734513	0.780952380952	0.596774193548	0.0	0.298850574713	0.563636363636	0.556603773585	0.557894736842	0.916201117318	0.93023255814	0.797101449275
MCT.f.0536	0.978723404255	0.968421052632	0.975903614458	0.790476190476	0.775510204082	0.490909090909	0.298850574713	0.0	0.514851485149	0.473684210526	0.5	0.872727272727	0.849557522124	0.755905511811
MCT.f.0538	0.918367346939	0.897959183673	0.920454545455	0.743119266055	0.869565217391	0.569105691057	0.563636363636	0.514851485149	0.0	0.197674418605	0.472527472527	0.886363636364	0.923076923077	0.773722627737
MCT.f.0539	0.913978494624	0.948979591837	0.915662650602	0.730769230769	0.873873873874	0.653543307087	0.556603773585	0.473684210526	0.197674418605	0.0	0.54347826087	0.895953757225	0.893442622951	0.774436090226
MCT.f.0540	0.963414634146	0.898734177215	0.986301369863	0.752688172043	0.852631578947	0.564814814815	0.557894736842	0.5	0.472527472527	0.54347826087	0.0	0.825503355705	0.918181818182	0.785123966942
MCT.f.0541	0.948148148148	0.909090909091	0.960317460317	0.876623376623	0.885906040268	0.847826086957	0.916201117318	0.872727272727	0.886363636364	0.895953757225	0.825503355705	0.0	0.906832298137	0.778443113772
MCT.f.0543	0.97619047619	0.964705882353	0.986486486486	0.936363636364	0.888888888889	0.809160305344	0.93023255814	0.849557522124	0.923076923077	0.893442622951	0.918181818182	0.906832298137	0.0	0.786885245902
MCT.f.0544	0.963636363636	0.925925925926	0.990196078431	0.669724770642	0.896	0.789473684211	0.797101449275	0.755905511811	0.773722627737	0.774436090226	0.785123966942	0.778443113772	0.786885245902	0.0
