	MCT.f.0546	MCT.f.0547	MCT.f.0548	MCT.f.0549	MCT.f.0550	MCT.f.0551	MCT.f.0552	MCT.f.0553	MCT.f.0554	MCT.f.0555	MCT.f.0556	MCT.f.0557	MCT.f.0558	MCT.f.0559	MCT.f.0560	MCT.f.0561
MCT.f.0546	0.0	4.92988789335	7.57941715322	7.4366607249	8.25212375339	8.37043634355	8.88051132055	8.79681537044	9.51124053582	9.31976896953	8.90828011204	7.15727993325	7.19357972372	7.90196078431	8.48932541386	7.53528289714
MCT.f.0547	4.92988789335	0.0	3.23797166428	6.7520376974	8.7773166716	9.05858828467	9.16982425329	7.57362549447	8.32961044449	9.1561496192	8.85210217597	7.07963320597	5.72508172265	5.92998311908	6.34449573806	5.19568636368
MCT.f.0548	7.57941715322	3.23797166428	0.0	5.38329274993	9.03853121167	9.4762537397	9.92470325972	8.16892658677	8.27405010142	9.9972017888	9.81309020369	7.37855393927	5.87035418092	5.04074855937	4.68241980361	3.93274998647
MCT.f.0549	7.4366607249	6.7520376974	5.38329274993	0.0	4.06260150892	8.63621589678	8.01373874744	7.05823985858	7.7220356651	8.55495610584	8.3164975025	5.89187970978	6.22760950874	6.20891494127	6.72826808228	6.59969536901
MCT.f.0550	8.25212375339	8.7773166716	9.03853121167	4.06260150892	0.0	5.25853742084	6.60173057461	6.57523621298	7.02041422372	8.39235882202	8.36884136722	7.13900701907	7.8965654741	8.40884902018	9.46042976772	9.17991897778
MCT.f.0551	8.37043634355	9.05858828467	9.4762537397	8.63621589678	5.25853742084	0.0	3.67447863979	7.63469688376	7.17810742342	9.46095822724	9.97515895372	8.57186580056	8.12968886144	9.06317545798	10.2539323532	9.01430363296
MCT.f.0552	8.88051132055	9.16982425329	9.92470325972	8.01373874744	6.60173057461	3.67447863979	0.0	5.72460479316	6.96962845456	7.88139497524	8.45878453039	8.25741569227	8.39190782956	8.66647167154	9.93914586442	9.10642354113
MCT.f.0553	8.79681537044	7.57362549447	8.16892658677	7.05823985858	6.57523621298	7.63469688376	5.72460479316	0.0	2.94821361331	6.89657132675	6.97451965484	6.9199894723	7.46335878799	7.70046058692	7.9481988602	7.81193651525
MCT.f.0554	9.51124053582	8.32961044449	8.27405010142	7.7220356651	7.02041422372	7.17810742342	6.96962845456	2.94821361331	0.0	5.19398235652	8.01313594217	7.97241876879	7.95471716318	8.17749304342	8.49716340247	8.25553478095
MCT.f.0555	9.31976896953	9.1561496192	9.9972017888	8.55495610584	8.39235882202	9.46095822724	7.88139497524	6.89657132675	5.19398235652	0.0	4.29062958281	9.04383956558	9.53185157612	9.38109615528	10.1305540432	10.2375191939
MCT.f.0556	8.90828011204	8.85210217597	9.81309020369	8.3164975025	8.36884136722	9.97515895372	8.45878453039	6.97451965484	8.01313594217	4.29062958281	0.0	5.68993527624	9.65199865757	9.21293744164	9.41735349322	9.72960392397
MCT.f.0557	7.15727993325	7.07963320597	7.37855393927	5.89187970978	7.13900701907	8.57186580056	8.25741569227	6.9199894723	7.97241876879	9.04383956558	5.68993527624	0.0	5.19480595851	6.7900152969	7.43736239643	6.6238028222
MCT.f.0558	7.19357972372	5.72508172265	5.87035418092	6.22760950874	7.8965654741	8.12968886144	8.39190782956	7.46335878799	7.95471716318	9.53185157612	9.65199865757	5.19480595851	0.0	2.78089988279	6.22704902572	5.71888075929
MCT.f.0559	7.90196078431	5.92998311908	5.04074855937	6.20891494127	8.40884902018	9.06317545798	8.66647167154	7.70046058692	8.17749304342	9.38109615528	9.21293744164	6.7900152969	2.78089988279	0.0	3.60381184104	5.00643215798
MCT.f.0560	8.48932541386	6.34449573806	4.68241980361	6.72826808228	9.46042976772	10.2539323532	9.93914586442	7.9481988602	8.49716340247	10.1305540432	9.41735349322	7.43736239643	6.22704902572	3.60381184104	0.0	3.30240280693
MCT.f.0561	7.53528289714	5.19568636368	3.93274998647	6.59969536901	9.17991897778	9.01430363296	9.10642354113	7.81193651525	8.25553478095	10.2375191939	9.72960392397	6.6238028222	5.71888075929	5.00643215798	3.30240280693	0.0
