	MCT.f.0546	MCT.f.0547	MCT.f.0548	MCT.f.0549	MCT.f.0550	MCT.f.0551	MCT.f.0552	MCT.f.0553	MCT.f.0554	MCT.f.0555	MCT.f.0556	MCT.f.0557	MCT.f.0558	MCT.f.0559	MCT.f.0560	MCT.f.0561
MCT.f.0546	0.0	0.594936708861	0.729411764706	0.72619047619	0.700507614213	0.715025906736	0.773684210526	0.82967032967	0.777173913043	0.788235294118	0.818181818182	0.726804123711	0.758139534884	0.755555555556	0.838709677419	0.751677852349
MCT.f.0547	0.594936708861	0.0	0.253731343284	0.725274725275	0.731481481481	0.721153846154	0.769607843137	0.784210526316	0.686486486486	0.72	0.803370786517	0.681592039801	0.680555555556	0.684782608696	0.808823529412	0.683870967742
MCT.f.0548	0.729411764706	0.253731343284	0.0	0.604938271605	0.711538461538	0.75	0.81067961165	0.790322580645	0.690607734807	0.717647058824	0.803468208092	0.664948453608	0.671428571429	0.674157303371	0.835820895522	0.625
MCT.f.0549	0.72619047619	0.725274725275	0.604938271605	0.0	0.435294117647	0.759615384615	0.766497461929	0.781420765027	0.763157894737	0.690909090909	0.70253164557	0.587912087912	0.693396226415	0.7	0.796875	0.675675675676
MCT.f.0550	0.700507614213	0.731481481481	0.711538461538	0.435294117647	0.0	0.4375	0.661971830986	0.694581280788	0.642156862745	0.70351758794	0.771144278607	0.582938388626	0.636752136752	0.679425837321	0.860465116279	0.727272727273
MCT.f.0551	0.715025906736	0.721153846154	0.75	0.759615384615	0.4375	0.0	0.426136363636	0.727722772277	0.661691542289	0.831775700935	0.856459330144	0.706666666667	0.68776371308	0.705314009662	0.874251497006	0.722222222222
MCT.f.0552	0.773684210526	0.769607843137	0.81067961165	0.766497461929	0.661971830986	0.426136363636	0.0	0.533333333333	0.663157894737	0.769633507853	0.741573033708	0.691943127962	0.690265486726	0.661375661376	0.831081081081	0.735294117647
MCT.f.0553	0.82967032967	0.784210526316	0.790322580645	0.781420765027	0.694581280788	0.727722772277	0.533333333333	0.0	0.375	0.771428571429	0.763636363636	0.680412371134	0.710280373832	0.71978021978	0.813953488372	0.77358490566
MCT.f.0554	0.777173913043	0.686486486486	0.690607734807	0.763157894737	0.642156862745	0.661691542289	0.663157894737	0.375	0.0	0.572327044025	0.838709677419	0.717703349282	0.725663716814	0.730569948187	0.829787234043	0.722222222222
MCT.f.0555	0.788235294118	0.72	0.717647058824	0.690909090909	0.70351758794	0.831775700935	0.769633507853	0.771428571429	0.572327044025	0.0	0.507575757576	0.761194029851	0.771689497717	0.723163841808	0.868217054264	0.802547770701
MCT.f.0556	0.818181818182	0.803370786517	0.803468208092	0.70253164557	0.771144278607	0.856459330144	0.741573033708	0.763636363636	0.838709677419	0.507575757576	0.0	0.64	0.811059907834	0.74269005848	0.805309734513	0.827814569536
MCT.f.0557	0.726804123711	0.681592039801	0.664948453608	0.587912087912	0.582938388626	0.706666666667	0.691943127962	0.680412371134	0.717703349282	0.761194029851	0.64	0.0	0.376963350785	0.616580310881	0.793548387097	0.636904761905
MCT.f.0558	0.758139534884	0.680555555556	0.671428571429	0.693396226415	0.636752136752	0.68776371308	0.690265486726	0.710280373832	0.725663716814	0.771689497717	0.811059907834	0.376963350785	0.0	0.301775147929	0.830508474576	0.689473684211
MCT.f.0559	0.755555555556	0.684782608696	0.674157303371	0.7	0.679425837321	0.705314009662	0.661375661376	0.71978021978	0.730569948187	0.723163841808	0.74269005848	0.616580310881	0.301775147929	0.0	0.776119402985	0.653594771242
MCT.f.0560	0.838709677419	0.808823529412	0.835820895522	0.796875	0.860465116279	0.874251497006	0.831081081081	0.813953488372	0.829787234043	0.868217054264	0.805309734513	0.793548387097	0.830508474576	0.776119402985	0.0	0.6
MCT.f.0561	0.751677852349	0.683870967742	0.625	0.675675675676	0.727272727273	0.722222222222	0.735294117647	0.77358490566	0.722222222222	0.802547770701	0.827814569536	0.636904761905	0.689473684211	0.653594771242	0.6	0.0
