	MCTs01	MCTs03	MCTs04	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37
MCTs15	5.12763596004	5.80533824206	4.76701293195	4.60454370427	5.97812414547	6.09887747791	5.28531983433	6.14743308469	6.31329530496	5.95148247978	0.0	7.54132341217	8.1720754717	7.18386977432	4.21101270697	5.50020964361	7.05546026301	5.77908805031	5.46826758148	9.32075471698	8.41509433962	5.22808693575	8.41509433962	6.02707136998	5.38926543323	5.29132075472	5.70921198668	6.4217236104	7.65363881402	6.26995645864	7.82075471698
MCTs16	5.64374482187	7.39024390244	4.40449438202	5.5366484622	4.64421310472	3.80246033161	3.87186533837	2.53914182771	3.82836554209	3.09054325956	7.54132341217	0.0	4.44281690141	3.29466998067	5.14285714286	2.91956181534	5.16858728126	4.27083333333	3.09456740443	3.52112676056	4.07896559686	4.71991442325	3.66585721224	5.1071647275	3.5881307261	3.82985915493	6.09411764706	6.45945945946	3.94416498994	6.88262910798	4.61531690141
MCTs18	5.76470588235	6.04	5.66292134831	4.91755102041	6.8115942029	4.73417721519	5.9512195122	4.62511627907	5.53488372093	4.19047619048	8.1720754717	4.44281690141	0.0	5.6862745098	5.34612244898	5.26666666667	5.76242424242	5.10416666667	4.90909090909	4.4	3.29573770492	5.64556962025	4.78068965517	4.12695652174	4.77669902913	5.96	5.73647058824	6.89189189189	5.28571428571	6.30769230769	2.8225
MCTs19	5.29411764706	7.09756097561	4.29521921128	5.76390556222	3.67774936061	4.13502109705	3.86178861789	3.62243502052	2.72138622891	3.89075630252	7.18386977432	3.29466998067	5.6862745098	0.0	5.02921168467	3.1045751634	2.50980392157	4.80024509804	3.96078431373	6.07843137255	5.58727097396	4.94167287168	5.88235294118	5.76555839727	3.75632971635	4.46196078431	6.19607843137	6.37890832008	4.4068627451	6.70889894419	5.6862745098
MCTs20	3.85354141657	3.84221005475	1.70098601238	3.85714285714	3.64093463472	3.9374838543	3.05724240916	3.96772662553	4.24157570005	3.55782312925	4.21101270697	5.14285714286	5.34612244898	5.02921168467	0.0	2.85215419501	6.10513296228	2.96981292517	3.26901669759	6.59183673469	4.87755102041	2.86385946784	5.0612244898	4.13753327418	2.84208440658	3.85959183673	2.58463385354	3.31053502482	5.22448979592	4.61904761905	5.14285714286
MCTs21	3.36862745098	5.62330623306	2.00324594257	4.68752834467	2.8154589372	2.48495077356	1.86124661247	2.27080103359	2.434625323	2.44126984127	5.50020964361	2.91956181534	5.26666666667	3.1045751634	2.85215419501	0.0	5.0303030303	2.52222222222	2.28975468975	5.57777777778	4.1970856102	2.45063291139	4.28888888889	4.25410628019	1.8049622438	3.20888888889	3.97385620915	4.11651651652	3.94047619048	4.87863247863	4.33333333333
MCTs22	3.52228163993	7.05764966741	5.69696969697	5.04390847248	4.34255599473	4.22861526659	4.77014042868	4.86257928118	4.13248766737	5.79220779221	7.05546026301	5.16858728126	5.76242424242	2.50980392157	6.10513296228	5.0303030303	0.0	4.80113636364	5.15151515152	7.21212121212	6.15598609041	6.12734944381	7.21212121212	6.2187088274	4.66784348338	5.41696969697	6.92049910873	6.53726453726	5.37554112554	4.57342657343	6.12121212121
MCTs23	2.8737745098	5.93292682927	3.03745318352	3.45833333333	4.23550724638	2.24762658228	2.1412601626	3.89001937984	4.38226744186	3.16071428571	5.77908805031	4.27083333333	5.10416666667	4.80024509804	2.96981292517	2.52222222222	4.80113636364	0.0	3.01163419913	6.02083333333	4.16666666667	2.94330168776	5.05818965517	4.48822463768	2.30825242718	3.32416666667	3.93700980392	4.23423423423	4.22916666667	4.21794871795	4.0625
MCTs24	3.92971734148	6.56002534051	2.84605282358	4.01113172542	4.72463768116	2.36265000822	2.45771301869	3.29447296889	3.81153729991	2.30303030303	5.46826758148	3.09456740443	4.90909090909	3.96078431373	3.26901669759	2.28975468975	5.15151515152	3.01163419913	0.0	5.32467532468	5.1279540132	3.15272069702	4.93506493506	4.4347826087	2.72676837725	2.98233766234	4.1640947288	4.77886977887	3.97077922078	5.52913752914	4.05194805195
MCTs25	7.17647058824	7.63414634146	6.58426966292	6.69387755102	7.13043478261	5.94936708861	6.12195121951	4.46511627907	5.95348837209	4.71428571429	9.32075471698	3.52112676056	4.4	6.07843137255	6.59183673469	5.57777777778	7.21212121212	6.02083333333	5.32467532468	0.0	4.49180327869	5.84810126582	3.86206896552	5.69565217391	6.17475728155	5.96	6.54117647059	7.05405405405	5.57142857143	7.94871794872	4.1875
MCTs26	5.05496624879	4.93522590964	4.52237981212	5.92505854801	4.69422665716	4.53745590371	5.07157137145	3.53488372093	4.54212733511	4.38095238095	8.41509433962	4.07896559686	3.29573770492	5.58727097396	4.87755102041	4.1970856102	6.15598609041	4.16666666667	5.1279540132	4.49180327869	0.0	4.63291139241	2.45675522894	4.26086956522	4.44405538755	5.85508196721	4.76798457088	4.59282233053	5.31323185012	4.80117696511	3.76331967213
MCTs27	3.45495160089	5.67026860142	3.42141942825	4.53784551795	4.57273894698	2.78481012658	2.69218894721	3.67382984987	3.81042095967	2.49909584087	5.22808693575	4.71991442325	5.64556962025	4.94167287168	2.86385946784	2.45063291139	6.12734944381	2.94330168776	3.15272069702	5.84810126582	4.63291139241	0.0	4.87385421213	4.37204182719	3.55634754824	3.34025316456	3.81087118392	3.57577830996	4.07594936709	4.49789029536	3.99367088608
MCTs28	6.23529411765	5.15138772077	4.60674157303	6.69387755102	4.69565217391	5.65866433872	5.0243902439	3.53488372093	5.02325581395	4.76354679803	8.41509433962	3.66585721224	4.78068965517	5.88235294118	5.0612244898	4.28888888889	7.21212121212	5.05818965517	4.93506493506	3.86206896552	2.45675522894	4.87385421213	0.0	4.4347826087	5.33980582524	5.86068965517	4.75294117647	4.43616029823	5.72783251232	5.69230769231	4.8125
MCTs29	5.28388746803	4.83775185578	4.49193942355	5.06033717835	5.95652173913	4.65107319758	4.4591728526	4.19009100101	4.53993933266	5.01863354037	6.02707136998	5.1071647275	4.12695652174	5.76555839727	4.13753327418	4.25410628019	6.2187088274	4.48822463768	4.4347826087	5.69565217391	4.26086956522	4.37204182719	4.4347826087	0.0	4.45124525116	6.2747826087	4.13299232737	5.17978848414	4.85869565217	5.60089186176	5.30434782609
MCTs31	3.49971444889	5.2763438314	1.99498200065	3.38181097682	3.46165752075	2.36352464053	2.43002604783	3.50508015353	3.65229171371	3.47665279704	5.38926543323	3.5881307261	4.77669902913	3.75632971635	2.84208440658	1.8049622438	4.66784348338	2.30825242718	2.72676837725	6.17475728155	4.44405538755	3.55634754824	5.33980582524	4.45124525116	0.0	3.42097087379	3.93398058252	4.86643925479	4.7080443828	4.8000995768	4.52427184466
MCTs32	4.17647058824	7.07317073171	3.75460674157	3.48489795918	4.72463768116	3.21215189873	3.05170731707	4.66790697674	5.02976744186	2.21142857143	5.29132075472	3.82985915493	5.96	4.46196078431	3.85959183673	3.20888888889	5.41696969697	3.32416666667	2.98233766234	5.96	5.85508196721	3.34025316456	5.86068965517	6.2747826087	3.42097087379	0.0	4.82352941176	5.45945945946	4.90428571429	5.99794871795	4.26
MCTs33	4.68235294118	4.59569583931	2.91394580304	4.78463385354	4.62676896846	4.74311243485	4.00344332855	4.93351573187	5.12777017784	4.63193277311	5.70921198668	6.09411764706	5.73647058824	6.19607843137	2.58463385354	3.97385620915	6.92049910873	3.93700980392	4.1640947288	6.54117647059	4.76798457088	3.81087118392	4.75294117647	4.13299232737	3.93398058252	4.82352941176	0.0	3.45786963434	6.18823529412	5.26274509804	5.27058823529
MCTs34	4.28298887122	3.88068556361	3.45247494686	5.9332597904	3.65648256953	4.46869654465	4.07185234015	5.08359522313	4.51854179761	4.9305019305	6.4217236104	6.45945945946	6.89189189189	6.37890832008	3.31053502482	4.11651651652	6.53726453726	4.23423423423	4.77886977887	7.05405405405	4.59282233053	3.57577830996	4.43616029823	5.17978848414	4.86643925479	5.45945945946	3.45786963434	0.0	5.8166023166	3.60498960499	5.7027027027
MCTs35	5.30462184874	7.36585365854	5.18258426966	5.81632653061	5.40942028986	3.49457504521	3.51742160279	3.93936877076	4.13621262458	3.71428571429	7.65363881402	3.94416498994	5.28571428571	4.4068627451	5.22448979592	3.94047619048	5.37554112554	4.22916666667	3.97077922078	5.57142857143	5.31323185012	4.07594936709	5.72783251232	4.85869565217	4.7080443828	4.90428571429	6.18823529412	5.8166023166	0.0	6.01465201465	5.28571428571
MCTs36	3.13423831071	5.0081300813	4.40334197638	5.41077969649	4.05351170569	4.12982797793	4.86616635397	5.52295766249	5.21645796064	5.90842490842	6.26995645864	6.88262910798	6.30769230769	6.70889894419	4.61904761905	4.87863247863	4.57342657343	4.21794871795	5.52913752914	7.94871794872	4.80117696511	4.49789029536	5.69230769231	5.60089186176	4.8000995768	5.99794871795	5.26274509804	3.60498960499	6.01465201465	0.0	5.89743589744
MCTs37	5.05882352941	6.70731707317	5.41573033708	4.33673469388	6.3768115942	3.79746835443	4.80487804878	4.76598837209	5.53488372093	2.68452380952	7.82075471698	4.61531690141	2.8225	5.6862745098	5.14285714286	4.33333333333	6.12121212121	4.0625	4.05194805195	4.1875	3.76331967213	3.99367088608	4.8125	5.30434782609	4.52427184466	4.26	5.27058823529	5.7027027027	5.28571428571	5.89743589744	0.0
