	MCT.f.0444	MCT.f.0445	MCT.f.0446	MCT.f.0447	MCT.f.0450	MCT.f.0451	MCT.f.0453	MCT.f.0454	MCT.f.0455	MCT.f.0456	MCT.f.0457	MCT.f.0458	MCT.f.0459
MCT.f.0444	0.0	5.27042185605	8.13618827297	7.4835305389	6.67175539793	6.52599008539	7.30267097176	7.49013248613	8.70631664351	9.83170371199	10.1176330398	9.28871992587	8.96977157325
MCT.f.0445	5.27042185605	0.0	3.54826223446	5.94442817362	7.7579434599	6.92574540897	5.39797931931	7.43073613616	9.09429555634	7.49690008513	7.27591527777	6.70960266996	7.05349057991
MCT.f.0446	8.13618827297	3.54826223446	0.0	4.62065189927	8.51115125867	8.11529699361	4.8383983425	8.15708251077	9.18704658373	7.5431377651	6.33015574076	5.95996518712	6.65023283357
MCT.f.0447	7.4835305389	5.94442817362	4.62065189927	0.0	7.84630280793	7.77956643146	5.83618264224	6.89876154676	8.08780039038	7.82374459594	8.48377303798	7.61311449136	7.79229205927
MCT.f.0450	6.67175539793	7.7579434599	8.51115125867	7.84630280793	0.0	4.55732327254	7.82993102184	7.25671791315	8.01036410269	9.23717854758	9.33424716324	8.16044387932	8.53695868145
MCT.f.0451	6.52599008539	6.92574540897	8.11529699361	7.77956643146	4.55732327254	0.0	6.55047061067	6.73201066425	8.04177022036	9.6392615334	8.52268786245	8.19052935025	9.46754428928
MCT.f.0453	7.30267097176	5.39797931931	4.8383983425	5.83618264224	7.82993102184	6.55047061067	0.0	4.76656068939	8.11800718712	7.50394268046	7.30370986035	6.95364267867	7.34423769213
MCT.f.0454	7.49013248613	7.43073613616	8.15708251077	6.89876154676	7.25671791315	6.73201066425	4.76656068939	0.0	4.50337252947	8.86036375828	8.75667637707	8.35650406504	8.60497862711
MCT.f.0455	8.70631664351	9.09429555634	9.18704658373	8.08780039038	8.01036410269	8.04177022036	8.11800718712	4.50337252947	0.0	6.02941354393	9.25717637014	8.86303167546	9.18563726093
MCT.f.0456	9.83170371199	7.49690008513	7.5431377651	7.82374459594	9.23717854758	9.6392615334	7.50394268046	8.86036375828	6.02941354393	0.0	4.99701693533	5.9438088453	7.10996563574
MCT.f.0457	10.1176330398	7.27591527777	6.33015574076	8.48377303798	9.33424716324	8.52268786245	7.30370986035	8.75667637707	9.25717637014	4.99701693533	0.0	3.03524304564	6.40333663295
MCT.f.0458	9.28871992587	6.70960266996	5.95996518712	7.61311449136	8.16044387932	8.19052935025	6.95364267867	8.35650406504	8.86303167546	5.9438088453	3.03524304564	0.0	3.88137205599
MCT.f.0459	8.96977157325	7.05349057991	6.65023283357	7.79229205927	8.53695868145	9.46754428928	7.34423769213	8.60497862711	9.18563726093	7.10996563574	6.40333663295	3.88137205599	0.0
