#taxonomy	MCTs01	MCTs03	MCTs04	MCTs05	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs11	MCTs12	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	0.00550136590728238	0.00645103616226158	0.00793400056032761	0.00492910362360532	0.0147449015136934	0.00511244720957979	0.00408466255711281	0.00250492928635881	0.00483820832471912	0.00487470315149512	0.00513220919973863	0.00806711651614163	0.00988768934447205	0.0160378139755028	0.00638228104029105	0.0211652380228453	0.0058505706547564	0.00549309496574578	0.0093730458978528	0.00253478320044725	0.00173287921238996	0.00401365755871138	0.00601476602788049	0.00605997737496303	0.00330465746990315	0.00839959409068151	0.0236938016347475	0.0074126216275659	0.0152461431189	0.00906078230674017	0.0132248981340402	0.0031282971181157	0.010292624618388	0.00133895238838018
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella	6.3988449264543e-05	4.46974247271996e-05	0.0773781711585347	7.72472890312482e-05	0.0107856114700148	0.000193264684889528	9.24938130973276e-05	0.0367049762653064	3.7800774218011e-05	0.00019622626501689	5.19604188040593e-05	0.000213732734980283	0.0307139846344189	0.000119082952459305	8.92056471869703e-05	0.00039890282233492	4.08228715199727e-05	0.0134159386571815	0.000273159025063448	0.000674569126136783	8.40166830719309e-05	0.000201005736891197	0.0428623297437759	0.000112704645141575	6.19925821268983e-05	0.000182732286236726	5.08114143764938e-05	3.14617419337386e-05	0.0281716522683648	0.000118755035742997	0.000184391597843312	0.00047333149791977	0.000606380014511841	0.0010682531207226
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella	0.0111246927050433	2.07419421936678e-05	2.2926661735906e-05	1.07075450142324e-05	0.000100369714796503	0.0264499793257431	0.000309726988812152	0.000197282079817748	0.0233896652101738	0.00742827095207821	9.26653166208891e-05	0.0220351793727943	0.0256536406155922	0.00979049258633061	0.0151528517760449	5.23455541640053e-05	0.000750977544481417	0.00210087596868694	0.000287432199346043	0.0160682068585229	0.0220011312748028	0.00555088277970313	8.97777810005699e-05	0.0118700139759367	0.0128919586407978	0.00029805666243946	0.000430956070082114	5.8512959297327e-05	0.000104643046870667	0.0154513160327165	0.000353879363530115	0.000103284763274401	0.000129887737850248	1.3089554916955e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella	2.91685238812732e-06	3.79782040165749e-06	7.45116506416943e-05	4.39774170227403e-06	5.66793683556725e-05	3.75747062760705e-06	1.30679332265949e-05	1.16156738584282e-05	0.0106310315860362	0.0317166177570513	5.55066788411316e-06	0.00900007099772511	0.0336773404146143	9.06722988268818e-06	0.0255399968716247	7.40633904660926e-05	1.3389901858551e-05	0.000407353755833251	3.19915975299534e-05	1.50753566118072e-05	5.90083727261053e-06	1.04148050202693e-05	1.0358974730835e-06	3.81289346747616e-05	2.59213315694336e-05	3.5328242005767e-05	3.13650706027739e-06	6.46876936955374e-06	0.0206813029733624	0.0154364905632861	3.11940673043196e-06	0.0225485686339222	0.0555266520741648	6.18117871078428e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium	0.000332338868972256	0.0222765537759683	0.000175159695662321	0.00524019604750096	0.00110288604258746	0.00202151919765259	4.65014766764546e-05	0.0173645105394725	0.00320754107999138	0.000305782803037793	2.96035620486035e-05	0.000519910424536814	0.0168309623110299	0.000434320311380764	0.000438367917201345	1.35504448722425e-05	1.37164848307108e-05	0.00442857064827892	6.84128008717464e-05	0.0151222813133736	0.00296193931859941	0.00115333550794462	6.90598315388999e-05	0.00990497204111757	0.0240293866700645	0.0049841246250435	0.0177087188623262	0.0642410545740668	0.00419200045763892	0.00166816787151341	0.000556294200260366	0.000308486279713607	0.000217606443001168	0.000309967932408447
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	0.0349056079221711	0.005485221220117	0.00266935122591153	0.000319887907300194	0.00929895887085252	0.00470173933315352	0.000845512251102543	0.00265169240368117	0.00360008758148611	0.00701143083652607	0.00314121546675104	0.00672444599587622	0.00491411421516658	0.00583234450154113	0.00904535378193642	0.000710006186799008	0.000409045172630126	0.00279513095833924	0.00563248987896594	0.00214728283683389	0.00364334552746039	0.00684877578132909	0.0156144279109453	0.00545566179634943	0.00945457146105117	0.00522127052540405	0.0158782533419483	0.00120848373222118	0.0255262760434743	0.00209190399268045	0.00551511109940371	0.00675112989084989	0.00196183862676278	0.000650659958996969
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter	0.00693244661020734	0.00455037312124746	0.000377372852173012	0.000208605921616564	0.00349995099596278	0.00713641693155473	1.9686756549156e-05	7.90972077026299e-05	0.011207638780454	0.00526265335804859	0.000165440739990373	0.00482784530778993	0.00358483244575072	0.0174921976486859	0.000743050917150193	0.000161862848336924	0.0121382726177487	0.00377743708655534	0.0053782797232087	0.016125535679441	0.0236494318196187	0.00553526057217272	0.00544312327231725	0.00623001560202364	0.0106980146133849	0.00870942683378956	0.00703330343196603	8.64462815749454e-05	0.00483834567714341	0.00768836742233194	0.000111952041547725	0.00238683563871537	0.00208318580102836	5.29036177893596e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Fusicatenibacter	0.00278176566190217	0.00659593761758636	0.0111448795364412	0.00242678859501139	0.00440445924930538	0.00214208499431233	0.00272237294659492	0.000558105472531144	0.00231602435881891	0.010271863423518	0.0107194189807555	0.000337978753930759	0.00795234670205545	0.000724169426630696	0.00533701819375121	0.00101201404717077	0.0210492523046144	0.00172140740291426	0.00391429500239568	0.00615456741901189	0.00191243326082797	0.00276429754847988	0.00362201551463645	0.0050691857930468	0.000108057599072578	0.00805483917731488	0.0148958993306694	0.00109616237316802	0.0104800011440973	0.00392587507333313	0.0119157871095023	0.00371414744754964	0.00784148286958666	3.45418810308534e-05
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia	0.000261787501834427	1.48991415757332e-05	0.000199691223719741	1.52964928774749e-06	0.000210185990985619	0.00127917369626797	3.22455495201693e-06	0.000851816082951399	0.00930364286061139	4.1271298569518e-06	5.39648266511001e-06	0.000420069873594467	0.0019626506177989	0.000277154993414169	0.00666892522515777	1.03948618198025e-05	2.28608080511847e-06	0.0111609754526959	0.000219511576897834	0.0174971808021491	0.00874110694649374	4.43670693863472e-05	2.24444452501425e-06	0.000618333569302843	0.0191572694032097	0.00287864261584922	0.0280071261440409	4.11648959880692e-06	5.23215234353336e-06	0.0043452240657912	0.0388626088499649	0.00996150761554128	1.20991317449546e-05	0.0012496888958215
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA;NA	0.00706042350873643	0.0250603561303833	1.10047976332349e-05	1.24284004629484e-05	0.0242020902878721	0.00332029708849938	0.00217063462296297	0.00558750787745501	0.000851680520650418	0.00248321899620323	0.0199341444092594	1.95983303701644e-05	0.00082804828578589	0.0074064156091758	0.00152761581969488	0.00799030753384316	5.8295060530521e-05	5.54829039349453e-05	8.12094398837278e-06	0.00112237091619737	0.00525315013387876	0.00158221717867931	0.00710055922925084	0.00413628851267717	0.00462008697075199	0.00703762945059711	0.0207492488065591	4.11648959880692e-06	0.00105759239370621	0.000184410686077341	5.54561196521238e-06	0.000428871169357942	7.57975018139801e-05	8.07189219878889e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;NA	5.19564331635178e-05	3.35961035531239e-05	6.87799852077178e-06	4.58894786324247e-06	1.65314824370711e-05	0.00017562090976859	3.90340862612575e-06	3.48470215752845e-05	9.59558114764895e-05	6.71596585813066e-05	0.000153105922470121	0.000100210330760652	0.000136980328127347	0.000434622552376853	0.0809339855971181	3.52682811743298e-05	8.16457430399453e-06	0.00224202677610693	9.59747925898601e-06	0.000161370014436246	0.0681636622506861	0.000569898130709136	3.67743602944642e-05	5.20067454571197e-05	6.15241243274507e-05	0.000285468438276485	6.77485525019917e-05	1.14673638823907e-05	3.9415547654618e-05	0.000293483782600527	0.000388886039060518	4.44603285618281e-06	0.00178942599939718	1.90889342538926e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila	0.0078076846299198	0.00608907466398054	0.00505280697997631	0.00538321825590535	0.00829290008253933	0.00177417960938316	0.0024228287628944	0.00605711297773146	0.00151552027095595	0.00325461708582986	0.0100625899478021	0.00302147089537006	0.000172656876610675	0.00101794767482979	0.00183847649604172	5.19743090990124e-06	0.00109568587159607	0.00100530422311142	0.00315314107039456	0.00306029739219687	0.000559455571893694	0.00349250071549711	0.0043222822064409	0.00410194443548851	0.00845097870203461	0.00741487010373915	0.0187155376286752	0.000647170971926717	0.0104070998214441	0.00176982823332142	2.42620523478041e-06	0.00528359704578217	0.00254829065957705	0.00356217693115021
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	0.00764488780600744	0.00362399708327393	0.0112574494455645	0.00411227090394816	0.00523339501150709	0.00207249010355752	0.00422874924944241	0.00315780390751269	0.00409149764632025	0.0030323148639895	0.000619362024735626	0.00547754844855179	0.00700713839285518	0.00419087365177848	0.00743569841967625	0.00226849296963939	0.0064563820681128	0.0018073627825855	0.0051853457811819	0.00152367266262435	0.00267532722250118	0.0014195379242627	0.00443070614195697	0.00610441440544795	0.00456152974582104	0.00406599640464075	0.00384598495731214	0.00685013272738606	0.00311696755612094	0.00135244588476737	0.00507908735863888	0.00688998291697376	0.00219439105603713	0.000234157593514416
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;NA	0.00246528717779036	0.00598390425285771	0.00152233033926416	0.0048407663772379	0.0123690913234514	0.00398210202382269	0.000864859580814645	0.00296310308855237	0.00352623068416784	0.00146907063226316	0.00356784596773273	0.00577263274355917	0.00275017739172718	0.00330168064128286	0.00557967732266424	0.00194253980257559	0.00349949983817814	0.00253898967644268	0.00163575499062769	0.00276282451032163	0.00249127729804595	0.000643218358051832	0.00152156073838081	0.00217531179515791	0.00474984978119898	0.0108843471117538	0.0126037399710187	0.00293123462932187	0.00483799686698718	0.00187632956473935	0.0021974487412154	0.00241932587881824	0.0016743063194121	6.27207839770758e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter	0.00396090323980264	0.00232543464593797	0.0017119338318201	0.00712070864062554	0.00243248955859761	0.00462560971087244	0.00402068059832805	0.0132420525743836	0.00180949398429756	0.00172514028020585	0.000982776585926035	0.00567168285316191	0.00181333765562793	0.000839927728133015	0.0082022245071388	0.0099354460518737	0.00527300866849183	0.00100731655641476	0.000719810944423951	0.00216915272036933	0.000535571230552175	0.000250788504888085	0.00298770096195166	0.00151001795704607	0.0147628229391917	0.00310035778981645	0.00149485926492821	0.00193239783166851	0.00618266001927525	0.000526606725377543	0.00279706803495399	0.000278048054775125	0.00334772299678412	0.001610560652907
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger	0.00692551908578554	0.000362253638311945	0.0055333498099609	0.000142066177599548	0.00395574758315631	0.00197920681101998	0.000569558232577305	0.000599036894698938	0.00281586690405553	0.00741945390192926	0.000250705166099111	0.000411934717591757	0.00295146359736769	0.00626424688495317	0.000634323812545576	0.00010209239287306	0.0113872950732673	0.00404105274929288	0.00157940056113262	0.00117163123639369	0.000798298985308882	0.000576563605922108	0.00229917444150883	0.00497708759421842	0.000155371836816786	0.000482007163917764	0.00900365716723228	0.00910949744718838	0.00888977564181941	0.0011485200399501	0.0193184858815651	0.00299423212737542	0.00126257998326761	2.09069279923586e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea	0.00062293028813944	0.000329241814820614	0.00103490951075879	0.000667500707940811	0.0414574154916522	0.000893787904506008	0.000970081900301513	0.000145656862669179	0.00106510950738903	0.00160263956217906	0.00238601626407364	0.000216321193708418	0.00273123798944591	0.00203075725272606	0.00194720360064633	0.00644481432827753	0.00138471180195747	0.00069339256109372	0.00143396183697722	0.000370089388371549	0.00147717626391017	0.00151410435384675	0.00112498465576868	0.000998641656702212	0.000409275964117382	0.00315314711695151	0.00491992497475112	0.00132874403550061	0.00303639241003052	0.000894217855129749	0.00197527766185908	0.00337009290498657	0.00242445248759928	0.000644660579660032
k__Bacteria;p__Firmicutes;NA;NA;NA;NA	0.00248971581654092	0.00271427302706152	0.0023637388249719	0.00160689657677874	0.00590882415107886	0.00280094930044882	0.000944964314359486	0.0019560426026042	0.00237563327200885	0.00209545638646144	0.00133154355131114	0.00241762045207801	0.00396670364988709	0.0027361877375992	0.00401894915747614	0.00135523010975675	0.00247027360141659	0.00298457776503939	0.00238066703465207	0.00243244063866005	0.00164942451382018	0.000983782482214637	0.00149669919902681	0.00156062290343427	0.00235259506882582	0.00665023700377525	0.00687459617471599	0.00346461406733871	0.00533086561774802	0.0012293037203154	0.00284593874039743	0.00226303072379705	0.00153641180320122	0.000190343944417387
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium	0.00154994243774115	0.00268067692350839	0.00425816888420981	0.0010522075038093	0.00289891352735783	0.00188330962587192	0.00101183140125921	0.00167911018775723	0.00103719508950496	0.000767833750204715	0.00176835027674705	0.00111044879436988	0.00470313808277752	0.00150243999156143	0.00715967983821407	0.000256530339910125	0.00615968143790564	0.00471575935828416	0.000847531245331995	0.00201266627215945	0.00119618401283348	0.00140329082843108	0.00142142398264941	0.00121662141192006	0.00111852107248104	0.00382194728457792	0.00479258278810386	0.00222055210358499	0.00193066421476381	0.00146076257978901	0.00553867995025586	0.00232937921411239	0.000849786076675045	0.000527399983528977
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus	0.00092901748561855	0.00130849519838645	0.000957188127474073	0.000806507586964864	0.00188813145834834	0.00614330110784937	0.000197037278910087	0.000137544328545832	0.00226542947640403	0.00062957489999683	0.00132275499382797	0.00104425820689329	0.00336020232567051	0.00246719325107945	0.00354351518188686	0.00459861262006761	0.00059797342202456	0.00266116705557403	0.000463878164184324	0.000330171542695215	0.000357422143369552	0.000513241591398871	4.4198292184896e-05	0.000510114681181829	4.84073059429181e-05	0.00177250317649624	0.00711046150564885	0.00104823467283905	0.0017255638428973	0.00190507282179816	0.00551753730463849	0.00286769119223791	0.000833594591545767	1.49075486554209e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	0.00021511786362439	0.000680978412020277	0.00118186941248595	0.0010837565203691	0.00240414987441977	0.0060913499922155	6.43213856218113e-05	0.000396592293166333	0.0019417966940606	0.00137001951569632	0.00156883460335698	0.00717372847511678	5.54968531962884e-05	1.66232547849283e-05	0.00107022065918772	7.98176889734833e-05	0.00461690347742283	0.000134538855137588	0.000278819076934132	0.00035182909726429	0.00192957378814364	0.0018217576941455	1.76102570424195e-05	1.51394299443906e-05	0.00119050742099615	0.00352592098087443	0.00878661087866109	0.00206147918408824	1.46500265618934e-05	3.17688630650054e-06	0.000873433884520949	0.000129960960411497	0.000307282360640243	0.00780410172111285
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium	0.00173406874474169	0.00171047988090035	0.00196710757694073	0.0013005843069073	0.00268282343550183	0.00112037972017953	0.000847888238961924	0.0009891760357217	0.000807191917147682	0.000754514376575461	0.000977688473698931	0.00296119678498635	0.00133720989130104	0.000921532797077209	0.00117202876622659	0.00373955153967394	0.00193059523992255	0.000844030082658028	0.000727193620777017	0.00141326160011534	0.000456612407999625	0.000350978929183075	0.000900540203267255	0.00109200147469262	0.00400390881187859	0.00225613462740278	0.00208138608520008	0.00221349526427275	0.00179497706398818	0.000868651484377435	0.00172295231744192	0.00070589321655087	0.000618835003072824	0.00202033644155723
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	0.00159770589559674	2.62926027807057e-06	0.00249946466244847	2.67688625355811e-06	0.000812404279764639	0.000968120475617365	0.000780172584969569	0.000439183097313903	0.000585621225192878	0.000665405891027638	1.079296533022e-06	3.1431284555924e-05	0.00182831299696661	2.23658337106308e-05	0.00626960022279172	2.26459489645697e-05	0.00317438648939308	0.00149660102531257	0.000258147583145547	0.000520630625523258	0.000124198574975898	0.00124956830633191	0.00328500353672662	0.000615670151071886	0.000567770852930485	0.00346460414704833	0.00927026026735586	0.000398123351198898	0.00266804888504578	0.000835521098609643	1.97562426260691e-05	0.00183347554938431	0.00227196784193125	0.000512674234247402
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor	0.000312650115352397	0.00104702987073388	0.00109910416361933	0.00580616628396754	0.000488859552067675	0.00032706331288997	0.00218217513542282	0.000374835951653722	0.000195400925188488	0.000667469455956114	0.00148249088071522	0.00185777380716426	0.000373062179819494	0.000233934530973355	0.000466785228632097	0.00949255068933712	0.00394104001653816	0.000177085330693919	0.000314748101852387	0.000457568922513304	0.000166066420386325	0.00019413196557782	0.000370333346627351	0.000345543470490027	0.00357495762018441	0.000745141656098649	0.000602836656985315	0.000685689553172696	0.00201612270304152	7.92708773622041e-05	0.0010637176950773	5.47204043837884e-05	0.000474179207357411	0.00156383821382842
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;NA	0.000379373113730809	0.000405490362884661	0.000409928711837998	0.000245126298361535	0.0150188517940791	0.000596784356636894	0.000304296159419281	0.000390323516798293	0.0012843539978535	6.41581095944326e-05	0.000192423153315923	0.000616053177296111	0.000973837638230108	0.000640750911709965	0.00011317503161117	0.000311474609529081	0.00126338622780011	0.000505095659138336	0.000977958527569498	0.000160308369604429	0.000134595288265735	0.00109272134272665	0.000691116264125541	0.000993174640333404	0.0004025614023253	0.000285874510023678	0.000981726709866824	0.00342668355603542	0.00222157188506426	0.00067531526058183	4.19386904869186e-05	0.00525452683095328	0.00068787122538227	6.63567714540078e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas	0.000439350890961677	0.00151971244072479	0.00107892870129173	0.000141301352955674	0.00281861775552063	0.000951456910225368	0.000328225751431618	0.000868225526973623	0.0010130607490427	0.00112070335297409	0.00153599315170931	0.00227081786421093	0.00168032138844318	0.000584231845441208	0.00100572571759271	0.000106547333652975	0.000625079808713822	0.000700579465748506	0.000350184948347105	0.000908980305002067	0.00108575405816034	0.000293697501571594	0.000454068392368267	0.00120793025769272	0.00593520416640121	0.00218019921067774	0.0024615307409057	0.000832707038844372	0.00243888061239902	0.000246133048603637	0.000538617562121252	0.000380990815522127	0.000187536542046796	1.36349530384947e-05
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister	5.46909822773872e-07	4.38210046345094e-06	6.19019866869461e-06	9.56030804842181e-07	0	2.97330284445428e-05	3.39426837054413e-07	1.84375775530606e-07	0.000187549995158593	0.000933669331729506	1.23348175202515e-06	1.84889909152494e-06	8.80902431687118e-07	5.1380969335233e-06	0.00152217946446465	0.00199488535673959	0.00073187244061007	0	0.000534751857173759	0.00027623998523889	1.06777055409143e-05	1.16645816227016e-05	0.00196337101065093	7.00899534462529e-07	4.68457799447595e-07	3.2485739775418e-06	0.000450402413855834	0.00171628212773114	3.48810156235557e-07	7.56401501547749e-07	0.000987118929807803	0.0251238476652342	1.4234272641123e-06	9.45356744002302e-06
