#taxonomy	MCTs01	MCTs03	MCTs04	MCTs05	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs11	MCTs12	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	2.59179392806819	2.86858245694066	2.99190900473197	3.2329653874961	2.55068135513743	2.33458501055995	3.22191097263497	1.92655615406356	2.45838658532416	2.60304141874066	3.03112970941016	2.89763505931559	2.60175234888082	3.63955916335605	2.34563700562325	4.75020608719521	2.9751583871225	2.67189588098899	3.6610378702195	1.96856845535617	1.56764362669358	2.51157414888728	3.25758978538631	2.85066362124709	2.05897031972303	2.39335023320285	3.06714046710895	3.14861222422428	2.88681744160027	3.50704423779952	3.69662846664815	2.07705288328234	3.7280782653958	2.84934112344202
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella	-1.86225517226839	-2.10349769766598	5.26945632645948	-0.922935220524087	2.23799696676723	-0.940787790323664	-0.565941669042031	4.61120798785239	-2.39358358063576	-0.609504664077017	-1.56167952738416	-0.733189996537456	3.735179942511	-1.26332509320574	-1.92469948979022	0.778808522424801	-1.98989359535179	3.56484749042289	0.125498613651524	0.644779220897092	-1.45888057490722	-0.48255061569964	5.22136568045664	-1.13402708723562	-1.91710305245023	-1.4345662629283	-3.07770726961381	-2.31355496149578	3.50080711441242	-0.827603656559656	-0.576166342275304	0.188604783803588	0.89640228032198	2.62347833183906
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella	3.29596472553634	-2.8712557420171	-2.85470316569654	-2.89899840775009	-2.4391107704874	3.97816219166749	0.642607802311317	-0.614825048231734	4.03413638109191	3.02427532809518	-0.983167523201309	3.90247918853119	3.55514736196315	3.146021626552	3.21030019262269	-1.2520423032796	0.922239654325892	1.71075842397704	0.176431482733316	3.81530293483389	4.1089531905706	2.83582818839918	-0.947045427075625	3.52297294071491	3.42024124757797	-0.945304817078149	-0.939822132063901	-1.69307897123319	-2.09470939327924	4.04078295397727	0.0757279865477174	-1.33370133499916	-0.64443407348479	-1.77848708643865
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella	-4.95045267349448	-4.56898626159688	-1.67604816935489	-3.78885588255609	-3.01056101606982	-4.8811024383729	-2.52292204185159	-3.44710424929615	3.24561934640027	4.47582297113939	-3.79824351928041	3.00707141585334	3.82728708603121	-3.83847862084152	3.73235717045407	-0.904987957327846	-3.10463526594978	0.0703307461698212	-2.01908223019927	-3.15623353633111	-4.11480171057449	-3.44265571161048	-5.40911476942304	-2.21782429011859	-2.78905154478088	-3.07790572703808	-5.86271851185215	-3.89534134259937	3.19172093487437	4.03982299778726	-4.65558525428073	4.05223566722029	5.41351380615564	-2.52879268083855
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium	-0.214802621055593	4.10787641889957	-0.821305562518107	3.29416714802091	-0.0422855887488726	1.40675612178888	-1.25359935731721	3.86272414810986	2.04734673887804	-0.165898014901077	-2.12426708570874	0.155740207160777	3.13368205096942	0.030636883575354	-0.332585285253581	-2.60348993306932	-3.08053771437072	2.45648091750991	-1.25899556696422	3.75462958436049	2.10370354595728	1.26452939978434	-1.20940969154312	3.34199441211989	4.04291501767222	1.87142463725638	2.77598409696128	5.30807053725742	1.59566893695843	1.81481471541661	0.528069203947168	-0.239513832311403	-0.128416471940054	1.38616718426291
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	4.43944502163299	2.70639911847244	1.90258706835239	0.498023602501587	2.08968643671612	2.25083932613931	1.64685923211685	1.98349372797475	2.16280028732935	2.9665240019911	2.54020331604538	2.71558849221126	1.90257338272553	2.62802891989268	2.69436267395764	1.35536437204293	0.314689500304933	1.9962829982888	3.15175135407509	1.80266359052975	2.31076167743703	3.04594113213149	4.21156768774081	2.74561148582454	3.11013586878649	1.91790761900897	2.66687744628113	1.3347945115326	3.40219923548017	2.04116342669945	2.82201898891686	2.84627396061345	2.0705327915224	2.12768550531132
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter	2.82301031698574	2.51955092799362	-0.0537699704476124	0.0704998873478336	1.11253295943826	2.66811763507696	-2.11313727259891	-1.52878205675967	3.29843769376331	2.67961754840167	-0.403548715105818	2.38423921199406	1.58717360145939	3.72636478888486	0.195120734865424	-0.123159950308729	3.70498266983342	2.29744979851774	3.10556832664256	3.8188644270368	4.18119840706129	2.83300985611263	3.15772536188261	2.87833639181118	3.23369566585952	2.42957283422313	1.85258348799843	-1.302804028619	1.73906374082785	3.34279723634253	-1.07515750839429	1.80653256664313	2.13054904018455	-0.381829938283216
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Fusicatenibacter	1.90988337615748	2.89079564076307	3.33173177004206	2.52437705421785	1.34240148566015	1.46468646612162	2.81617575991157	0.425088333334033	1.7216941912528	3.34839065900797	3.76765045432117	-0.274933293755683	2.38392893384391	0.541879956731669	2.1667785486696	1.70978841859871	4.25548422234134	1.51154625201866	2.78783499486222	2.85565482041004	1.66623570676294	2.13865776539862	2.75040297772088	2.67213776629651	-1.36145337751975	2.35143990191636	2.60301294993949	1.2372433798478	2.51195966883259	2.67067804915496	3.59239136021856	2.2487132411139	3.4560786411245	-0.808129133294223
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia	-0.453424646126087	-3.20210998633409	-0.690231374832125	-4.8449085568054	-1.69997847668563	0.949121134682798	-3.92228848453883	0.847911008388099	3.11224814287737	-4.47119085534357	-3.8264143962471	-0.0574952659287367	0.984757781739472	-0.418568530247206	2.38957015362421	-2.86859768348256	-4.87229718359877	3.38082739756419	-0.0931505480748465	3.9005001154082	3.18589615151692	-1.9933865513292	-4.63592488118956	0.568230343690352	3.81631973865548	1.32248572016235	3.23438597051138	-4.34732646634242	-5.09044166683323	2.77216610018937	4.77455976774415	3.23529250566423	-3.01797090245112	2.78034825195507
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA;NA	2.84130255666326	4.2256288541988	-3.58867234077674	-2.7499628285896	3.0462229971588	1.90296107841157	2.58969143086761	2.7288290186977	0.721298315736388	1.92853790901189	4.38802756059217	-3.12247195165771	0.121778055956347	2.86695645483998	0.915819674568956	3.77607521610642	-1.63361873143439	-1.92327630461597	-3.39010911918838	1.15390368179181	2.6766872391133	1.58069835489355	3.42354588045291	2.46875644590054	2.39405102151372	2.21643823875671	2.93443703150065	-4.34732646634242	0.21848587882682	-0.387501244860793	-4.08022110937717	0.0899653688188398	-1.18303926135786	0.0406713569775159
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;NA	-2.07055221546561	-2.38900349069517	-4.05867597002247	-3.74629626813729	-4.24270469736246	-1.03652071374029	-3.73123324777613	-2.34849196062804	-1.46202537663082	-1.68170032230118	-0.481031793691344	-1.49064504433013	-1.67745608768841	0.031332535777321	4.88574527209615	-1.64692530205722	-3.59933150778589	1.77578430580964	-3.22305503452521	-0.785594980092047	5.23977092823375	0.559573561703815	-1.83958207294167	-1.90742429380715	-1.92468842383949	-0.988456953882	-2.79002519716203	-3.32282214982804	-3.0711040492231	0.077155877715309	0.170058254465693	-4.47917899491249	1.97854558081725	-1.40119285529719
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila	2.9419059775439	2.81083782038325	2.54069553850206	3.32109462090267	1.97518372918131	1.27624493918588	2.69960762090478	2.8095289291724	1.29760090715339	2.19905683812444	3.7044180813205	1.91558271417487	-1.44598716007719	0.882398372858546	1.10104867970403	-3.56174486404251	1.2999997167517	0.973694243542517	2.57159887885472	2.15697244271068	0.437068155766285	2.37248923089918	2.92715588611295	2.46041866852352	2.9979197491473	2.26865430845629	2.83128105566993	0.710283285568779	2.50497912913961	1.87397127270554	-4.90689968256163	2.60117120293802	2.33207348793966	3.82782547044988
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	2.92083468368426	2.29191927706748	3.34178169446597	3.05178364403574	1.5148442014494	1.43165764789179	3.25657811671649	2.15817246894468	2.29075318969691	2.12830851749648	0.916528176622765	2.51049658737222	2.25739126593759	2.29751907699876	2.4984039545812	2.51696168822029	3.07368829234604	1.5602727948622	3.06903628586195	1.45958399036621	2.00193101598778	1.47220262709201	2.9519313061687	2.85796973715575	2.38129552960258	1.66782568201514	1.24895672347644	3.06969607994162	1.29935147281359	1.60500349382549	2.73965878310296	2.8666326841286	2.18255526793876	1.10569270120959
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;NA	1.7891058227391	2.79341493374224	1.34099389078585	3.21488128734084	2.37498471781262	2.084716641564	1.66948373354672	2.09453270886138	2.14207161956545	1.40361218604905	2.66755554301115	2.56296720774683	1.32212728176768	2.05904148008992	2.21124238958055	2.36184226066239	2.46123923772064	1.90017027499602	1.91530422338673	2.05471387422082	1.93065486700709	0.68060019410604	1.88310894444856	1.82612956303931	2.42175048429489	2.6524925634004	2.43592058058368	2.22085176106502	1.73899164537344	1.93240628347326	1.90182421581432	1.8200530173914	1.9120496249522	-0.211608788423349
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter	2.26326961000098	1.84824865978001	1.45837523935107	3.60081548539164	0.748699234805911	2.23451500665239	3.20612304446042	3.59169321569359	1.47488935347787	1.56429057718119	1.37822003724076	2.54532482311497	0.905631021902257	0.690170427238833	2.59651684117739	3.99395473924017	2.87122028730087	0.975693958535423	1.0944330790111	1.81279698433995	0.393437935916236	-0.26127409116986	2.55787651741835	1.4610790975169	3.55574954868718	1.39668437196007	0.303959052812492	1.80418968319948	1.98423948346489	0.661787513469374	2.14309892964705	-0.343397242826216	2.60493109540031	3.03403596495732
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger	2.82201052738446	-0.0110689604593359	2.63154499640997	-0.313654053767478	1.2349535978414	1.38560297894858	1.25177760388182	0.495863559981415	1.9171122869666	3.02308766449391	0.0121158323712391	-0.0770514447226041	1.39276304810552	2.69946822724049	0.0369157327480351	-0.584031095991192	3.64111744947738	2.36490927781091	1.88024514101495	1.19685734140481	0.792587233556277	0.571201599698934	2.29592245485105	2.65380245420161	-0.998296595978831	-0.464629451082997	2.09955783428513	3.35474559638183	2.34739269283678	1.4415629659477	4.07558964665733	2.03325189234593	1.62980791636219	-1.31022107709146
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea	0.413476856381035	-0.106621105018642	0.955065605692853	1.2335934086198	3.58445075986516	0.590620039761775	1.78429707534448	-0.918206030226618	0.944919731687469	1.49063420444973	2.26521863981628	-0.721152017977977	1.31521684848223	1.57301861041648	1.15850573472882	3.56112179455658	1.53411121557192	0.602245064326217	1.78364088648822	0.0444496321475969	1.40799165252154	1.53669529244601	1.58114173107084	1.04759828799497	-0.0297281298140171	1.41356788989012	1.49522026892642	1.4296622134536	1.27316098426685	1.1912829264823	1.79523616821805	2.15150439072988	2.28225640370639	2.11842228117944
k__Bacteria;p__Firmicutes;NA;NA;NA;NA	1.79896609394417	2.00286584958289	1.78099622532638	2.11211296347965	1.63623084460909	1.73286521059497	1.75806373830898	1.67921900077159	1.7471061567627	1.75875358336136	1.68193233389818	1.69262272207432	1.68839730099387	1.87117547097177	1.88313190718508	2.00181722983838	2.11294809712426	2.06186232286632	2.29058047272807	1.927355475828	1.51828576452423	1.10552075285749	1.86663448421754	1.49404259331412	1.71915649524822	2.1598193447572	1.82975989117714	2.38802929775566	1.83600451059239	1.50953670220561	2.16042016609184	1.75326902163803	1.82610038295355	0.898531005415828
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium	1.32501531318448	1.99041103975079	2.36959084050271	1.68869857857452	0.924120013250906	1.33593748337731	1.82643381053274	1.52655965188013	0.918362154267546	0.754800167790518	1.96564056462801	0.914603202773497	1.85869182919248	1.271700303591	2.46057670697849	0.337337630109906	3.02664424439708	2.51931399299109	1.25777218489277	1.73792069108062	1.19699581753024	1.46069128392203	1.81503150864733	1.24503523722966	0.975644833477028	1.60592690415459	1.46899645787432	1.94318391186765	0.820354977207295	1.6820473884353	2.82628338770332	1.78216587886729	1.23388004744521	1.9176575786667
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus	0.813169801517743	1.27321946714888	0.876996285600328	1.42276626255348	0.495371685856239	2.51826905239639	0.190309517992616	-0.975513375483925	1.69960646923951	0.556271758885212	1.67531017783645	0.853145733403299	1.52246305422258	1.76769102494768	1.75723066603051	3.22360062089644	0.694410212020424	1.94716880754635	0.655066419227255	-0.0696825887590896	-0.0109784043978439	0.454862607614784	-1.65569679417154	0.375837841197572	-2.16446703565823	0.837559622581038	1.86349413865538	1.19253553689071	0.708044743292267	1.94760900866378	2.82245881173819	1.99007132188328	1.2146425870453	-1.64843395819046
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	-0.649771678274546	0.620117019977339	1.08784904476643	1.71824150232533	0.736980350692698	2.50977654575336	-0.929191258622849	0.0834491535800447	1.54545578941225	1.33380719291822	1.84592655257428	2.78026447984159	-2.58096709291617	-3.2323428172712	0.559976293091521	-0.830164165530101	2.73834342021295	-1.03749819760321	0.14600758037315	-0.00614939594586109	1.67515846032276	1.72167301493424	-2.57590142536683	-3.14149512929037	1.03801711219661	1.52530852436798	2.0751560593528	1.86885182724928	-4.06082224965207	-4.44876493661864	0.979204348888521	-1.10395709965359	0.216662470519452	4.61210307212014
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium	1.43726804263636	1.5411156569734	1.59731584079738	1.9006218670819	0.846653752863327	0.816574478720815	1.64966540754019	0.997412679377113	0.66764829053535	0.737301261630712	1.37302930596351	1.89543245578522	0.601047138647873	0.782892944484584	0.650847677754476	3.01681166228492	1.86644755264908	0.798836896213547	1.10463724918534	1.38436056912862	0.233938946465926	0.0748421257478357	1.35861186495539	1.13696978245021	2.2509085786967	1.07881985818157	0.634961046464139	1.94000088530753	0.747483124906248	1.16227548633894	1.65856647447772	0.588272774227427	0.916734087287002	3.26071766773094
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	1.3553663049811	-4.9367110417222	1.8368281859396	-4.28529276886998	-0.347973189044372	0.67050807383146	1.56643173210095	0.18545677422756	0.346760042187162	0.611624146071737	-5.4358523086812	-2.65011260871952	0.913855548185391	-2.9356109092995	2.32782403463068	-2.08992832948445	2.3637335648004	1.37160059203365	0.0689759277414413	0.385745883683678	-1.06801426622021	1.34466935061447	2.6527400633893	0.563913626774779	0.297600122159946	1.50776523389858	2.12873844306234	0.224434657514537	1.14383833138642	1.12338909555912	-2.8097585637824	1.54277745145351	2.21729702979745	1.88933895847745
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor	-0.275873036134216	1.0502991550364	1.0152470633097	3.3967287419569	-0.855896053152401	-0.414694694426885	2.59499400099636	0.0270288379406611	-0.750859690568196	0.614720559523895	1.78931720028636	1.4292178429382	-0.675548305215593	-0.588104128913944	-0.269774580621596	3.94835332027125	2.58006383488056	-0.762719529987339	0.267217120923987	0.256632589165424	-0.777508130891813	-0.517345902353035	0.47002059271102	-0.0136792699377968	2.137590813341	-0.0290140852039944	-0.604182015315958	0.7680977515127	0.863667093730981	-1.23179569002102	1.17629722300279	-1.9689545371402	0.650480728972718	3.00459680788897
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;NA	-0.082437569340622	0.101683522008331	0.0289796040488318	0.231826538995378	2.56909019047377	0.186707372493232	0.624918009899858	0.0675162954471796	1.13209798050518	-1.72742257163928	-0.252464908807144	0.325416957516955	0.283951180989799	0.419495365162387	-1.68670826400892	0.531408512809442	1.44241478133542	0.285396594666238	1.40091174245691	-0.792195664123399	-0.987623550886996	1.21054244338819	1.09392512034148	1.04210879571019	-0.0462701496382907	-0.987035489534623	-0.116515321311997	2.37702095174534	0.960705882435924	0.910513129719082	-2.05701928602021	2.59565403709177	1.02249705214105	-0.155255851872217
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas	0.0643406307504442	1.42286282695018	0.99672021760268	-0.319052177537035	0.896030599361115	0.653145935574471	0.700618212307964	0.866991874555869	0.894818306881048	1.13293869007417	1.82477067589671	1.62997900911957	0.82944694385091	0.32715247670466	0.497820830313535	-0.541319977898142	0.738743239358813	0.612556560104347	0.373905917434997	0.943028492772522	1.1001340470345	-0.103333733666412	0.673864886520713	1.23786591882518	2.6445389196337	1.0445831047299	0.802710396399003	0.962354658855927	1.05403004939993	-0.098794267123027	0.495777699310645	-0.028415931886797	-0.277130878525919	-1.7376650919184
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister	-6.42642286720544	-4.42588541795621	-4.1640364856803	-5.67541215034767	-7.45343639489573	-2.81258996722526	-5.49854853399733	-6.30492473816656	-0.791867714295573	0.950349270156669	-5.30232091605668	-5.48332595277573	-7.00275852100308	-4.40646265844746	0.91225460840446	2.38843255062344	0.896470141146841	-6.34481634881505	0.797247299601574	-0.248024934859919	-3.52173798857153	-3.32932702630348	2.13803523411979	-6.2642628324128	-6.44958289533101	-5.46437230401283	-0.895686855238026	1.68558844924611	-7.15072950632011	-6.01013161294012	1.10156244091492	4.16038157975751	-5.15803706594739	-2.10390948687328
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas	-2.10264053001711	2.92119948308685	-3.34899948751132	-2.93536605192096	0.237873611039921	-0.0552264525825398	-0.453268506537918	1.82434751049824	-4.77621138130334	1.85990651288785	-3.91602655493679	1.83905237209933	1.29485286384802	0.103750226643696	0.854446632995716	-1.95947544108702	-3.68271311672494	2.11220158882084	1.19423973898613	-4.05161758338595	-3.37513451437965	2.02607930722869	-0.0299857601385925	-2.76738055106628	-3.9692137004131	0.319452878316908	-5.1695713312922	-5.60008943483779	-0.829641489593494	3.14175043003695	-4.36790318182895	-5.65783399125414	0.352868337975339	-0.986249003234477
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	0.823710597923525	2.11879351940955	2.78051491709078	-2.83000553626314	-2.4391107704874	-1.78414863775153	2.36194386495563	-2.66298529053048	-3.15024416691803	-1.49612521859814	-2.66326358644142	1.17929575700058	0.614786314531177	-1.40779352522015	1.47205590788851	-1.47784897201329	-2.12228278339753	0.809340126769963	0.890337722667586	1.99003188547081	-1.73437413081651	0.0385843777252115	-2.17699371780482	-1.30743328037162	-2.76524089608716	-2.93864365970457	-2.17383905773821	2.89674797632137	-2.96220996098396	1.11757829293681	1.77949616689979	0.0875701580928849	-2.89367318577354	2.70827486849914
k__Bacteria;NA;NA;NA;NA;NA	0.559188667562429	0.0552321193619042	1.89966258665341	0.813266184372667	-0.0169142490068548	0.509556278485659	0.328459856473433	0.67386678804127	0.722663037886106	-0.155522578524245	0.593114442822359	0.314553845259584	0.645813911459144	0.776641895999744	-0.297144145207473	1.20103938508607	1.16710682579833	1.03578123482576	0.79402074690608	0.603327503434113	0.375972554146177	1.63763001550952	0.389977885037483	-0.044577711489031	0.459967775089485	0.163698348907676	-0.0515775188754496	2.13184128711069	1.08722578377668	0.338329902010545	0.754074699602682	2.43684965744468	0.453264555914645	1.43816404340744
