	MCT.f.0002	MCT.f.0003	MCT.f.0004	MCT.f.0005	MCT.f.0006	MCT.f.0007	MCT.f.0008	MCT.f.0009	MCT.f.0010	MCT.f.0011	MCT.f.0012	MCT.f.0013	MCT.f.0014	MCT.f.0016	MCT.f.0017
MCT.f.0002	0.0	2.38648901439	4.3952249664	5.79617120251	7.60130936059	7.52037603121	5.05292768733	4.20963486063	4.66556803229	5.23255305779	5.09190417183	6.40120845259	7.84136904948	5.60721917195	5.4692858314
MCT.f.0003	2.38648901439	0.0	3.94042851636	6.70042163719	8.01615969582	7.3066787312	5.53994437076	5.2979054274	5.15116970658	4.90617627854	4.08437203229	6.49360108918	8.25355509794	5.57208023276	5.51004296679
MCT.f.0004	4.3952249664	3.94042851636	0.0	3.25125352834	6.75347413348	6.41779434464	5.36085298108	4.90687083752	5.62724726196	6.29932648187	5.3706361645	6.2326073674	7.5451950559	6.24390408883	6.45610153197
MCT.f.0005	5.79617120251	6.70042163719	3.25125352834	0.0	4.52178890222	6.60439902206	5.77278259266	5.38097239555	6.18280776228	6.88401520521	6.38588719438	6.85944820406	7.51282610852	6.4566808828	6.60986694816
MCT.f.0006	7.60130936059	8.01615969582	6.75347413348	4.52178890222	0.0	3.55193891779	7.22938974112	6.98108744328	7.54641135197	7.76095186137	7.57185998842	7.41526296309	7.71079899204	7.24477881329	7.15485842482
MCT.f.0007	7.52037603121	7.3066787312	6.41779434464	6.60439902206	3.55193891779	0.0	4.40860614389	7.43623818891	7.11376013857	7.23150790856	6.92451651077	7.03289347649	7.44367104643	7.45635127596	7.19683977025
MCT.f.0008	5.05292768733	5.53994437076	5.36085298108	5.77278259266	7.22938974112	4.40860614389	0.0	4.16176967945	5.88425761346	5.7946855342	5.44330920959	6.07079646018	7.25263450343	6.12049140409	6.23444369645
MCT.f.0009	4.20963486063	5.2979054274	4.90687083752	5.38097239555	6.98108744328	7.43623818891	4.16176967945	0.0	3.13233460901	5.53654256467	5.25462403153	5.87519876727	7.12635727991	6.04525280773	6.2084554108
MCT.f.0010	4.66556803229	5.15116970658	5.62724726196	6.18280776228	7.54641135197	7.11376013857	5.88425761346	3.13233460901	0.0	3.36681214078	4.11094141106	5.91468844084	7.76860624815	5.59641030696	5.27159693182
MCT.f.0011	5.23255305779	4.90617627854	6.29932648187	6.88401520521	7.76095186137	7.23150790856	5.7946855342	5.53654256467	3.36681214078	0.0	1.79357384645	7.28920509068	9.03912753574	4.95496989492	4.90145951584
MCT.f.0012	5.09190417183	4.08437203229	5.3706361645	6.38588719438	7.57185998842	6.92451651077	5.44330920959	5.25462403153	4.11094141106	1.79357384645	0.0	5.81204341018	8.23156649248	4.96999449143	4.67675834427
MCT.f.0013	6.40120845259	6.49360108918	6.2326073674	6.85944820406	7.41526296309	7.03289347649	6.07079646018	5.87519876727	5.91468844084	7.28920509068	5.81204341018	0.0	3.10634690862	7.39102899748	7.01280786286
MCT.f.0014	7.84136904948	8.25355509794	7.5451950559	7.51282610852	7.71079899204	7.44367104643	7.25263450343	7.12635727991	7.76860624815	9.03912753574	8.23156649248	3.10634690862	0.0	8.7122806951	8.620690412
MCT.f.0016	5.60721917195	5.57208023276	6.24390408883	6.4566808828	7.24477881329	7.45635127596	6.12049140409	6.04525280773	5.59641030696	4.95496989492	4.96999449143	7.39102899748	8.7122806951	0.0	2.26405159225
MCT.f.0017	5.4692858314	5.51004296679	6.45610153197	6.60986694816	7.15485842482	7.19683977025	6.23444369645	6.2084554108	5.27159693182	4.90145951584	4.67675834427	7.01280786286	8.620690412	2.26405159225	0.0
