	MCT.f.0310	MCT.f.0311	MCT.f.0312	MCT.f.0313	MCT.f.0314	MCT.f.0315	MCT.f.0316	MCT.f.0318	MCT.f.0319	MCT.f.0320	MCT.f.0321	MCT.f.0322	MCT.f.0323
MCT.f.0310	0.0	3.19476863301	5.09667095968	7.50514005894	7.94517030504	6.6261980342	6.18697708486	7.57819189513	7.08452041785	6.97037414746	6.3455215545	5.93972403776	6.87258800079
MCT.f.0311	3.19476863301	0.0	3.28313592781	5.96333573667	7.96151400519	6.24443519558	6.23488859174	8.16492376541	7.51522317159	6.98586034841	6.51934895628	6.28611678955	7.16063007668
MCT.f.0312	5.09667095968	3.28313592781	0.0	3.10505340348	5.16903944779	4.83496348592	5.59487423127	6.72335753674	5.89084583605	5.33800764494	4.72849583205	4.7187820685	6.03344822839
MCT.f.0313	7.50514005894	5.96333573667	3.10505340348	0.0	3.0175776074	3.97902325591	6.69706196309	7.34896106917	6.44046307105	6.32823708752	5.14882620557	5.68553875584	6.73990935673
MCT.f.0314	7.94517030504	7.96151400519	5.16903944779	3.0175776074	0.0	3.56682069551	6.54814545015	7.37584838676	6.70467992422	6.66907932831	5.7727880268	6.15593807342	7.10484921742
MCT.f.0315	6.6261980342	6.24443519558	4.83496348592	3.97902325591	3.56682069551	0.0	3.19844688694	6.74657769884	6.83116341153	6.69786328697	5.92790113717	5.19067462552	6.15098349111
MCT.f.0316	6.18697708486	6.23488859174	5.59487423127	6.69706196309	6.54814545015	3.19844688694	0.0	5.19262708716	6.53134511742	6.48152118835	6.74193275801	5.80488309152	6.57815195032
MCT.f.0318	7.57819189513	8.16492376541	6.72335753674	7.34896106917	7.37584838676	6.74657769884	5.19262708716	0.0	3.83513785652	5.87514230419	6.91980237266	6.84207403012	7.09647603342
MCT.f.0319	7.08452041785	7.51522317159	5.89084583605	6.44046307105	6.70467992422	6.83116341153	6.53134511742	3.83513785652	0.0	2.51187143171	3.68138648416	6.64199057549	6.75006227515
MCT.f.0320	6.97037414746	6.98586034841	5.33800764494	6.32823708752	6.66907932831	6.69786328697	6.48152118835	5.87514230419	2.51187143171	0.0	2.31363341969	5.1780881496	7.11778726082
MCT.f.0321	6.3455215545	6.51934895628	4.72849583205	5.14882620557	5.7727880268	5.92790113717	6.74193275801	6.91980237266	3.68138648416	2.31363341969	0.0	3.66567611501	5.64195708636
MCT.f.0322	5.93972403776	6.28611678955	4.7187820685	5.68553875584	6.15593807342	5.19067462552	5.80488309152	6.84207403012	6.64199057549	5.1780881496	3.66567611501	0.0	2.76807054183
MCT.f.0323	6.87258800079	7.16063007668	6.03344822839	6.73990935673	7.10484921742	6.15098349111	6.57815195032	7.09647603342	6.75006227515	7.11778726082	5.64195708636	2.76807054183	0.0
