	MCT.f.0310	MCT.f.0311	MCT.f.0312	MCT.f.0313	MCT.f.0314	MCT.f.0315	MCT.f.0316	MCT.f.0318	MCT.f.0319	MCT.f.0320	MCT.f.0321	MCT.f.0322	MCT.f.0323
MCT.f.0310	0.0	0.467065868263	0.505319148936	0.66511627907	0.685	0.696428571429	0.714285714286	0.732673267327	0.728971962617	0.736842105263	0.675	0.691964285714	0.735682819383
MCT.f.0311	0.467065868263	0.0	0.194117647059	0.41116751269	0.692307692308	0.675	0.718487394958	0.712328767123	0.704347826087	0.745283018868	0.652777777778	0.659663865546	0.722448979592
MCT.f.0312	0.505319148936	0.194117647059	0.0	0.248704663212	0.552995391705	0.611336032389	0.65306122449	0.682403433476	0.665289256198	0.718061674009	0.576576576577	0.60162601626	0.669291338583
MCT.f.0313	0.66511627907	0.41116751269	0.248704663212	0.0	0.367346938776	0.462555066079	0.628571428571	0.68487394958	0.699604743083	0.741525423729	0.593886462882	0.611111111111	0.676923076923
MCT.f.0314	0.685	0.692307692308	0.552995391705	0.367346938776	0.0	0.289473684211	0.507177033493	0.674311926606	0.690987124464	0.712264150943	0.651583710407	0.669387755102	0.709677419355
MCT.f.0315	0.696428571429	0.675	0.611336032389	0.462555066079	0.289473684211	0.0	0.260204081633	0.669456066946	0.669322709163	0.714893617021	0.63179916318	0.634615384615	0.683018867925
MCT.f.0316	0.714285714286	0.718487394958	0.65306122449	0.628571428571	0.507177033493	0.260204081633	0.0	0.540669856459	0.628205128205	0.698198198198	0.669491525424	0.6640625	0.677165354331
MCT.f.0318	0.732673267327	0.712328767123	0.682403433476	0.68487394958	0.674311926606	0.669456066946	0.540669856459	0.0	0.25730994152	0.621761658031	0.723684210526	0.718875502008	0.732793522267
MCT.f.0319	0.728971962617	0.704347826087	0.665289256198	0.699604743083	0.690987124464	0.669322709163	0.628205128205	0.25730994152	0.0	0.424581005587	0.565420560748	0.721374045802	0.72972972973
MCT.f.0320	0.736842105263	0.745283018868	0.718061674009	0.741525423729	0.712264150943	0.714893617021	0.698198198198	0.621761658031	0.424581005587	0.0	0.455056179775	0.659292035398	0.777777777778
MCT.f.0321	0.675	0.652777777778	0.576576576577	0.593886462882	0.651583710407	0.63179916318	0.669491525424	0.723684210526	0.565420560748	0.455056179775	0.0	0.376237623762	0.54954954955
MCT.f.0322	0.691964285714	0.659663865546	0.60162601626	0.611111111111	0.669387755102	0.634615384615	0.6640625	0.718875502008	0.721374045802	0.659292035398	0.376237623762	0.0	0.258706467662
MCT.f.0323	0.735682819383	0.722448979592	0.669291338583	0.676923076923	0.709677419355	0.683018867925	0.677165354331	0.732793522267	0.72972972973	0.777777777778	0.54954954955	0.258706467662	0.0
