	MCT.f.0106	MCT.f.0107	MCT.f.0108	MCT.f.0109	MCT.f.0110	MCT.f.0111	MCT.f.0112	MCT.f.0113	MCT.f.0114	MCT.f.0115	MCT.f.0116	MCT.f.0117	MCT.f.0118	MCT.f.0119
MCT.f.0106	0.0	0.203389830508	0.329501915709	0.419708029197	0.503546099291	0.5	0.501960784314	0.59375	0.642172523962	0.64238410596	0.707831325301	0.671924290221	0.654237288136	0.654723127036
MCT.f.0107	0.203389830508	0.0	0.178988326848	0.277777777778	0.36690647482	0.513605442177	0.552447552448	0.608280254777	0.639880952381	0.65243902439	0.708683473389	0.675438596491	0.671826625387	0.679525222552
MCT.f.0108	0.329501915709	0.178988326848	0.0	0.114624505929	0.241509433962	0.402135231317	0.536082474227	0.596875	0.612426035503	0.628398791541	0.675070028011	0.648255813953	0.667673716012	0.679190751445
MCT.f.0109	0.419708029197	0.277777777778	0.114624505929	0.0	0.140562248996	0.342007434944	0.483870967742	0.565916398714	0.58358662614	0.612307692308	0.657142857143	0.660869565217	0.672727272727	0.684057971014
MCT.f.0110	0.503546099291	0.36690647482	0.241509433962	0.140562248996	0.0	0.313953488372	0.462686567164	0.55	0.59133126935	0.616352201258	0.65	0.653731343284	0.644444444444	0.665662650602
MCT.f.0111	0.5	0.513605442177	0.402135231317	0.342007434944	0.313953488372	0.0	0.196347031963	0.3671875	0.430107526882	0.520979020979	0.592356687898	0.604501607717	0.591065292096	0.634615384615
MCT.f.0112	0.501960784314	0.552447552448	0.536082474227	0.483870967742	0.462686567164	0.196347031963	0.0	0.244444444444	0.385214007782	0.484848484848	0.607973421927	0.616161616162	0.571955719557	0.615120274914
MCT.f.0113	0.59375	0.608280254777	0.596875	0.565916398714	0.55	0.3671875	0.244444444444	0.0	0.182572614108	0.29435483871	0.449122807018	0.553333333333	0.551236749117	0.625806451613
MCT.f.0114	0.642172523962	0.639880952381	0.612426035503	0.58358662614	0.59133126935	0.430107526882	0.385214007782	0.182572614108	0.0	0.122881355932	0.307692307692	0.423611111111	0.580858085809	0.631901840491
MCT.f.0115	0.64238410596	0.65243902439	0.628398791541	0.612307692308	0.616352201258	0.520979020979	0.484848484848	0.29435483871	0.122881355932	0.0	0.233201581028	0.374074074074	0.543859649123	0.623003194888
MCT.f.0116	0.707831325301	0.708683473389	0.675070028011	0.657142857143	0.65	0.592356687898	0.607973421927	0.449122807018	0.307692307692	0.233201581028	0.0	0.175298804781	0.374531835206	0.474576271186
MCT.f.0117	0.671924290221	0.675438596491	0.648255813953	0.660869565217	0.653731343284	0.604501607717	0.616161616162	0.553333333333	0.423611111111	0.374074074074	0.175298804781	0.0	0.282258064516	0.432624113475
MCT.f.0118	0.654237288136	0.671826625387	0.667673716012	0.672727272727	0.644444444444	0.591065292096	0.571955719557	0.551236749117	0.580858085809	0.543859649123	0.374531835206	0.282258064516	0.0	0.258333333333
MCT.f.0119	0.654723127036	0.679525222552	0.679190751445	0.684057971014	0.665662650602	0.634615384615	0.615120274914	0.625806451613	0.631901840491	0.623003194888	0.474576271186	0.432624113475	0.258333333333	0.0
