	MCT.f.0430	MCT.f.0431	MCT.f.0432	MCT.f.0433	MCT.f.0434	MCT.f.0435	MCT.f.0436	MCT.f.0437	MCT.f.0438	MCT.f.0439	MCT.f.0440	MCT.f.0441	MCT.f.0442
MCT.f.0430	0.0	0.207885304659	0.308219178082	0.420529801325	0.544615384615	0.615151515152	0.637770897833	0.687306501548	0.696319018405	0.690625	0.713836477987	0.688271604938	0.680250783699
MCT.f.0431	0.207885304659	0.0	0.124031007752	0.257462686567	0.408934707904	0.489864864865	0.561872909699	0.62	0.630363036304	0.636666666667	0.67	0.643790849673	0.652459016393
MCT.f.0432	0.308219178082	0.124031007752	0.0	0.14859437751	0.319852941176	0.41935483871	0.496453900709	0.588235294118	0.599315068493	0.610344827586	0.630662020906	0.622895622896	0.65
MCT.f.0433	0.420529801325	0.257462686567	0.14859437751	0.0	0.225806451613	0.337254901961	0.422480620155	0.524528301887	0.569343065693	0.586080586081	0.591760299625	0.619718309859	0.652777777778
MCT.f.0434	0.544615384615	0.408934707904	0.319852941176	0.225806451613	0.0	0.181818181818	0.277777777778	0.394190871369	0.448	0.585185185185	0.601503759398	0.628975265018	0.657342657343
MCT.f.0435	0.615151515152	0.489864864865	0.41935483871	0.337254901961	0.181818181818	0.0	0.112195121951	0.25	0.331838565022	0.493827160494	0.59842519685	0.617100371747	0.647058823529
MCT.f.0436	0.637770897833	0.561872909699	0.496453900709	0.422480620155	0.277777777778	0.112195121951	0.0	0.15625	0.251231527094	0.434977578475	0.551282051282	0.585657370518	0.61811023622
MCT.f.0437	0.687306501548	0.62	0.588235294118	0.524528301887	0.394190871369	0.25	0.15625	0.0	0.116666666667	0.35960591133	0.497674418605	0.538793103448	0.615702479339
MCT.f.0438	0.696319018405	0.630363036304	0.599315068493	0.569343065693	0.448	0.331838565022	0.251231527094	0.116666666667	0.0	0.269430051813	0.419512195122	0.468468468468	0.551724137931
MCT.f.0439	0.690625	0.636666666667	0.610344827586	0.586080586081	0.585185185185	0.493827160494	0.434977578475	0.35960591133	0.269430051813	0.0	0.193181818182	0.269430051813	0.374384236453
MCT.f.0440	0.713836477987	0.67	0.630662020906	0.591760299625	0.601503759398	0.59842519685	0.551282051282	0.497674418605	0.419512195122	0.193181818182	0.0	0.169491525424	0.333333333333
MCT.f.0441	0.688271604938	0.643790849673	0.622895622896	0.619718309859	0.628975265018	0.617100371747	0.585657370518	0.538793103448	0.468468468468	0.269430051813	0.169491525424	0.0	0.183783783784
MCT.f.0442	0.680250783699	0.652459016393	0.65	0.652777777778	0.657342657343	0.647058823529	0.61811023622	0.615702479339	0.551724137931	0.374384236453	0.333333333333	0.183783783784	0.0
