	MCT.f.0358	MCT.f.0359	MCT.f.0360	MCT.f.0361	MCT.f.0362	MCT.f.0363	MCT.f.0364	MCT.f.0365	MCT.f.0366	MCT.f.0368	MCT.f.0369	MCT.f.0370	MCT.f.0371	MCT.f.0372	MCT.f.0374
MCT.f.0358	0.0	0.834482758621	0.674418604651	0.769230769231	0.753846153846	0.838709677419	0.64347826087	0.786764705882	0.700854700855	0.815068493151	0.856115107914	0.892617449664	0.790540540541	0.822222222222	0.765957446809
MCT.f.0359	0.834482758621	0.0	0.834437086093	0.768707482993	0.744360902256	0.788617886179	0.816176470588	0.75	0.924657534247	0.772413793103	0.794117647059	0.785714285714	0.781456953642	0.828571428571	0.845161290323
MCT.f.0360	0.674418604651	0.834437086093	0.0	0.796052631579	0.80985915493	0.709401709402	0.765151515152	0.578512396694	0.830882352941	0.831168831169	0.797101449275	0.845637583893	0.792207792208	0.878378378378	0.777027027027
MCT.f.0361	0.769230769231	0.768707482993	0.796052631579	0.0	0.608	0.710743801653	0.825174825175	0.726618705036	0.71875	0.687943262411	0.751824817518	0.865384615385	0.798742138365	0.820689655172	0.872727272727
MCT.f.0362	0.753846153846	0.744360902256	0.80985915493	0.608	0.0	0.754385964912	0.758064516129	0.774436090226	0.828125	0.769784172662	0.81954887218	0.843971631206	0.827814569536	0.909722222222	0.788732394366
MCT.f.0363	0.838709677419	0.788617886179	0.709401709402	0.710743801653	0.754385964912	0.0	0.827586206897	0.739130434783	0.788990825688	0.8046875	0.869918699187	0.875968992248	0.839416058394	0.930769230769	0.842105263158
MCT.f.0364	0.64347826087	0.816176470588	0.765151515152	0.825174825175	0.758064516129	0.827586206897	0.0	0.763779527559	0.769230769231	0.777777777778	0.829457364341	0.870503597122	0.804195804196	0.881481481481	0.751879699248
MCT.f.0365	0.786764705882	0.75	0.578512396694	0.726618705036	0.774436090226	0.739130434783	0.763779527559	0.0	0.914893617021	0.729927007299	0.796992481203	0.885906040268	0.838709677419	0.881118881119	0.841059602649
MCT.f.0366	0.700854700855	0.924657534247	0.830882352941	0.71875	0.828125	0.788990825688	0.769230769231	0.914893617021	0.0	0.816176470588	0.80487804878	0.823076923077	0.823943661972	0.785123966942	0.842857142857
MCT.f.0368	0.815068493151	0.772413793103	0.831168831169	0.687943262411	0.769784172662	0.8046875	0.777777777778	0.729927007299	0.816176470588	0.0	0.773722627737	0.808219178082	0.627737226277	0.755555555556	0.803921568627
MCT.f.0369	0.856115107914	0.794117647059	0.797101449275	0.751824817518	0.81954887218	0.869918699187	0.829457364341	0.796992481203	0.80487804878	0.773722627737	0.0	0.72	0.748201438849	0.796875	0.801418439716
MCT.f.0370	0.892617449664	0.785714285714	0.845637583893	0.865384615385	0.843971631206	0.875968992248	0.870503597122	0.885906040268	0.823076923077	0.808219178082	0.72	0.0	0.666666666667	0.759689922481	0.758865248227
MCT.f.0371	0.790540540541	0.781456953642	0.792207792208	0.798742138365	0.827814569536	0.839416058394	0.804195804196	0.838709677419	0.823943661972	0.627737226277	0.748201438849	0.666666666667	0.0	0.5	0.722972972973
MCT.f.0372	0.822222222222	0.828571428571	0.878378378378	0.820689655172	0.909722222222	0.930769230769	0.881481481481	0.881118881119	0.785123966942	0.755555555556	0.796875	0.759689922481	0.5	0.0	0.757352941176
MCT.f.0374	0.765957446809	0.845161290323	0.777027027027	0.872727272727	0.788732394366	0.842105263158	0.751879699248	0.841059602649	0.842857142857	0.803921568627	0.801418439716	0.758865248227	0.722972972973	0.757352941176	0.0
