	MCT.f.0358	MCT.f.0359	MCT.f.0360	MCT.f.0361	MCT.f.0362	MCT.f.0363	MCT.f.0364	MCT.f.0365	MCT.f.0366	MCT.f.0368	MCT.f.0369	MCT.f.0370	MCT.f.0371	MCT.f.0372	MCT.f.0374
MCT.f.0358	0.0	7.86611959329	7.28428137283	7.48655607416	7.36172744205	8.16322428984	6.10591995877	9.12959783422	7.23952040679	7.67543141692	9.8833831658	9.65680882709	7.05080423799	8.14860901091	8.09073611737
MCT.f.0359	7.86611959329	0.0	8.65001404188	8.88258317025	7.84844112028	8.15097675696	8.54062048808	8.22367613985	9.98743953498	8.45655520903	9.8552477466	9.76529680365	9.03433729475	8.8480079473	8.89830187488
MCT.f.0360	7.28428137283	8.65001404188	0.0	8.3538943187	8.44218381404	8.68186411359	7.89293264079	5.41385101826	8.39458440075	8.14087558178	7.80892701391	9.16888844871	9.21115117139	9.41376132431	8.8247273338
MCT.f.0361	7.48655607416	8.88258317025	8.3538943187	0.0	5.43741503559	6.59191081151	8.50578089582	8.85492243217	7.79550072357	8.10313595775	9.35861702712	10.0273291925	8.77435596298	9.3424961456	8.52582234229
MCT.f.0362	7.36172744205	7.84844112028	8.44218381404	5.43741503559	0.0	7.67832043016	8.13968709237	8.61487222641	9.00890207715	7.45063665672	9.75043296968	8.73162172623	8.76907658145	9.18288898453	8.33380738148
MCT.f.0363	8.16322428984	8.15097675696	8.68186411359	6.59191081151	7.67832043016	0.0	6.59825656687	9.82424718513	6.66122278991	9.29450427221	9.38647734578	10.4125967092	8.87101860612	10.5616522222	7.02425418385
MCT.f.0364	6.10591995877	8.54062048808	7.89293264079	8.50578089582	8.13968709237	6.59825656687	0.0	8.7026052258	6.63625060072	7.13123874858	9.14897602278	9.88189709772	7.72430582747	8.69573578759	7.87049388127
MCT.f.0365	9.12959783422	8.22367613985	5.41385101826	8.85492243217	8.61487222641	9.82424718513	8.7026052258	0.0	10.9751893352	7.88815002796	8.6045164512	10.3284447329	10.5354815327	9.19569328928	9.71546873925
MCT.f.0366	7.23952040679	9.98743953498	8.39458440075	7.79550072357	9.00890207715	6.66122278991	6.63625060072	10.9751893352	0.0	8.84466260187	8.19438959549	8.75456930289	8.35460268176	9.38143022176	9.46372847981
MCT.f.0368	7.67543141692	8.45655520903	8.14087558178	8.10313595775	7.45063665672	9.29450427221	7.13123874858	7.88815002796	8.84466260187	0.0	9.0181374072	9.41519442008	6.07883402994	7.88721209055	8.86491188462
MCT.f.0369	9.8833831658	9.8552477466	7.80892701391	9.35861702712	9.75043296968	9.38647734578	9.14897602278	8.6045164512	8.19438959549	9.0181374072	0.0	7.6816766338	9.02183707132	8.16041885411	9.2497901427
MCT.f.0370	9.65680882709	9.76529680365	9.16888844871	10.0273291925	8.73162172623	10.4125967092	9.88189709772	10.3284447329	8.75456930289	9.41519442008	7.6816766338	0.0	8.53928400038	8.57867020688	9.3452881854
MCT.f.0371	7.05080423799	9.03433729475	9.21115117139	8.77435596298	8.76907658145	8.87101860612	7.72430582747	10.5354815327	8.35460268176	6.07883402994	9.02183707132	8.53928400038	0.0	6.7371383314	7.45117547126
MCT.f.0372	8.14860901091	8.8480079473	9.41376132431	9.3424961456	9.18288898453	10.5616522222	8.69573578759	9.19569328928	9.38143022176	7.88721209055	8.16041885411	8.57867020688	6.7371383314	0.0	8.16776304218
MCT.f.0374	8.09073611737	8.89830187488	8.8247273338	8.52582234229	8.33380738148	7.02425418385	7.87049388127	9.71546873925	9.46372847981	8.86491188462	9.2497901427	9.3452881854	7.45117547126	8.16776304218	0.0
