	MCT.f.0243	MCT.f.0244	MCT.f.0245	MCT.f.0247	MCT.f.0249	MCT.f.0250	MCT.f.0252	MCT.f.0254	MCT.f.0255
MCT.f.0243	0.0	0.232227488152	0.395061728395	0.574074074074	0.703180212014	0.694852941176	0.733552631579	0.688356164384	0.721254355401
MCT.f.0244	0.232227488152	0.0	0.213973799127	0.446153846154	0.682593856655	0.687719298246	0.648829431438	0.618556701031	0.6735395189
MCT.f.0245	0.395061728395	0.213973799127	0.0	0.295546558704	0.560714285714	0.665529010239	0.615131578947	0.584459459459	0.638513513514
MCT.f.0247	0.574074074074	0.446153846154	0.295546558704	0.0	0.362139917695	0.4921875	0.594594594595	0.552447552448	0.608391608392
MCT.f.0249	0.703180212014	0.682593856655	0.560714285714	0.362139917695	0.0	0.264150943396	0.498113207547	0.643835616438	0.661971830986
MCT.f.0250	0.694852941176	0.687719298246	0.665529010239	0.4921875	0.264150943396	0.0	0.391666666667	0.567164179104	0.690391459075
MCT.f.0252	0.733552631579	0.648829431438	0.615131578947	0.594594594595	0.498113207547	0.391666666667	0.0	0.303278688525	0.46332046332
MCT.f.0254	0.688356164384	0.618556701031	0.584459459459	0.552447552448	0.643835616438	0.567164179104	0.303278688525	0.0	0.216216216216
MCT.f.0255	0.721254355401	0.6735395189	0.638513513514	0.608391608392	0.661971830986	0.690391459075	0.46332046332	0.216216216216	0.0
