	MCT.f.0566	MCT.f.0567	MCT.f.0568	MCT.f.0570	MCT.f.0573	MCT.f.0574	MCT.f.0575	MCT.f.0577	MCT.f.0578
MCT.f.0566	0.0	2.30660792586	4.05486628942	6.22401105826	7.26126092732	6.97600277178	7.39763775319	7.26417318521	7.05496473446
MCT.f.0567	2.30660792586	0.0	2.42198902637	4.79932702706	7.0776207536	7.04252074113	7.30817412989	7.22569020221	6.93052876856
MCT.f.0568	4.05486628942	2.42198902637	0.0	2.93310702557	6.9389521324	7.09645572302	7.12612537743	7.05860618657	6.90320601688
MCT.f.0570	6.22401105826	4.79932702706	2.93310702557	0.0	4.92189448031	5.71498744457	6.77280556217	6.86185593767	6.80435370615
MCT.f.0573	7.26126092732	7.0776207536	6.9389521324	4.92189448031	0.0	2.0258760782	3.63040197617	5.20552979495	6.20917782497
MCT.f.0574	6.97600277178	7.04252074113	7.09645572302	5.71498744457	2.0258760782	0.0	2.37393028158	4.46103171378	5.28541356301
MCT.f.0575	7.39763775319	7.30817412989	7.12612537743	6.77280556217	3.63040197617	2.37393028158	0.0	2.93234042499	3.90749165693
MCT.f.0577	7.26417318521	7.22569020221	7.05860618657	6.86185593767	5.20552979495	4.46103171378	2.93234042499	0.0	1.69121394068
MCT.f.0578	7.05496473446	6.93052876856	6.90320601688	6.80435370615	6.20917782497	5.28541356301	3.90749165693	1.69121394068	0.0
