	sample1	sample2	sample3	sample4	sample5	sample6	sample8	sample10	sample11	sample12	sample13
sample1	0.0	0.804347826087	0.891156462585	0.835616438356	0.886666666667	0.829268292683	0.888888888889	0.875	0.86	0.76404494382	0.893442622951
sample2	0.804347826087	0.0	0.700636942675	0.780346820809	0.769230769231	0.732876712329	0.905797101449	0.864516129032	0.900709219858	0.873134328358	0.751773049645
sample3	0.891156462585	0.700636942675	0.0	0.798850574713	0.77380952381	0.763513513514	0.888059701493	0.919254658385	0.914893617021	0.928057553957	0.739130434783
sample4	0.835616438356	0.780346820809	0.798850574713	0.0	0.82967032967	0.834355828221	0.8	0.896341463415	0.848920863309	0.827067669173	0.847133757962
sample5	0.886666666667	0.769230769231	0.77380952381	0.82967032967	0.0	0.880239520958	0.891304347826	0.844155844156	0.902097902098	0.914893617021	0.737588652482
sample6	0.829268292683	0.732876712329	0.763513513514	0.834355828221	0.880239520958	0.0	0.925619834711	0.860294117647	0.770642201835	0.785046728972	0.807692307692
sample8	0.888888888889	0.905797101449	0.888059701493	0.8	0.891304347826	0.925619834711	0.0	0.889908256881	0.913043478261	0.829268292683	0.889908256881
sample10	0.875	0.864516129032	0.919254658385	0.896341463415	0.844155844156	0.860294117647	0.889908256881	0.0	0.831775700935	0.847619047619	0.783333333333
sample11	0.86	0.900709219858	0.914893617021	0.848920863309	0.902097902098	0.770642201835	0.913043478261	0.831775700935	0.0	0.75	0.820754716981
sample12	0.76404494382	0.873134328358	0.928057553957	0.827067669173	0.914893617021	0.785046728972	0.829268292683	0.847619047619	0.75	0.0	0.869158878505
sample13	0.893442622951	0.751773049645	0.739130434783	0.847133757962	0.737588652482	0.807692307692	0.889908256881	0.783333333333	0.820754716981	0.869158878505	0.0
