	MCT.f.0123	MCT.f.0124	MCT.f.0125	MCT.f.0126	MCT.f.0127	MCT.f.0128	MCT.f.0129	MCT.f.0130	MCT.f.0131	MCT.f.0132	MCT.f.0133	MCT.f.0134	MCT.f.0135	MCT.f.0136
MCT.f.0123	0.0	0.375	0.444444444444	0.514522821577	0.610486891386	0.561181434599	0.53982300885	0.477386934673	0.506976744186	0.571428571429	0.652329749104	0.681647940075	0.664092664093	0.628820960699
MCT.f.0124	0.375	0.0	0.108108108108	0.276785714286	0.371428571429	0.518072289157	0.520661157025	0.502262443439	0.502145922747	0.600760456274	0.635135135135	0.661971830986	0.654676258993	0.592592592593
MCT.f.0125	0.444444444444	0.108108108108	0.0	0.191780821918	0.295833333333	0.446721311475	0.497959183673	0.497797356828	0.497907949791	0.589552238806	0.624584717608	0.664383561644	0.657342657343	0.597609561753
MCT.f.0126	0.514522821577	0.276785714286	0.191780821918	0.0	0.161157024793	0.313008130081	0.364372469636	0.544401544402	0.542435424354	0.62	0.648648648649	0.685185185185	0.666666666667	0.614285714286
MCT.f.0127	0.610486891386	0.371428571429	0.295833333333	0.161157024793	0.0	0.194092827004	0.247899159664	0.44	0.510948905109	0.590759075908	0.605421686747	0.65749235474	0.638364779874	0.583038869258
MCT.f.0128	0.561181434599	0.518072289157	0.446721311475	0.313008130081	0.194092827004	0.0	0.065	0.301886792453	0.438016528926	0.545787545788	0.603225806452	0.659016393443	0.619863013699	0.545098039216
MCT.f.0129	0.53982300885	0.520661157025	0.497959183673	0.364372469636	0.247899159664	0.065	0.0	0.255	0.404347826087	0.521072796935	0.588628762542	0.646258503401	0.604982206406	0.524590163934
MCT.f.0130	0.477386934673	0.502262443439	0.497797356828	0.544401544402	0.44	0.301886792453	0.255	0.0	0.219895287958	0.390134529148	0.515037593985	0.605263157895	0.56862745098	0.493212669683
MCT.f.0131	0.506976744186	0.502145922747	0.497907949791	0.542435424354	0.510948905109	0.438016528926	0.404347826087	0.219895287958	0.0	0.21327014218	0.374015748031	0.468503937008	0.521235521236	0.518987341772
MCT.f.0132	0.571428571429	0.600760456274	0.589552238806	0.62	0.590759075908	0.545787545788	0.521072796935	0.390134529148	0.21327014218	0.0	0.236734693878	0.334693877551	0.404761904762	0.549019607843
MCT.f.0133	0.652329749104	0.635135135135	0.624584717608	0.648648648649	0.605421686747	0.603225806452	0.588628762542	0.515037593985	0.374015748031	0.236734693878	0.0	0.110638297872	0.212244897959	0.362903225806
MCT.f.0134	0.681647940075	0.661971830986	0.664383561644	0.685185185185	0.65749235474	0.659016393443	0.646258503401	0.605263157895	0.468503937008	0.334693877551	0.110638297872	0.0	0.151785714286	0.31718061674
MCT.f.0135	0.664092664093	0.654676258993	0.657342657343	0.666666666667	0.638364779874	0.619863013699	0.604982206406	0.56862745098	0.521235521236	0.404761904762	0.212244897959	0.151785714286	0.0	0.218009478673
MCT.f.0136	0.628820960699	0.592592592593	0.597609561753	0.614285714286	0.583038869258	0.545098039216	0.524590163934	0.493212669683	0.518987341772	0.549019607843	0.362903225806	0.31718061674	0.218009478673	0.0
