	MCT.f.0123	MCT.f.0124	MCT.f.0125	MCT.f.0126	MCT.f.0127	MCT.f.0128	MCT.f.0129	MCT.f.0130	MCT.f.0131	MCT.f.0132	MCT.f.0133	MCT.f.0134	MCT.f.0135	MCT.f.0136
MCT.f.0123	0.0	1.44106819548	2.21254224715	3.25541159739	4.18152589387	3.54015988464	3.35665796474	3.0912656682	2.74963059071	4.22938834597	5.39023745671	5.37041774281	5.50374649548	4.54113888428
MCT.f.0124	1.44106819548	0.0	1.01917635421	2.11213082697	3.05081159307	3.39535204823	3.36687564704	3.38818818043	2.87200744334	4.22397292882	5.14035276819	5.09434292134	5.20501500762	4.23043902311
MCT.f.0125	2.21254224715	1.01917635421	0.0	1.44180626459	2.39924460916	2.90819150029	3.34972172549	3.41397315814	2.7779506654	3.92496289228	4.81350379779	4.90499812667	5.03248536738	4.22240650989
MCT.f.0126	3.25541159739	2.11213082697	1.44180626459	0.0	1.17229301129	1.88244852295	2.52379378168	4.09876882058	3.70936546864	4.49427463896	4.99215438751	5.15042308403	5.18981125457	4.34015209157
MCT.f.0127	4.18152589387	3.05081159307	2.39924460916	1.17229301129	0.0	1.23009904719	1.9706773585	3.49745315007	3.6970327327	4.1766489245	4.64375725303	4.97784839613	4.8381359877	4.13954219266
MCT.f.0128	3.54015988464	3.39535204823	2.90819150029	1.88244852295	1.23009904719	0.0	1.10065558708	2.67720386755	3.13884172488	3.88637347591	4.74866369178	5.03447142794	4.79396468405	3.94553883783
MCT.f.0129	3.35665796474	3.36687564704	3.34972172549	2.52379378168	1.9706773585	1.10065558708	0.0	2.29899081473	3.01058747874	4.03951279819	4.98160849959	5.21276857166	4.75570625848	3.80864677423
MCT.f.0130	3.0912656682	3.38818818043	3.41397315814	4.09876882058	3.49745315007	2.67720386755	2.29899081473	0.0	1.69946544765	3.08405172414	4.30662177821	4.61391385179	4.26172866575	3.45018154881
MCT.f.0131	2.74963059071	2.87200744334	2.7779506654	3.70936546864	3.6970327327	3.13884172488	3.01058747874	1.69946544765	0.0	2.07375385825	3.50767785836	3.79130112543	4.22633394513	3.5587078003
MCT.f.0132	4.22938834597	4.22397292882	3.92496289228	4.49427463896	4.1766489245	3.88637347591	4.03951279819	3.08405172414	2.07375385825	0.0	1.99439244639	2.3461941094	2.99699025081	4.0146510463
MCT.f.0133	5.39023745671	5.14035276819	4.81350379779	4.99215438751	4.64375725303	4.74866369178	4.98160849959	4.30662177821	3.50767785836	1.99439244639	0.0	0.901561547992	1.92265577753	3.16084680074
MCT.f.0134	5.37041774281	5.09434292134	4.90499812667	5.15042308403	4.97784839613	5.03447142794	5.21276857166	4.61391385179	3.79130112543	2.3461941094	0.901561547992	0.0	1.33118584319	2.6776438048
MCT.f.0135	5.50374649548	5.20501500762	5.03248536738	5.18981125457	4.8381359877	4.79396468405	4.75570625848	4.26172866575	4.22633394513	2.99699025081	1.92265577753	1.33118584319	0.0	1.94043781169
MCT.f.0136	4.54113888428	4.23043902311	4.22240650989	4.34015209157	4.13954219266	3.94553883783	3.80864677423	3.45018154881	3.5587078003	4.0146510463	3.16084680074	2.6776438048	1.94043781169	0.0
