	MCT.f.0411	MCT.f.0412	MCT.f.0414	MCT.f.0415	MCT.f.0416	MCT.f.0086	MCT.f.0418	MCT.f.0419	MCT.f.0420	MCT.f.0421	MCT.f.0422	MCT.f.0423	MCT.f.0424	MCT.f.0425
MCT.f.0411	0.0	4.5611977887	7.2606981982	7.55513450043	7.96037390774	8.12870859581	7.12191001978	6.0517486658	6.59953263967	7.15138102832	6.99278310569	7.3766062842	7.05276926555	7.29710248223
MCT.f.0412	4.5611977887	0.0	5.7986013986	8.26665321015	8.43018455229	8.63132604238	6.97431818182	6.32130920626	6.32913738019	6.45442123094	7.34823721082	7.89382678671	8.11156471781	8.1818156246
MCT.f.0414	7.2606981982	5.7986013986	0.0	2.8076787052	5.85923141186	6.46016702596	5.26439701897	5.5625245316	6.82155171772	7.17960438457	7.27951976339	7.52500941458	7.91662810548	7.82754516932
MCT.f.0415	7.55513450043	8.26665321015	2.8076787052	0.0	3.95994362507	4.31036386868	5.85451120577	5.13968486372	7.75738903152	7.7555081885	7.50559213245	6.85025720168	7.62659690983	7.48053462666
MCT.f.0416	7.96037390774	8.43018455229	5.85923141186	3.95994362507	0.0	2.00187969925	4.62932101595	5.8759532654	7.38623315477	7.21625881474	7.03521572749	5.96719175239	7.23764848925	7.5229793894
MCT.f.0086	8.12870859581	8.63132604238	6.46016702596	4.31036386868	2.00187969925	0.0	3.68827938749	4.78876115745	7.55455932163	7.135968804	6.96613172717	5.59791733936	6.9814308075	7.26313410108
MCT.f.0418	7.12191001978	6.97431818182	5.26439701897	5.85451120577	4.62932101595	3.68827938749	0.0	2.82936379374	4.19662686044	6.31874770056	6.54913016872	6.59057363032	7.19636866443	7.43207780179
MCT.f.0419	6.0517486658	6.32130920626	5.5625245316	5.13968486372	5.8759532654	4.78876115745	2.82936379374	0.0	3.32007281609	5.82230972588	6.4449233839	6.04222960646	6.29363607687	6.44004434674
MCT.f.0420	6.59953263967	6.32913738019	6.82155171772	7.75738903152	7.38623315477	7.55455932163	4.19662686044	3.32007281609	0.0	3.69632828823	4.50837083605	7.46850893085	7.17303229331	7.43280175067
MCT.f.0421	7.15138102832	6.45442123094	7.17960438457	7.7555081885	7.21625881474	7.135968804	6.31874770056	5.82230972588	3.69632828823	0.0	2.25744594238	5.20470764993	7.41501040694	7.60167952707
MCT.f.0422	6.99278310569	7.34823721082	7.27951976339	7.50559213245	7.03521572749	6.96613172717	6.54913016872	6.4449233839	4.50837083605	2.25744594238	0.0	3.72165364596	5.96937682376	6.47284605962
MCT.f.0423	7.3766062842	7.89382678671	7.52500941458	6.85025720168	5.96719175239	5.59791733936	6.59057363032	6.04222960646	7.46850893085	5.20470764993	3.72165364596	0.0	3.55745204917	4.40363093543
MCT.f.0424	7.05276926555	8.11156471781	7.91662810548	7.62659690983	7.23764848925	6.9814308075	7.19636866443	6.29363607687	7.17303229331	7.41501040694	5.96937682376	3.55745204917	0.0	1.52186302344
MCT.f.0425	7.29710248223	8.1818156246	7.82754516932	7.48053462666	7.5229793894	7.26313410108	7.43207780179	6.44004434674	7.43280175067	7.60167952707	6.47284605962	4.40363093543	1.52186302344	0.0
