	MCT.f.0411	MCT.f.0412	MCT.f.0414	MCT.f.0415	MCT.f.0416	MCT.f.0086	MCT.f.0418	MCT.f.0419	MCT.f.0420	MCT.f.0421	MCT.f.0422	MCT.f.0423	MCT.f.0424	MCT.f.0425
MCT.f.0411	0.0	0.319444444444	0.696335078534	0.756756756757	0.805128205128	0.778350515464	0.710784313725	0.630681818182	0.677777777778	0.726804123711	0.708542713568	0.743315508021	0.672514619883	0.715151515152
MCT.f.0412	0.319444444444	0.0	0.563953488372	0.733333333333	0.771276595745	0.763157894737	0.668367346939	0.626436781609	0.666666666667	0.689839572193	0.698979591837	0.733695652174	0.668639053254	0.6875
MCT.f.0414	0.696335078534	0.563953488372	0.0	0.259259259259	0.557575757576	0.712765957447	0.679802955665	0.725388601036	0.753846153846	0.782608695652	0.769953051643	0.781725888325	0.772486772487	0.794444444444
MCT.f.0415	0.756756756757	0.733333333333	0.259259259259	0.0	0.435714285714	0.631901840491	0.716494845361	0.75956284153	0.775956284153	0.780104712042	0.766497461929	0.758426966292	0.747058823529	0.770186335404
MCT.f.0416	0.805128205128	0.771276595745	0.557575757576	0.435714285714	0.0	0.374100719424	0.56	0.795811518325	0.752747252747	0.764397905759	0.757575757576	0.705202312139	0.698795180723	0.751552795031
MCT.f.0086	0.778350515464	0.763157894737	0.712765957447	0.631901840491	0.374100719424	0.0	0.326797385621	0.615384615385	0.751351351351	0.702702702703	0.69109947644	0.626506024096	0.633540372671	0.710691823899
MCT.f.0418	0.710784313725	0.668367346939	0.679802955665	0.716494845361	0.56	0.326797385621	0.0	0.343949044586	0.539772727273	0.663316582915	0.673076923077	0.704081632653	0.712041884817	0.764705882353
MCT.f.0419	0.630681818182	0.626436781609	0.725388601036	0.75956284153	0.795811518325	0.615384615385	0.343949044586	0.0	0.345070422535	0.564705882353	0.641711229947	0.689265536723	0.682352941176	0.69375
MCT.f.0420	0.677777777778	0.666666666667	0.753846153846	0.775956284153	0.752747252747	0.751351351351	0.539772727273	0.345070422535	0.0	0.414473684211	0.53216374269	0.706214689266	0.684523809524	0.7125
MCT.f.0421	0.726804123711	0.689839572193	0.782608695652	0.780104712042	0.764397905759	0.702702702703	0.663316582915	0.564705882353	0.414473684211	0.0	0.194444444444	0.413333333333	0.606060606061	0.630573248408
MCT.f.0422	0.708542713568	0.698979591837	0.769953051643	0.766497461929	0.757575757576	0.69109947644	0.673076923077	0.641711229947	0.53216374269	0.194444444444	0.0	0.253521126761	0.518518518519	0.652694610778
MCT.f.0423	0.743315508021	0.733695652174	0.781725888325	0.758426966292	0.705202312139	0.626506024096	0.704081632653	0.689265536723	0.706214689266	0.413333333333	0.253521126761	0.0	0.360902255639	0.528985507246
MCT.f.0424	0.672514619883	0.668639053254	0.772486772487	0.747058823529	0.698795180723	0.633540372671	0.712041884817	0.682352941176	0.684523809524	0.606060606061	0.518518518519	0.360902255639	0.0	0.243243243243
MCT.f.0425	0.715151515152	0.6875	0.794444444444	0.770186335404	0.751552795031	0.710691823899	0.764705882353	0.69375	0.7125	0.630573248408	0.652694610778	0.528985507246	0.243243243243	0.0
